measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2017-01-01,4.191,308.0,308.0
2017-02-01,3.491,264.0,264.0
2017-03-01,5.322,396.0,396.0
2017-04-01,5.035,380.0,380.0
2017-05-01,2.59,193.0,193.0
2017-06-01,1.997,149.0,149.0
2017-07-01,1.888,143.0,143.0
2017-08-01,1.448,110.0,110.0
2017-09-01,1.573,116.0,116.0
2017-10-01,2.833,215.0,215.0
2017-11-01,3.288,248.0,248.0
2017-12-01,50.344,3768.0,3768.0
2018-01-01,18.432,495.0,495.0
2018-02-01,0.387,11.0,11.0
2018-03-01,0.385,11.0,11.0
2018-04-01,0.306,11.0,11.0
2018-05-01,0.073,0.0,0.0
2018-06-01,0.187,6.0,6.0
2018-07-01,0.173,6.0,6.0
2018-08-01,0.149,6.0,6.0
2018-09-01,0.171,6.0,6.0
2018-10-01,0.185,6.0,6.0
2018-11-01,0.194,6.0,6.0
2018-12-01,0.358,11.0,11.0
2019-01-01,21.842,737.0,737.0
2019-02-01,4.519,154.0,154.0
2019-03-01,0.075,0.0,0.0
2019-04-01,0.037,0.0,0.0
2019-05-01,0.059,0.0,0.0
2019-06-01,0.039,0.0,0.0
2019-07-01,0.019,0.0,0.0
2019-08-01,0.036,0.0,0.0
2019-09-01,0.158,6.0,6.0
2019-10-01,0.042,0.0,0.0
2019-11-01,0.082,6.0,6.0
2019-12-01,3.092,105.0,105.0
2020-01-01,15.348,176.0,176.0
2020-02-01,11.508,127.0,127.0
2020-03-01,9.745,110.0,110.0
2020-04-01,6.924,77.0,77.0
2020-05-01,14.64,160.0,160.0
2020-06-01,6.069,66.0,66.0
2020-07-01,10.094,110.0,110.0
2020-08-01,4.085,44.0,44.0
2020-09-01,10.616,116.0,116.0
2020-10-01,6.069,66.0,66.0
2020-11-01,14.689,160.0,160.0
2020-12-01,17.213,193.0,193.0
2021-01-01,5.363,66.0,66.0
2021-02-01,43.991,572.0,572.0
2021-03-01,6.59,88.0,88.0
2021-04-01,52.397,682.0,682.0
2021-05-01,2.045,28.0,28.0
2021-06-01,1.865,22.0,22.0
2021-07-01,1.678,22.0,22.0
2021-08-01,0.287,6.0,6.0
2021-09-01,3.78,50.0,50.0
2021-10-01,4.792,61.0,61.0
2021-11-01,7.038,94.0,94.0
2021-12-01,20.174,264.0,264.0
2022-01-01,72.352,864.0,864.0
2022-02-01,8.165,99.0,99.0
2022-03-01,0.581,6.0,6.0
2022-04-01,0.361,6.0,6.0
2022-05-01,1.057,11.0,11.0
2022-06-01,0.128,0.0,0.0
2022-07-01,0.172,0.0,0.0
2022-08-01,0.117,0.0,0.0
2022-09-01,0.186,0.0,0.0
2022-10-01,0.439,6.0,6.0
2022-11-01,1.341,17.0,17.0
2022-12-01,45.101,534.0,534.0
2023-01-01,5.278,88.0,88.0
2023-02-01,118.875,1815.0,1815.0
2023-03-01,4.138,61.0,61.0
2023-04-01,1.948,28.0,28.0
2023-05-01,3.765,55.0,55.0
2023-06-01,0.588,11.0,11.0
2023-07-01,0.754,11.0,11.0
2023-08-01,0.877,11.0,11.0
2023-09-01,1.671,28.0,28.0
2023-10-01,2.941,44.0,44.0
2023-11-01,1.407,22.0,22.0
2023-12-01,0.758,11.0,11.0
2024-01-01,65.772,806.0,806.0
2024-02-01,3.104,35.0,35.0
2024-03-01,19.606,241.0,241.0
2024-04-01,4.731,59.0,59.0
2024-05-01,2.381,29.0,29.0
2024-06-01,1.928,24.0,24.0
2024-07-01,3.847,47.0,47.0
2024-08-01,2.541,29.0,29.0
2024-09-01,2.383,29.0,29.0
2024-10-01,4.307,53.0,53.0
2024-11-01,6.042,76.0,76.0
2024-12-01,45.358,553.0,553.0
