measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2015-09-01,0.0,0.0,0.0,,,,2020.551,31220.0,33513.0,,,
2015-10-01,0.0,0.0,0.0,,,,1921.527,29690.0,31871.0,,,
2015-11-01,0.0,0.0,0.0,,,,1719.213,26564.0,28515.0,,,
2015-12-01,0.0,0.0,0.0,,,,1735.373,26814.0,28784.0,,,
2016-01-01,0.0,0.0,0.0,,,,1720.211,9843.0,27653.0,,,
2016-02-01,0.0,0.0,0.0,,,,1606.91,9195.0,25830.0,,,
2016-03-01,0.0,0.0,0.0,,,,1744.157,9980.0,28037.0,,,
2016-04-01,0.0,0.0,0.0,,,,1917.809,10974.0,30829.0,,,
2016-05-01,0.0,0.0,0.0,,,,2015.832,11535.0,32403.0,,,
2016-06-01,0.0,0.0,0.0,,,,2202.41,12602.0,35403.0,,,
2016-07-01,0.0,0.0,0.0,,,,2372.276,13574.0,38134.0,,,
2016-08-01,0.0,0.0,0.0,,,,2383.436,13638.0,38313.0,,,
2016-09-01,0.0,0.0,0.0,,,,2142.396,12259.0,34438.0,,,
2016-10-01,0.0,0.0,0.0,,,,1930.971,11049.0,31039.0,,,
2016-11-01,0.0,0.0,0.0,,,,1515.689,8673.0,24364.0,,,
2016-12-01,0.0,0.0,0.0,,,,1568.903,8977.0,25220.0,,,
2017-01-01,0.0,0.0,0.0,,,,1363.545,8771.0,22244.0,,,
2017-02-01,0.0,0.0,0.0,,,,1276.555,8211.0,20825.0,,,
2017-03-01,0.0,0.0,0.0,,,,1468.524,9446.0,23956.0,,,
2017-04-01,0.0,0.0,0.0,,,,1527.058,9823.0,24911.0,,,
2017-05-01,0.0,0.0,0.0,,,,1817.902,11693.0,29656.0,,,
2017-06-01,0.0,0.0,0.0,,,,1796.787,11558.0,29311.0,,,
2017-07-01,0.0,0.0,0.0,,,,2057.503,13235.0,33565.0,1867.658,10797.0,23596.0
2017-08-01,0.0,0.0,0.0,,,,2131.117,13708.0,34766.0,1934.478,11183.0,24441.0
2017-09-01,0.0,0.0,0.0,,,,1851.872,11912.0,30210.0,1680.999,9718.0,21238.0
2017-10-01,0.0,0.0,0.0,,,,1796.316,11555.0,29304.0,1630.569,9426.0,20601.0
2017-11-01,0.0,0.0,0.0,,,,1422.481,9150.0,23205.0,1291.228,7465.0,16313.0
2017-12-01,0.0,0.0,0.0,,,,1379.34,8872.0,22501.0,1252.068,7238.0,15819.0
2018-01-01,,,,0.0,0.0,0.0,1437.365,7562.0,19988.0,2405.413,12654.0,25560.0
2018-02-01,,,,0.0,0.0,0.0,1324.695,6969.0,18423.0,2216.859,11662.0,23557.0
2018-03-01,,,,0.0,0.0,0.0,1421.735,7479.0,19773.0,2379.255,12517.0,25282.0
2018-04-01,,,,0.0,0.0,0.0,1504.75,7916.0,20927.0,2518.18,13247.0,26759.0
2018-05-01,,,,0.0,0.0,0.0,1630.126,8576.0,22671.0,2727.994,14351.0,28988.0
2018-06-01,,,,0.0,0.0,0.0,1844.948,9706.0,25658.0,3087.496,16242.0,32808.0
2018-07-01,,,,0.0,0.0,0.0,1905.24,10023.0,26497.0,3188.395,16773.0,33880.0
2018-08-01,,,,0.0,0.0,0.0,2018.481,10619.0,28072.0,3377.901,17770.0,35895.0
2018-09-01,,,,0.0,0.0,0.0,2011.439,10582.0,27974.0,3366.117,17708.0,35769.0
2018-10-01,,,,0.0,0.0,0.0,1848.872,9726.0,25714.0,3094.064,16277.0,32878.0
2018-11-01,,,,0.0,0.0,0.0,1435.897,7554.0,19970.0,2402.955,12641.0,25535.0
2018-12-01,,,,0.0,0.0,0.0,1263.452,6647.0,17571.0,2114.371,11123.0,22468.0
2019-01-01,,,,0.0,0.0,0.0,188.803,1412.0,3847.0,2114.814,12761.0,25612.0
2019-02-01,,,,0.0,0.0,0.0,179.844,1345.0,3663.0,2014.446,12156.0,24398.0
2019-03-01,,,,0.0,0.0,0.0,196.173,1467.0,3996.0,2197.352,13259.0,26613.0
2019-04-01,,,,0.0,0.0,0.0,195.497,1462.0,3982.0,2189.78,13214.0,26522.0
2019-05-01,,,,0.0,0.0,0.0,255.006,1907.0,5195.0,2856.345,17236.0,34595.0
2019-06-01,,,,0.0,0.0,0.0,263.686,1972.0,5371.0,2953.569,17823.0,35773.0
2019-07-01,,,,0.0,0.0,0.0,275.027,2057.0,5603.0,3080.609,18589.0,37311.0
2019-08-01,,,,0.0,0.0,0.0,281.475,2105.0,5734.0,3152.825,19025.0,38185.0
2019-09-01,,,,0.0,0.0,0.0,271.039,2027.0,5521.0,3035.933,18320.0,36770.0
2019-10-01,,,,0.0,0.0,0.0,255.36,1910.0,5202.0,2860.314,17260.0,34643.0
2019-11-01,,,,0.0,0.0,0.0,184.291,1378.0,3754.0,2064.257,12456.0,25001.0
2019-12-01,,,,0.0,0.0,0.0,193.799,1449.0,3947.0,2170.756,13099.0,26291.0
2020-01-01,,,,0.0,0.0,0.0,182.204,795.0,2197.0,3252.457,14189.0,29283.0
2020-02-01,,,,0.0,0.0,0.0,180.064,786.0,2170.0,3214.247,14023.0,28936.0
2020-03-01,,,,0.0,0.0,0.0,205.663,897.0,2479.0,3671.197,16016.0,33050.0
2020-04-01,,,,0.0,0.0,0.0,202.025,882.0,2435.0,3606.252,15733.0,32465.0
2020-05-01,,,,0.0,0.0,0.0,203.679,889.0,2455.0,3635.783,15862.0,32732.0
2020-06-01,,,,0.0,0.0,0.0,233.49,1019.0,2815.0,4167.933,18183.0,37522.0
2020-07-01,,,,0.0,0.0,0.0,251.876,1099.0,3036.0,4496.126,19615.0,40476.0
2020-08-01,,,,0.0,0.0,0.0,253.818,1108.0,3059.0,4530.792,19766.0,40789.0
2020-09-01,,,,0.0,0.0,0.0,227.8,994.0,2746.0,4066.352,17740.0,36608.0
2020-10-01,,,,0.0,0.0,0.0,222.907,973.0,2687.0,3979.012,17359.0,35822.0
2020-11-01,,,,0.0,0.0,0.0,184.225,804.0,2220.0,3288.51,14347.0,29605.0
2020-12-01,,,,0.0,0.0,0.0,168.249,734.0,2028.0,3003.339,13103.0,27037.0
2021-01-01,,,,0.0,0.0,0.0,358.981,1566.0,4302.0,2648.744,11556.0,24051.0
2021-02-01,,,,0.0,0.0,0.0,328.844,1435.0,3942.0,2426.378,10585.0,22033.0
2021-03-01,,,,0.0,0.0,0.0,370.971,1619.0,4448.0,2737.215,11942.0,24856.0
2021-04-01,,,,0.0,0.0,0.0,386.971,1688.0,4640.0,2855.269,12457.0,25927.0
2021-05-01,,,,0.0,0.0,0.0,460.011,2007.0,5515.0,3394.194,14808.0,30821.0
2021-06-01,,,,0.0,0.0,0.0,475.245,2073.0,5697.0,3506.601,15298.0,31842.0
2021-07-01,,,,0.0,0.0,0.0,528.496,2306.0,6336.0,3899.508,17012.0,35410.0
2021-08-01,,,,0.0,0.0,0.0,548.321,2392.0,6574.0,4045.791,17650.0,36738.0
2021-09-01,,,,0.0,0.0,0.0,503.976,2199.0,6042.0,3718.591,16223.0,33767.0
2021-10-01,,,,0.0,0.0,0.0,476.544,2079.0,5713.0,3516.186,15340.0,31929.0
2021-11-01,,,,0.0,0.0,0.0,370.221,1615.0,4438.0,2731.678,11917.0,24806.0
2021-12-01,,,,0.0,0.0,0.0,393.419,1716.0,4717.0,2902.845,12664.0,26360.0
2022-01-01,,,,0.0,0.0,0.0,127.943,558.0,1524.0,3116.355,13595.0,27234.0
2022-02-01,,,,0.0,0.0,0.0,105.058,458.0,1251.0,2558.989,11164.0,22364.0
2022-03-01,,,,0.0,0.0,0.0,121.265,529.0,1444.0,2953.75,12886.0,25815.0
2022-04-01,,,,0.0,0.0,0.0,120.933,528.0,1440.0,2945.654,12851.0,25744.0
2022-05-01,,,,0.0,0.0,0.0,147.378,643.0,1755.0,3589.804,15661.0,31373.0
2022-06-01,,,,0.0,0.0,0.0,161.419,704.0,1922.0,3931.82,17153.0,34362.0
2022-07-01,,,,0.0,0.0,0.0,176.667,771.0,2103.0,4303.217,18773.0,37608.0
2022-08-01,,,,0.0,0.0,0.0,177.108,773.0,2108.0,4313.97,18820.0,37703.0
2022-09-01,,,,0.0,0.0,0.0,155.017,676.0,1846.0,3775.882,16473.0,33000.0
2022-10-01,,,,0.0,0.0,0.0,129.277,564.0,1540.0,3148.904,13737.0,27520.0
2022-11-01,,,,0.0,0.0,0.0,120.002,524.0,1429.0,2922.989,12752.0,25546.0
2022-12-01,,,,0.0,0.0,0.0,120.933,528.0,1440.0,2945.666,12851.0,25744.0
2023-01-01,,,,0.0,0.0,0.0,367.374,1603.0,4300.0,2741.35,11959.0,23924.0
2023-02-01,,,,0.0,0.0,0.0,325.073,1418.0,3806.0,2425.706,10582.0,21171.0
2023-03-01,,,,0.0,0.0,0.0,369.339,1611.0,4323.0,2756.024,12023.0,24054.0
2023-04-01,,,,0.0,0.0,0.0,403.876,1762.0,4728.0,3013.743,13148.0,26304.0
2023-05-01,,,,0.0,0.0,0.0,457.897,1998.0,5361.0,3416.845,14906.0,29821.0
2023-06-01,,,,0.0,0.0,0.0,484.211,2113.0,5668.0,3613.204,15763.0,31535.0
2023-07-01,,,,0.0,0.0,0.0,546.215,2383.0,6394.0,4075.881,17781.0,35574.0
2023-08-01,,,,0.0,0.0,0.0,576.481,2515.0,6749.0,4301.722,18767.0,37545.0
2023-09-01,,,,0.0,0.0,0.0,498.858,2177.0,5840.0,3722.498,16240.0,32489.0
2023-10-01,,,,0.0,0.0,0.0,432.356,1886.0,5061.0,3226.261,14075.0,28158.0
2023-11-01,,,,0.0,0.0,0.0,371.211,1620.0,4346.0,2769.994,12084.0,24176.0
2023-12-01,,,,0.0,0.0,0.0,370.109,1615.0,4333.0,2761.772,12048.0,24104.0
2024-01-01,,,,0.0,0.0,0.0,1039.543,4535.0,12031.0,2545.512,11105.0,22442.0
2024-02-01,,,,0.0,0.0,0.0,889.817,3882.0,10298.0,2178.883,9506.0,19208.0
2024-03-01,,,,0.0,0.0,0.0,1047.608,4570.0,12123.0,2565.263,11191.0,22614.0
2024-04-01,,,,0.0,0.0,0.0,984.893,4297.0,11398.0,2411.693,10521.0,21261.0
2024-05-01,,,,0.0,0.0,0.0,1336.619,5831.0,15468.0,3272.961,14279.0,28853.0
2024-06-01,,,,0.0,0.0,0.0,1348.819,5884.0,15610.0,3302.835,14409.0,29117.0
2024-07-01,,,,0.0,0.0,0.0,1497.719,6534.0,17332.0,3667.444,16000.0,32331.0
2024-08-01,,,,0.0,0.0,0.0,1477.694,6446.0,17101.0,3618.407,15786.0,31898.0
2024-09-01,,,,0.0,0.0,0.0,1437.872,6273.0,16640.0,3520.896,15360.0,31039.0
2024-10-01,,,,0.0,0.0,0.0,1227.455,5355.0,14205.0,3005.652,13113.0,26496.0
2024-11-01,,,,0.0,0.0,0.0,1068.681,4662.0,12367.0,2616.863,11416.0,23070.0
2024-12-01,,,,0.0,0.0,0.0,947.28,4132.0,10963.0,2319.591,10120.0,20448.0
