measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,86.0,293.0,293.0
2024-02-01,203.0,693.0,693.0
2024-03-01,249.0,850.0,850.0
2024-04-01,262.0,894.0,894.0
2024-05-01,358.0,1221.0,1221.0
2024-06-01,344.0,1174.0,1174.0
2024-07-01,348.0,1187.0,1187.0
2024-08-01,332.0,1133.0,1133.0
2024-09-01,305.0,1041.0,1041.0
2024-10-01,287.0,979.0,979.0
2024-11-01,153.0,522.0,522.0
2024-12-01,138.0,471.0,471.0
