measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-01-01,147.603,1305.0,1305.0
2021-02-01,104.401,923.0,923.0
2021-03-01,257.016,2273.0,2273.0
2021-04-01,261.912,2316.0,2316.0
2021-05-01,290.192,2566.0,2566.0
2021-06-01,287.231,2540.0,2540.0
2021-07-01,257.482,2277.0,2277.0
2021-08-01,246.105,2177.0,2177.0
2021-09-01,245.708,2173.0,2173.0
2021-10-01,190.221,1682.0,1682.0
2021-11-01,175.789,1555.0,1555.0
2021-12-01,117.34,1038.0,1038.0
2022-01-01,101.804,347.0,347.0
2022-02-01,127.654,436.0,436.0
2022-03-01,178.491,609.0,609.0
2022-04-01,208.646,712.0,712.0
2022-05-01,208.078,710.0,710.0
2022-06-01,220.701,753.0,753.0
2022-07-01,228.157,778.0,778.0
2022-08-01,227.094,775.0,775.0
2022-09-01,192.158,656.0,656.0
2022-10-01,187.157,639.0,639.0
2022-11-01,134.487,459.0,459.0
2022-12-01,102.573,350.0,350.0
2023-01-01,40.0,136.0,136.0
2023-02-01,122.0,416.0,416.0
2023-03-01,216.0,737.0,737.0
2023-04-01,266.0,908.0,908.0
2023-05-01,290.0,989.0,989.0
2023-06-01,205.0,699.0,699.0
2023-07-01,248.0,846.0,846.0
2023-08-01,255.0,870.0,870.0
2023-09-01,314.0,1071.0,1071.0
2023-10-01,192.0,655.0,655.0
2023-11-01,120.0,409.0,409.0
2023-12-01,66.0,225.0,225.0
2024-01-01,39.0,133.0,133.0
2024-02-01,238.0,812.0,812.0
2024-03-01,267.0,911.0,911.0
2024-04-01,281.0,959.0,959.0
2024-05-01,358.0,1221.0,1221.0
2024-06-01,318.0,1085.0,1085.0
2024-07-01,359.0,1225.0,1225.0
2024-08-01,293.0,1000.0,1000.0
2024-09-01,329.0,1123.0,1123.0
2024-10-01,268.0,914.0,914.0
2024-11-01,130.0,444.0,444.0
2024-12-01,26.0,89.0,89.0
