measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-12-01,,,,6.0,53.0,53.0
2022-01-01,,,,625.543,2134.0,2134.0
2022-02-01,0.0,0.0,0.0,411.664,1405.0,1405.0
2022-03-01,0.0,0.0,0.0,614.381,2096.0,2096.0
2022-04-01,0.0,0.0,0.0,750.651,2561.0,2561.0
2022-05-01,0.0,0.0,0.0,844.872,2883.0,2883.0
2022-06-01,0.0,0.0,0.0,849.803,2900.0,2900.0
2022-07-01,0.0,0.0,0.0,938.054,3201.0,3201.0
2022-08-01,0.0,0.0,0.0,827.481,2823.0,2823.0
2022-09-01,0.0,0.0,0.0,686.02,2341.0,2341.0
2022-10-01,0.0,0.0,0.0,543.781,1855.0,1855.0
2022-11-01,0.0,0.0,0.0,448.522,1530.0,1530.0
2022-12-01,0.0,0.0,0.0,291.228,994.0,994.0
2023-01-01,0.0,0.0,0.0,294.0,1003.0,1003.0
2023-02-01,0.0,0.0,0.0,560.0,1911.0,1911.0
2023-03-01,0.0,0.0,0.0,726.0,2477.0,2477.0
2023-04-01,0.0,0.0,0.0,782.0,2668.0,2668.0
2023-05-01,0.0,0.0,0.0,1196.0,4081.0,4081.0
2023-06-01,0.0,0.0,0.0,822.0,2805.0,2805.0
2023-07-01,0.0,0.0,0.0,934.0,3187.0,3187.0
2023-08-01,0.0,0.0,0.0,893.0,3047.0,3047.0
2023-09-01,0.0,0.0,0.0,733.0,2501.0,2501.0
2023-10-01,0.0,0.0,0.0,682.0,2327.0,2327.0
2023-11-01,0.0,0.0,0.0,615.0,2098.0,2098.0
2023-12-01,0.0,0.0,0.0,406.0,1385.0,1385.0
2024-01-01,0.0,0.0,0.0,238.0,812.0,812.0
2024-02-01,0.0,0.0,0.0,680.0,2320.0,2320.0
2024-03-01,0.0,0.0,0.0,763.0,2603.0,2603.0
2024-04-01,0.0,0.0,0.0,817.0,2788.0,2788.0
2024-05-01,0.0,0.0,0.0,956.0,3262.0,3262.0
2024-06-01,0.0,0.0,0.0,995.0,3395.0,3395.0
2024-07-01,0.0,0.0,0.0,909.0,3102.0,3102.0
2024-08-01,0.0,0.0,0.0,809.0,2760.0,2760.0
2024-09-01,0.0,0.0,0.0,796.0,2716.0,2716.0
2024-10-01,0.0,0.0,0.0,811.0,2767.0,2767.0
2024-11-01,0.0,0.0,0.0,648.0,2211.0,2211.0
2024-12-01,0.0,0.0,0.0,476.0,1624.0,1624.0
