measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2007-01-01,1273.989,12592.0,12592.0
2007-02-01,1104.288,10915.0,10915.0
2007-03-01,1477.961,14608.0,14608.0
2007-04-01,1441.855,14251.0,14251.0
2007-05-01,1912.121,18899.0,18899.0
2007-06-01,1755.83,17355.0,17355.0
2007-07-01,2165.527,21404.0,21404.0
2007-08-01,1833.5910000000001,18123.0,18123.0
2007-09-01,1371.3120000000001,13554.0,13554.0
2007-10-01,1143.317,11301.0,11301.0
2007-11-01,1102.421,10896.0,10896.0
2007-12-01,934.7890000000001,9239.0,9239.0
2008-01-01,1487.3990000000001,14657.0,14657.0
2008-02-01,1165.885,11489.0,11489.0
2008-03-01,1368.486,13485.0,13485.0
2008-04-01,2576.7000000000003,25391.0,25391.0
2008-05-01,3065.6890000000003,30209.0,30209.0
2008-06-01,2601.3450000000003,25634.0,25634.0
2008-07-01,3160.4210000000003,31143.0,31143.0
2008-08-01,3243.2160000000003,31959.0,31959.0
2008-09-01,1623.768,16001.0,16001.0
2008-10-01,1041.4170000000001,10262.0,10262.0
2008-11-01,747.176,7363.0,7363.0
2008-12-01,811.498,7997.0,7997.0
2009-01-01,797.724,7786.0,7786.0
2009-02-01,1056.019,10307.0,10307.0
2009-03-01,1667.932,16279.0,16279.0
2009-04-01,1977.075,19296.0,19296.0
2009-05-01,2702.697,26378.0,26378.0
2009-06-01,2445.983,23873.0,23873.0
2009-07-01,2696.684,26320.0,26320.0
2009-08-01,2200.601,21478.0,21478.0
2009-09-01,1640.1090000000002,16007.0,16007.0
2009-10-01,1302.304,12710.0,12710.0
2009-11-01,908.69,8869.0,8869.0
2009-12-01,953.182,9303.0,9303.0
2010-01-01,813.288,7934.0,7934.0
2010-02-01,884.7510000000001,8632.0,8632.0
2010-03-01,1240.74,12105.0,12105.0
2010-04-01,1570.112,15318.0,15318.0
2010-05-01,2398.43,23399.0,23399.0
2010-06-01,2698.5550000000003,26327.0,26327.0
2010-07-01,2539.71,24777.0,24777.0
2010-08-01,2143.476,20912.0,20912.0
2010-09-01,1609.4920000000002,15702.0,15702.0
2010-10-01,1203.191,11738.0,11738.0
2010-11-01,1260.444,12297.0,12297.0
2010-12-01,1986.8110000000001,19383.0,19383.0
2011-01-01,1155.17,11224.0,11224.0
2011-02-01,842.857,8189.0,8189.0
2011-03-01,1375.839,13368.0,13368.0
2011-04-01,1624.756,15786.0,15786.0
2011-05-01,1804.751,17535.0,17535.0
2011-06-01,1755.603,17057.0,17057.0
2011-07-01,1762.503,17124.0,17124.0
2011-08-01,1426.812,13863.0,13863.0
2011-09-01,1144.983,11125.0,11125.0
2011-10-01,805.506,7826.0,7826.0
2011-11-01,701.821,6819.0,6819.0
2011-12-01,628.399,6106.0,6106.0
2012-01-01,919.556,8750.0,8750.0
2012-02-01,763.355,7264.0,7264.0
2012-03-01,1028.411,9786.0,9786.0
2012-04-01,1586.043,15093.0,15093.0
2012-05-01,2386.6,22711.0,22711.0
2012-06-01,2098.447,19969.0,19969.0
2012-07-01,2257.413,21482.0,21482.0
2012-08-01,2046.632,19476.0,19476.0
2012-09-01,1676.98,15958.0,15958.0
2012-10-01,1300.57,12376.0,12376.0
2012-11-01,1046.689,9960.0,9960.0
2012-12-01,1352.304,12869.0,12869.0
2013-01-01,1239.852,11829.0,11829.0
2013-02-01,1100.001,10495.0,10495.0
2013-03-01,1307.181,12472.0,12472.0
2013-04-01,1647.924,15723.0,15723.0
2013-05-01,1980.212,18893.0,18893.0
2013-06-01,2090.987,19950.0,19950.0
2013-07-01,2335.654,22284.0,22284.0
2013-08-01,1921.541,18333.0,18333.0
2013-09-01,1292.718,12334.0,12334.0
2013-10-01,1032.87,9855.0,9855.0
2013-11-01,758.086,7233.0,7233.0
2013-12-01,677.374,6463.0,6463.0
2014-01-01,916.102,8712.0,8712.0
2014-02-01,819.296,7792.0,7792.0
2014-03-01,1072.637,10201.0,10201.0
2014-04-01,1596.81,15186.0,15186.0
2014-05-01,2327.6,22135.0,22135.0
2014-06-01,2491.437,23694.0,23694.0
2014-07-01,2602.874,24753.0,24753.0
2014-08-01,2129.996,20256.0,20256.0
2014-09-01,1404.354,13355.0,13355.0
2014-10-01,1129.655,10743.0,10743.0
2014-11-01,933.996,8882.0,8882.0
2014-12-01,1105.073,10509.0,10509.0
2015-01-01,142.079,1324.0,1324.0
2015-02-01,148.9,1388.0,1388.0
2015-03-01,149.628,1394.0,1394.0
2015-04-01,163.396,1523.0,1523.0
2015-05-01,208.59,1944.0,1944.0
2015-06-01,256.338,2389.0,2389.0
2015-07-01,316.382,2948.0,2948.0
2015-08-01,280.088,2610.0,2610.0
2015-09-01,227.981,2125.0,2125.0
2015-10-01,150.401,1402.0,1402.0
2015-11-01,106.728,995.0,995.0
2015-12-01,143.489,1337.0,1337.0
2016-01-01,330.904,3055.0,3055.0
2016-02-01,470.178,4341.0,4341.0
2016-03-01,847.806,7827.0,7827.0
2016-04-01,844.5,7796.0,7796.0
2016-05-01,979.177,9040.0,9040.0
2016-06-01,1014.991,9370.0,9370.0
2016-07-01,1054.79,9738.0,9738.0
2016-08-01,877.488,8101.0,8101.0
2016-09-01,703.146,6491.0,6491.0
2016-10-01,525.893,4855.0,4855.0
2016-11-01,509.52,4704.0,4704.0
2016-12-01,703.097,6491.0,6491.0
2017-01-01,844.259,7778.0,7778.0
2017-02-01,789.797,7276.0,7276.0
2017-03-01,1012.26,9326.0,9326.0
2017-04-01,1003.854,9249.0,9249.0
2017-05-01,1148.682,10583.0,10583.0
2017-06-01,998.354,9198.0,9198.0
2017-07-01,971.065,8946.0,8946.0
