measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2018-03-01,3644.428,31840.0,31840.0
2018-04-01,3306.845,28891.0,28891.0
2018-05-01,3930.527,34340.0,34340.0
2018-06-01,4475.278,39099.0,39099.0
2018-07-01,6154.508,53770.0,53770.0
2018-08-01,5677.766,49605.0,49605.0
2018-09-01,4053.432,35414.0,35414.0
2018-10-01,1789.492,15634.0,15634.0
2018-11-01,2200.588,19226.0,19226.0
2018-12-01,1874.136,16374.0,16374.0
2019-01-01,1339.416,11934.0,11934.0
2019-02-01,2191.396,19526.0,19526.0
2019-03-01,2029.317,18081.0,18081.0
2019-04-01,2263.665,20170.0,20170.0
2019-05-01,1860.279,16575.0,16575.0
2019-06-01,2485.955,22150.0,22150.0
2019-07-01,3198.693,28501.0,28501.0
2019-08-01,3281.77,29241.0,29241.0
2019-09-01,2518.879,22444.0,22444.0
2019-10-01,2431.775,21667.0,21667.0
2019-11-01,2059.565,18351.0,18351.0
2019-12-01,2709.29,24140.0,24140.0
2020-01-01,2960.675,27009.0,27009.0
2020-02-01,2082.111,18993.0,18993.0
2020-03-01,2019.959,18426.0,18426.0
2020-04-01,1825.678,16654.0,16654.0
2020-05-01,1448.929,13217.0,13217.0
2020-06-01,2148.976,19603.0,19603.0
2020-07-01,2839.269,25900.0,25900.0
2020-08-01,2116.398,19306.0,19306.0
2020-09-01,1299.135,11851.0,11851.0
2020-10-01,1815.363,16560.0,16560.0
2020-11-01,1411.008,12871.0,12871.0
2020-12-01,2228.499,20329.0,20329.0
2021-01-01,2828.202,27833.0,27833.0
2021-02-01,1956.123,19250.0,19250.0
2021-03-01,1919.567,18890.0,18890.0
2021-04-01,1831.873,18027.0,18027.0
2021-05-01,2391.551,23536.0,23536.0
2021-06-01,2843.336,27981.0,27981.0
2021-07-01,3623.115,35655.0,35655.0
2021-08-01,3286.217,32340.0,32340.0
2021-09-01,2153.47,21192.0,21192.0
2021-10-01,3069.33,30205.0,30205.0
2021-11-01,3124.559,30748.0,30748.0
2021-12-01,3396.657,33426.0,33426.0
2022-01-01,3568.632,35450.0,35450.0
2022-02-01,2710.109,26921.0,26921.0
2022-03-01,1877.327,18648.0,18648.0
2022-04-01,2061.43,20477.0,20477.0
2022-05-01,1926.952,19142.0,19142.0
2022-06-01,2984.562,29647.0,29647.0
2022-07-01,4118.142,40907.0,40907.0
2022-08-01,4257.12,42288.0,42288.0
2022-09-01,3426.701,34039.0,34039.0
2022-10-01,2422.859,24068.0,24068.0
2022-11-01,1431.351,14218.0,14218.0
2022-12-01,2323.815,23084.0,23084.0
2023-01-01,3349.046,33367.0,33367.0
2023-02-01,1903.338,18963.0,18963.0
2023-03-01,4726.04,47086.0,47086.0
2023-04-01,3133.048,31214.0,31214.0
2023-05-01,2703.739,26938.0,26938.0
2023-06-01,6564.274,65399.0,65399.0
2023-07-01,7117.985,70916.0,70916.0
2023-08-01,6284.388,62612.0,62612.0
2023-09-01,4458.142,44416.0,44416.0
2023-10-01,3039.151,30279.0,30279.0
2023-11-01,4393.764,43775.0,43775.0
2023-12-01,5859.085,58374.0,58374.0
2024-01-01,1203.009,10536.0,10536.0
2024-02-01,1083.975,9496.0,9496.0
2024-03-01,1107.089,9698.0,9698.0
2024-04-01,712.284,6239.0,6239.0
2024-05-01,839.086,7350.0,7350.0
2024-06-01,1001.354,8772.0,8772.0
2024-07-01,1678.155,14700.0,14700.0
2024-08-01,1568.81,13742.0,13742.0
2024-09-01,1011.57,8861.0,8861.0
2024-10-01,718.882,6298.0,6298.0
2024-11-01,1162.402,10182.0,10182.0
2024-12-01,1276.384,11181.0,11181.0
