measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,330.0,3541.0,3541.0
2003-02-01,0.0,0.0,0.0
2003-03-01,205.0,2635.0,2635.0
2003-04-01,344.0,4041.0,4041.0
2003-05-01,784.98,8721.0,8721.0
2003-06-01,1292.62,14621.0,14621.0
2003-07-01,2480.38,27683.0,27683.0
2003-08-01,380.24,4274.0,4274.0
2003-09-01,1067.22,11930.0,11930.0
2003-10-01,774.2,9158.0,9158.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,1603.277,17541.0,17541.0
2004-02-01,1450.2160000000001,15866.0,15866.0
2004-03-01,1437.707,15729.0,15729.0
2004-04-01,1358.106,14858.0,14858.0
2004-05-01,1492.567,16330.0,16330.0
2004-06-01,1360.06,14880.0,14880.0
2004-07-01,1530.222,16741.0,16741.0
2004-08-01,1526.602,16702.0,16702.0
2004-09-01,1486.9170000000001,16268.0,16268.0
2004-10-01,1344.1970000000001,14706.0,14706.0
2004-11-01,1453.15,15898.0,15898.0
2004-12-01,1480.978,16203.0,16203.0
2005-01-01,637.726,7027.94,7027.94
2005-02-01,575.614,6343.45,6343.45
2005-03-01,621.2040000000001,6845.87,6845.87
2005-04-01,624.188,6878.75,6878.75
2005-05-01,685.549,7554.97,7554.97
2005-06-01,880.548,9703.91,9703.91
2005-07-01,1127.558,12426.04,12426.04
2005-08-01,1168.509,12877.34,12877.34
2005-09-01,881.305,9712.26,9712.26
2005-10-01,684.063,7538.59,7538.59
2005-11-01,610.3480000000001,6726.22,6726.22
2005-12-01,696.389,7674.42,7674.42
2006-01-01,375.85400000000004,4231.0,4231.0
2006-02-01,445.916,5020.0,5020.0
2006-03-01,508.608,5726.0,5726.0
2006-04-01,568.889,6404.0,6404.0
2006-05-01,658.916,7418.0,7418.0
2006-06-01,839.638,9452.0,9452.0
2006-07-01,1055.608,11883.0,11883.0
2006-08-01,1068.921,12033.0,12033.0
2006-09-01,727.296,8188.0,8188.0
2006-10-01,658.5020000000001,7413.0,7413.0
2006-11-01,489.04,5505.0,5505.0
2006-12-01,509.812,5739.0,5739.0
2007-01-01,2175.994,24079.0,24079.0
2007-02-01,1979.308,21902.0,21902.0
2007-03-01,1830.909,20260.0,20260.0
2007-04-01,1822.4370000000001,20166.0,20166.0
2007-05-01,2032.779,22494.0,22494.0
2007-06-01,2403.429,26597.0,26597.0
