measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2003-01-01,121.935,1248.74,1248.74
2003-02-01,112.503,1152.14,1152.14
2003-03-01,124.021,1270.1,1270.1
2003-04-01,117.285,1201.12,1201.12
2003-05-01,134.28900000000002,1375.25,1375.25
2003-06-01,139.915,1432.87,1432.87
2003-07-01,179.639,1839.68,1839.68
2003-08-01,168.764,1728.31,1728.31
2003-09-01,154.219,1579.36,1579.36
2003-10-01,145.133,1486.31,1486.31
2003-11-01,122.855,1258.16,1258.16
2003-12-01,130.442,1335.86,1335.86
2004-01-01,182.02,1824.2,1824.2
2004-02-01,166.643,1670.1,1670.1
2004-03-01,236.58800000000002,2371.08,2371.08
2004-04-01,228.49200000000002,2289.95,2289.95
2004-05-01,211.276,2117.41,2117.41
2004-06-01,229.008,2295.12,2295.12
2004-07-01,240.239,2407.68,2407.68
2004-08-01,208.62900000000002,2090.88,2090.88
2004-09-01,157.27200000000002,1576.18,1576.18
2004-10-01,134.963,1352.6,1352.6
2004-11-01,120.84,1211.06,1211.06
2004-12-01,151.029,1513.61,1513.61
2005-01-01,47.602000000000004,475.98,475.98
2005-02-01,57.603,575.97,575.97
2005-03-01,62.764,627.58,627.58
2005-04-01,104.33,1043.19,1043.19
2005-05-01,148.982,1489.67,1489.67
2005-06-01,160.64100000000002,1606.25,1606.25
2005-07-01,167.893,1678.76,1678.76
2005-08-01,141.482,1414.68,1414.68
2005-09-01,85.836,858.27,858.27
2005-10-01,49.633,496.28,496.28
2005-11-01,42.723,427.19,427.19
2005-12-01,38.511,385.07,385.07
2006-01-01,161.273,1600.0,1600.0
2006-02-01,141.491,1403.0,1403.0
2006-03-01,152.073,1508.0,1508.0
2006-04-01,183.591,1821.0,1821.0
2006-05-01,198.119,1965.0,1965.0
2006-06-01,204.62900000000002,2030.0,2030.0
2006-07-01,167.208,1659.0,1659.0
2006-08-01,137.103,1360.0,1360.0
2006-09-01,100.51,997.0,997.0
2006-10-01,95.057,943.0,943.0
2006-11-01,110.29700000000001,1094.0,1094.0
2006-12-01,119.64800000000001,1187.0,1187.0
2007-01-01,186.985,1848.0,1848.0
2007-02-01,162.078,1602.0,1602.0
2007-03-01,216.923,2144.0,2144.0
2007-04-01,211.62400000000002,2092.0,2092.0
2007-05-01,280.645,2774.0,2774.0
2007-06-01,257.706,2547.0,2547.0
2007-07-01,317.838,3142.0,3142.0
2007-08-01,269.119,2660.0,2660.0
2007-09-01,201.27,1989.0,1989.0
2007-10-01,167.80700000000002,1659.0,1659.0
2007-11-01,161.804,1599.0,1599.0
2007-12-01,137.201,1356.0,1356.0
2008-01-01,152.163,1499.0,1499.0
2008-02-01,119.272,1175.0,1175.0
2008-03-01,139.999,1380.0,1380.0
2008-04-01,263.60200000000003,2598.0,2598.0
2008-05-01,313.62600000000003,3090.0,3090.0
2008-06-01,266.123,2622.0,2622.0
2008-07-01,323.317,3186.0,3186.0
2008-08-01,331.788,3269.0,3269.0
2008-09-01,166.115,1637.0,1637.0
2008-10-01,106.539,1050.0,1050.0
2008-11-01,76.438,753.0,753.0
2008-12-01,83.018,818.0,818.0
2009-01-01,30.341,296.0,296.0
2009-02-01,40.167,392.0,392.0
2009-03-01,63.442,619.0,619.0
2009-04-01,75.20100000000001,734.0,734.0
2009-05-01,102.801,1003.0,1003.0
2009-06-01,93.036,908.0,908.0
2009-07-01,102.572,1001.0,1001.0
2009-08-01,83.703,817.0,817.0
2009-09-01,62.384,609.0,609.0
2009-10-01,49.535,483.0,483.0
2009-11-01,34.563,337.0,337.0
2009-12-01,36.255,354.0,354.0
2010-01-01,60.83,593.0,593.0
2010-02-01,66.175,646.0,646.0
2010-03-01,92.801,905.0,905.0
2010-04-01,117.436,1146.0,1146.0
2010-05-01,179.39000000000001,1750.0,1750.0
2010-06-01,201.83800000000002,1969.0,1969.0
2010-07-01,189.95700000000002,1853.0,1853.0
2010-08-01,160.321,1564.0,1564.0
2010-09-01,120.382,1174.0,1174.0
2010-10-01,89.992,878.0,878.0
2010-11-01,94.275,920.0,920.0
2010-12-01,148.603,1450.0,1450.0
2011-01-01,87.393,849.0,849.0
2011-02-01,63.765,620.0,620.0
2011-03-01,104.087,1011.0,1011.0
2011-04-01,122.919,1194.0,1194.0
2011-05-01,136.536,1327.0,1327.0
2011-06-01,132.818,1290.0,1290.0
2011-07-01,133.34,1296.0,1296.0
2011-08-01,107.944,1049.0,1049.0
2011-09-01,86.622,842.0,842.0
2011-10-01,60.94,592.0,592.0
2011-11-01,53.095,516.0,516.0
2011-12-01,47.541,462.0,462.0
2012-01-01,110.517,1052.0,1052.0
2012-02-01,91.745,873.0,873.0
2012-03-01,123.601,1176.0,1176.0
2012-04-01,190.621,1814.0,1814.0
2012-05-01,286.837,2730.0,2730.0
2012-06-01,252.205,2400.0,2400.0
2012-07-01,271.31,2582.0,2582.0
2012-08-01,245.977,2341.0,2341.0
2012-09-01,201.55,1918.0,1918.0
2012-10-01,156.311,1487.0,1487.0
2012-11-01,125.798,1197.0,1197.0
2012-12-01,162.528,1547.0,1547.0
2013-01-01,209.111,1995.0,1995.0
2013-02-01,185.523,1770.0,1770.0
2013-03-01,220.465,2103.0,2103.0
2013-04-01,277.934,2652.0,2652.0
2013-05-01,333.976,3186.0,3186.0
2013-06-01,352.659,3365.0,3365.0
2013-07-01,393.924,3758.0,3758.0
2013-08-01,324.081,3092.0,3092.0
2013-09-01,218.026,2080.0,2080.0
2013-10-01,174.201,1662.0,1662.0
2013-11-01,127.856,1220.0,1220.0
2013-12-01,114.244,1090.0,1090.0
2014-01-01,106.64,1014.0,1014.0
2014-02-01,95.372,907.0,907.0
2014-03-01,124.862,1187.0,1187.0
2014-04-01,185.88,1768.0,1768.0
2014-05-01,270.949,2577.0,2577.0
2014-06-01,290.02,2758.0,2758.0
2014-07-01,302.993,2881.0,2881.0
2014-08-01,247.946,2358.0,2358.0
2014-09-01,163.476,1555.0,1555.0
2014-10-01,131.5,1251.0,1251.0
2014-11-01,108.724,1034.0,1034.0
2014-12-01,128.638,1223.0,1223.0
2015-01-01,130.746,1218.0,1218.0
2015-02-01,137.022,1277.0,1277.0
2015-03-01,137.691,1283.0,1283.0
2015-04-01,150.361,1401.0,1401.0
2015-05-01,191.95,1789.0,1789.0
2015-06-01,235.889,2198.0,2198.0
2015-07-01,291.143,2713.0,2713.0
2015-08-01,257.744,2402.0,2402.0
2015-09-01,209.794,1955.0,1955.0
2015-10-01,138.403,1290.0,1290.0
2015-11-01,98.214,915.0,915.0
2015-12-01,132.043,1231.0,1231.0
2016-01-01,43.579,402.0,402.0
2016-02-01,61.919,572.0,572.0
2016-03-01,111.65,1031.0,1031.0
2016-04-01,111.215,1027.0,1027.0
2016-05-01,128.951,1190.0,1190.0
2016-06-01,133.668,1234.0,1234.0
2016-07-01,138.909,1282.0,1282.0
2016-08-01,115.559,1067.0,1067.0
2016-09-01,92.6,855.0,855.0
2016-10-01,69.257,639.0,639.0
2016-11-01,67.1,619.0,619.0
2016-12-01,92.593,855.0,855.0
2017-01-01,129.635,1194.0,1194.0
2017-02-01,121.273,1117.0,1117.0
2017-03-01,155.432,1432.0,1432.0
2017-04-01,154.141,1420.0,1420.0
2017-05-01,176.379,1625.0,1625.0
2017-06-01,153.297,1412.0,1412.0
2017-07-01,149.107,1374.0,1374.0
2017-08-01,133.461,1230.0,1230.0
2017-09-01,104.107,959.0,959.0
2017-10-01,73.378,676.0,676.0
2017-11-01,67.492,622.0,622.0
2017-12-01,69.298,638.0,638.0
2018-01-01,80.417,732.0,732.0
2018-02-01,60.502,551.0,551.0
2018-03-01,93.106,848.0,848.0
2018-04-01,160.405,1460.0,1460.0
2018-05-01,148.999,1356.0,1356.0
2018-06-01,138.813,1264.0,1264.0
2018-07-01,152.632,1390.0,1390.0
2018-08-01,138.518,1261.0,1261.0
2018-09-01,112.417,1023.0,1023.0
2018-10-01,74.748,681.0,681.0
