measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,-3.0,0.0,0.0,59.0,201.0,201.0
2024-02-01,-4.0,0.0,0.0,83.0,283.0,283.0
2024-03-01,-4.0,0.0,0.0,126.0,430.0,430.0
2024-04-01,-3.0,0.0,0.0,164.0,560.0,560.0
2024-05-01,-3.0,0.0,0.0,199.0,679.0,679.0
2024-06-01,-4.0,0.0,0.0,205.0,699.0,699.0
2024-07-01,-1.0,0.0,0.0,192.0,655.0,655.0
2024-08-01,-4.0,0.0,0.0,173.0,590.0,590.0
2024-09-01,-4.0,0.0,0.0,139.0,474.0,474.0
2024-10-01,-3.0,0.0,0.0,114.0,389.0,389.0
2024-11-01,0.0,0.0,0.0,74.0,252.0,252.0
2024-12-01,0.0,0.0,0.0,60.0,205.0,205.0
