measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-07-01,55.981,495.0,495.0
2021-08-01,53.508,473.0,473.0
2021-09-01,53.422,472.0,472.0
2021-10-01,41.357,366.0,366.0
2021-11-01,38.22,338.0,338.0
2021-12-01,25.512,226.0,226.0
2022-01-01,91.847,313.0,313.0
2022-02-01,115.172,393.0,393.0
2022-03-01,161.039,549.0,549.0
2022-04-01,188.245,642.0,642.0
2022-05-01,187.732,641.0,641.0
2022-06-01,199.121,679.0,679.0
2022-07-01,205.848,702.0,702.0
2022-08-01,204.889,699.0,699.0
2022-09-01,173.369,592.0,592.0
2022-10-01,168.857,576.0,576.0
2022-11-01,121.337,414.0,414.0
2022-12-01,92.544,316.0,316.0
2023-01-01,149.0,508.0,508.0
2023-02-01,155.0,529.0,529.0
2023-03-01,198.0,676.0,676.0
2023-04-01,167.0,570.0,570.0
2023-05-01,144.0,491.0,491.0
2023-06-01,132.0,450.0,450.0
2023-07-01,112.0,382.0,382.0
2023-08-01,109.0,372.0,372.0
2023-09-01,144.0,491.0,491.0
2023-10-01,195.0,665.0,665.0
2023-11-01,166.0,566.0,566.0
2023-12-01,163.0,556.0,556.0
2024-01-01,105.0,358.0,358.0
2024-02-01,280.0,955.0,955.0
2024-03-01,304.0,1037.0,1037.0
2024-04-01,307.0,1047.0,1047.0
2024-05-01,373.0,1273.0,1273.0
2024-06-01,398.0,1358.0,1358.0
2024-07-01,400.0,1365.0,1365.0
2024-08-01,339.0,1157.0,1157.0
2024-09-01,317.0,1082.0,1082.0
2024-10-01,354.0,1208.0,1208.0
2024-11-01,238.0,812.0,812.0
2024-12-01,156.0,532.0,532.0
