measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,16989.328,175550.73,175550.73
2001-02-01,16311.609,168547.86,168547.86
2001-03-01,16747.073,173047.51,173047.51
2001-04-01,15697.536,162202.64,162202.64
2001-05-01,15123.233,156268.37,156268.37
2001-06-01,18672.677,192944.77,192944.77
2001-07-01,19081.745000000003,197171.67,197171.67
2001-08-01,21903.08,226324.53,226324.53
2001-09-01,17331.869,179090.2,179090.2
2001-10-01,17164.464,177360.41,177360.41
2001-11-01,17372.195,179506.89,179506.89
2001-12-01,19574.19,202260.11,202260.11
2002-01-01,1817.2060000000001,18486.44,18486.44
2002-02-01,1595.717,16233.23,16233.23
2002-03-01,1670.828,16997.33,16997.33
2002-04-01,1602.133,16298.5,16298.5
2002-05-01,1706.691,17362.17,17362.17
2002-06-01,1882.789,19153.61,19153.61
2002-07-01,2160.469,21978.45,21978.45
2002-08-01,2215.271,22535.95,22535.95
2002-09-01,1934.11,19675.7,19675.7
2002-10-01,1725.508,17553.59,17553.59
2002-11-01,1528.6,15550.45,15550.45
2002-12-01,1797.6770000000001,18287.77,18287.77
2003-01-01,2322.681,23786.58,23786.58
2003-02-01,2097.623,21481.76,21481.76
2003-03-01,2152.135,22040.01,22040.01
2003-04-01,1942.452,19892.65,19892.65
2003-05-01,1965.1490000000001,20125.09,20125.09
2003-06-01,2179.705,22322.36,22322.36
2003-07-01,2533.991,25950.6,25950.6
2003-08-01,2572.4680000000003,26344.64,26344.64
2003-09-01,2168.695,22209.61,22209.61
2003-10-01,2078.183,21282.67,21282.67
2003-11-01,2041.2140000000002,20904.07,20904.07
2003-12-01,2303.702,23592.21,23592.21
2004-01-01,2127.2870000000003,21319.67,21319.67
2004-02-01,1909.659,19138.6,19138.6
2004-03-01,2222.074,22269.63,22269.63
2004-04-01,1968.2730000000001,19726.03,19726.03
2004-05-01,2039.808,20442.96,20442.96
2004-06-01,2050.8,20553.12,20553.12
2004-07-01,2106.697,21113.32,21113.32
2004-08-01,2103.996,21086.25,21086.25
2004-09-01,1997.851,20022.46,20022.46
2004-10-01,1968.1940000000002,19725.24,19725.24
2004-11-01,2166.342,21711.08,21711.08
2004-12-01,2326.0190000000002,23311.36,23311.36
2005-01-01,2707.2760000000003,27070.06,27070.06
2005-02-01,2199.991,21997.71,21997.71
2005-03-01,2403.715,24034.75,24034.75
2005-04-01,3013.308,30130.07,30130.07
2005-05-01,2232.607,22323.84,22323.84
2005-06-01,2000.285,20000.85,20000.85
2005-07-01,1698.356,16981.87,16981.87
2005-08-01,1339.132,13389.98,13389.98
2005-09-01,1156.7920000000001,11566.76,11566.76
2005-10-01,2352.943,23527.08,23527.08
2005-11-01,2583.853,25835.95,25835.95
2005-12-01,2732.741,27324.68,27324.68
2006-01-01,3207.916,31819.0,31819.0
2006-02-01,2892.592,28692.0,28692.0
2006-03-01,2548.414,25278.0,25278.0
2006-04-01,2773.8650000000002,27514.0,27514.0
2006-05-01,3279.632,32531.0,32531.0
2006-06-01,3222.452,31964.0,31964.0
2006-07-01,3379.181,33518.0,33518.0
2006-08-01,3354.7630000000004,33276.0,33276.0
2006-09-01,2177.638,21600.0,21600.0
2006-10-01,1919.7420000000002,19042.0,19042.0
2006-11-01,2248.652,22304.0,22304.0
2006-12-01,2381.152,23619.0,23619.0
2007-01-01,2503.818,24748.0,24748.0
2007-02-01,1985.4470000000001,19624.0,19624.0
2007-03-01,2370.308,23428.0,23428.0
2007-04-01,2072.726,20487.0,20487.0
2007-05-01,2210.951,21853.0,21853.0
2007-06-01,1907.269,18851.0,18851.0
2007-07-01,1829.259,18080.0,18080.0
2007-08-01,1836.8860000000002,18156.0,18156.0
2007-09-01,1726.309,17063.0,17063.0
2007-10-01,1777.404,17568.0,17568.0
2007-11-01,1965.5,19427.0,19427.0
2007-12-01,2065.125,20412.0,20412.0
2008-01-01,2265.462,22324.0,22324.0
2008-02-01,1893.662,18660.0,18660.0
2008-03-01,2454.6910000000003,24189.0,24189.0
2008-04-01,2231.061,21985.0,21985.0
2008-05-01,2333.812,22997.0,22997.0
2008-06-01,2146.732,21154.0,21154.0
2008-07-01,2272.73,22395.0,22395.0
2008-08-01,2169.753,21381.0,21381.0
2008-09-01,1963.2620000000002,19346.0,19346.0
2008-10-01,2009.2810000000002,19799.0,19799.0
2008-11-01,2278.34,22451.0,22451.0
2008-12-01,2378.214,23435.0,23435.0
2009-01-01,1870.421,18255.0,18255.0
2009-02-01,1718.221,16770.0,16770.0
2009-03-01,2099.861,20495.0,20495.0
2009-04-01,1923.381,18772.0,18772.0
