measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2017-03-01,0.827,6.0,6.0
2017-04-01,1.005,17.0,17.0
2017-05-01,1.071,11.0,11.0
2017-06-01,0.736,6.0,6.0
2017-07-01,0.578,6.0,6.0
2017-08-01,0.479,6.0,6.0
2017-09-01,0.749,6.0,6.0
2017-10-01,0.869,11.0,11.0
2017-11-01,1.36,11.0,11.0
2017-12-01,1.326,11.0,11.0
2018-01-01,0.878,11.0,11.0
2018-02-01,0.657,6.0,6.0
2018-03-01,0.96,11.0,11.0
2018-04-01,0.682,6.0,6.0
2018-05-01,0.882,11.0,11.0
2018-06-01,1.234,11.0,11.0
2018-07-01,0.526,6.0,6.0
2018-08-01,0.717,6.0,6.0
2018-09-01,0.772,6.0,6.0
2018-10-01,0.83,11.0,11.0
2018-11-01,0.803,6.0,6.0
2018-12-01,0.859,11.0,11.0
2019-01-01,2.481,23.0,23.0
2019-02-01,2.31,23.0,23.0
2019-03-01,3.338,29.0,29.0
2019-04-01,1.942,17.0,17.0
2019-05-01,3.422,29.0,29.0
2019-06-01,2.93,23.0,23.0
2019-07-01,1.749,17.0,17.0
2019-08-01,2.306,17.0,17.0
2019-09-01,2.648,23.0,23.0
2019-10-01,2.803,23.0,23.0
2019-11-01,2.453,23.0,23.0
2019-12-01,2.618,23.0,23.0
2020-01-01,0.921,12.0,12.0
2020-02-01,0.957,12.0,12.0
2020-03-01,0.818,6.0,6.0
2020-04-01,0.928,12.0,12.0
2020-05-01,1.069,12.0,12.0
2020-06-01,1.289,12.0,12.0
2020-07-01,0.658,6.0,6.0
2020-08-01,1.066,12.0,12.0
2020-09-01,0.816,6.0,6.0
2020-10-01,1.019,12.0,12.0
2020-11-01,1.368,17.0,17.0
2020-12-01,1.091,12.0,12.0
2021-01-01,1.573,17.0,17.0
2021-02-01,2.601,29.0,29.0
2021-03-01,2.011,23.0,23.0
2021-04-01,1.569,17.0,17.0
2021-05-01,1.542,17.0,17.0
2021-06-01,1.779,17.0,17.0
2021-07-01,0.638,6.0,6.0
2021-08-01,0.993,12.0,12.0
2021-09-01,1.379,17.0,17.0
2021-10-01,1.736,17.0,17.0
2021-11-01,1.671,17.0,17.0
2021-12-01,2.508,29.0,29.0
2022-01-01,1.805,12.0,12.0
2022-02-01,1.937,17.0,17.0
2022-03-01,1.606,17.0,17.0
2022-04-01,1.073,12.0,12.0
2022-05-01,2.107,23.0,23.0
2022-06-01,1.455,12.0,12.0
2022-07-01,1.049,12.0,12.0
2022-08-01,1.122,12.0,12.0
2022-09-01,1.325,12.0,12.0
2022-10-01,1.576,17.0,17.0
2022-11-01,1.827,17.0,17.0
2022-12-01,2.118,23.0,23.0
2023-01-01,0.661,11.0,11.0
2023-02-01,0.657,11.0,11.0
2023-03-01,0.614,11.0,11.0
2023-04-01,0.495,11.0,11.0
2023-05-01,0.466,6.0,6.0
2023-06-01,0.379,6.0,6.0
2023-07-01,0.387,6.0,6.0
2023-08-01,0.312,6.0,6.0
2023-09-01,0.526,11.0,11.0
2023-10-01,0.398,6.0,6.0
2023-11-01,0.485,11.0,11.0
2023-12-01,0.62,11.0,11.0
2024-01-01,5.177,78.0,78.0
2024-02-01,3.321,45.0,45.0
2024-03-01,2.635,39.0,39.0
2024-04-01,2.117,28.0,28.0
2024-05-01,2.576,34.0,34.0
2024-06-01,1.776,22.0,22.0
2024-07-01,1.749,22.0,22.0
2024-08-01,2.121,28.0,28.0
2024-09-01,1.59,22.0,22.0
2024-10-01,2.405,34.0,34.0
2024-11-01,2.34,34.0,34.0
2024-12-01,2.193,28.0,28.0
