measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2013-07-01,1934.146,22942.0,22942.0
2013-08-01,2072.092,24579.0,24579.0
2013-09-01,2746.595,32580.0,32580.0
2013-10-01,1387.767,16462.0,16462.0
2013-11-01,2208.572,26198.0,26198.0
2013-12-01,2129.828,25264.0,25264.0
2014-01-01,2897.447,33803.0,33803.0
2014-02-01,2508.73,29268.0,29268.0
2014-03-01,2771.911,32339.0,32339.0
2014-04-01,2666.972,31114.0,31114.0
2014-05-01,2785.346,32496.0,32496.0
2014-06-01,2497.845,29141.0,29141.0
2014-07-01,2015.631,23515.0,23515.0
2014-08-01,2150.249,25086.0,25086.0
2014-09-01,2010.628,23457.0,23457.0
2014-10-01,281.352,3283.0,3283.0
2014-11-01,425.075,4959.0,4959.0
2014-12-01,2197.814,25641.0,25641.0
2015-01-01,1622.735,19549.0,19549.0
2015-02-01,1368.416,16485.0,16485.0
2015-03-01,1665.838,20069.0,20069.0
2015-04-01,1852.392,22316.0,22316.0
2015-05-01,1991.834,23996.0,23996.0
2015-06-01,1833.274,22085.0,22085.0
2015-07-01,2090.427,25183.0,25183.0
2015-08-01,1890.366,22774.0,22774.0
2015-09-01,2056.462,24774.0,24774.0
2015-10-01,1912.317,23038.0,23038.0
2015-11-01,1813.2,21844.0,21844.0
2015-12-01,1725.739,20790.0,20790.0
2016-01-01,1867.681,23361.0,23361.0
2016-02-01,1886.786,23600.0,23600.0
2016-03-01,2024.524,25322.0,25322.0
2016-04-01,1994.32,24944.0,24944.0
2016-05-01,2112.963,26428.0,26428.0
2016-06-01,1784.99,22326.0,22326.0
2016-07-01,2004.481,25071.0,25071.0
2016-08-01,1849.137,23129.0,23129.0
2016-09-01,1721.841,21536.0,21536.0
2016-10-01,1634.356,20442.0,20442.0
2016-11-01,1885.754,23586.0,23586.0
2016-12-01,1896.167,23717.0,23717.0
2017-01-01,1942.741,23728.0,23728.0
2017-02-01,1754.421,21428.0,21428.0
2017-03-01,1913.031,23365.0,23365.0
2017-04-01,1821.975,22253.0,22253.0
2017-05-01,1965.004,24000.0,24000.0
2017-06-01,1806.002,22058.0,22058.0
2017-07-01,1736.118,21205.0,21205.0
2017-08-01,1747.288,21341.0,21341.0
2017-09-01,1666.093,20350.0,20350.0
2017-10-01,1796.395,21941.0,21941.0
2017-11-01,1725.095,21070.0,21070.0
2017-12-01,1861.837,22740.0,22740.0
2018-01-01,1792.225,21863.0,21863.0
2018-02-01,1579.666,19269.0,19269.0
2018-03-01,1701.038,20750.0,20750.0
2018-04-01,1693.202,20655.0,20655.0
2018-05-01,1779.237,21704.0,21704.0
2018-06-01,1596.536,19475.0,19475.0
2018-07-01,1640.381,20010.0,20010.0
2018-08-01,1563.512,19072.0,19072.0
2018-09-01,1489.336,18168.0,18168.0
2018-10-01,1725.315,21046.0,21046.0
2018-11-01,1677.941,20468.0,20468.0
2018-12-01,1733.611,21147.0,21147.0
2019-01-01,1508.37,18900.0,18900.0
2019-02-01,1357.281,17006.0,17006.0
2019-03-01,1542.286,19325.0,19325.0
2019-04-01,1427.189,17882.0,17882.0
2019-05-01,1513.738,18967.0,18967.0
2019-06-01,1397.745,17514.0,17514.0
2019-07-01,1404.375,17596.0,17596.0
2019-08-01,1368.03,17141.0,17141.0
2019-09-01,1285.79,16111.0,16111.0
2019-10-01,1334.683,16724.0,16724.0
2019-11-01,1314.23,16467.0,16467.0
2019-12-01,1458.283,18272.0,18272.0
2020-01-01,1650.411,20382.0,20382.0
2020-02-01,1478.338,18257.0,18257.0
2020-03-01,1682.112,20774.0,20774.0
2020-04-01,1615.942,19957.0,19957.0
2020-05-01,1589.203,19627.0,19627.0
2020-06-01,1485.615,18348.0,18348.0
2020-07-01,1454.092,17958.0,17958.0
2020-08-01,1439.031,17772.0,17772.0
2020-09-01,1439.174,17774.0,17774.0
2020-10-01,1564.601,19323.0,19323.0
2020-11-01,1481.412,18295.0,18295.0
2020-12-01,1634.069,20181.0,20181.0
2021-01-01,1813.714,22684.0,22684.0
2021-02-01,1527.782,19108.0,19108.0
2021-03-01,1649.167,20626.0,20626.0
2021-04-01,1565.405,19579.0,19579.0
2021-05-01,1645.813,20584.0,20584.0
2021-06-01,1524.176,19063.0,19063.0
2021-07-01,1570.069,19637.0,19637.0
2021-08-01,1464.753,18320.0,18320.0
2021-09-01,1489.789,18633.0,18633.0
2021-10-01,1421.282,17776.0,17776.0
2021-11-01,1289.515,16128.0,16128.0
2021-12-01,1581.535,19780.0,19780.0
