measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2016-01-01,1309.445,12089.0,12089.0
2016-02-01,999.471,9227.0,9227.0
2016-03-01,2472.314,22824.0,22824.0
2016-04-01,2510.037,23173.0,23173.0
2016-05-01,3021.397,27894.0,27894.0
2016-06-01,3167.258,29240.0,29240.0
2016-07-01,3214.126,29673.0,29673.0
2016-08-01,2790.914,25766.0,25766.0
2016-09-01,1890.2,17450.0,17450.0
2016-10-01,1773.916,16377.0,16377.0
2016-11-01,998.632,9219.0,9219.0
2016-12-01,1446.29,13352.0,13352.0
2017-01-01,1553.036,14308.0,14308.0
2017-02-01,1429.92,13174.0,13174.0
2017-03-01,1816.646,16737.0,16737.0
2017-04-01,2307.503,21259.0,21259.0
2017-05-01,3132.864,28863.0,28863.0
2017-06-01,3121.955,28763.0,28763.0
2017-07-01,2700.965,24884.0,24884.0
2017-08-01,3126.818,28807.0,28807.0
2017-09-01,2317.385,21350.0,21350.0
2017-10-01,1595.51,14699.0,14699.0
2017-11-01,852.13,7851.0,7851.0
2017-12-01,441.268,4065.0,4065.0
2018-01-01,883.387,8042.0,8042.0
2018-02-01,1846.576,16811.0,16811.0
2018-03-01,2209.288,20113.0,20113.0
2018-04-01,2570.718,23404.0,23404.0
2018-05-01,4016.418,36565.0,36565.0
2018-06-01,3713.622,33809.0,33809.0
2018-07-01,3259.753,29677.0,29677.0
2018-08-01,3424.725,31179.0,31179.0
2018-09-01,2620.689,23859.0,23859.0
2018-10-01,2141.957,19500.0,19500.0
2018-11-01,1329.593,12105.0,12105.0
2018-12-01,1155.274,10518.0,10518.0
2019-01-01,1009.387,8989.0,8989.0
2019-02-01,1978.738,17621.0,17621.0
2019-03-01,2059.024,18336.0,18336.0
2019-04-01,2769.667,24664.0,24664.0
2019-05-01,3451.154,30733.0,30733.0
2019-06-01,2935.24,26138.0,26138.0
2019-07-01,3141.528,27975.0,27975.0
2019-08-01,2757.673,24557.0,24557.0
2019-09-01,2271.259,20226.0,20226.0
2019-10-01,1646.092,14658.0,14658.0
2019-11-01,877.238,7812.0,7812.0
