measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,143.0,488.0,488.0
2024-02-01,353.0,1204.0,1204.0
2024-03-01,385.0,1314.0,1314.0
2024-04-01,417.0,1423.0,1423.0
2024-05-01,488.0,1665.0,1665.0
2024-06-01,518.0,1767.0,1767.0
2024-07-01,521.0,1778.0,1778.0
2024-08-01,519.0,1771.0,1771.0
2024-09-01,489.0,1668.0,1668.0
2024-10-01,423.0,1443.0,1443.0
2024-11-01,163.0,556.0,556.0
2024-12-01,140.0,478.0,478.0
