measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2019-01-01,3.179,29.0,29.0
2019-02-01,3.436,40.0,40.0
2019-03-01,5.457,63.0,63.0
2019-04-01,1.599,17.0,17.0
2019-05-01,3.253,35.0,35.0
2019-06-01,5.731,63.0,63.0
2019-07-01,3.343,40.0,40.0
2019-08-01,1.517,17.0,17.0
2019-09-01,3.121,35.0,35.0
2019-10-01,2.521,29.0,29.0
2019-11-01,1.295,17.0,17.0
2019-12-01,3.548,40.0,40.0
2020-01-01,1.844,29.0,29.0
2020-02-01,1.915,23.0,23.0
2020-03-01,1.636,17.0,17.0
2020-04-01,1.855,23.0,23.0
2020-05-01,2.138,23.0,23.0
2020-06-01,2.578,29.0,29.0
2020-07-01,1.315,17.0,17.0
2020-08-01,2.132,23.0,23.0
2020-09-01,1.633,17.0,17.0
2020-10-01,2.037,23.0,23.0
2020-11-01,2.736,29.0,29.0
2020-12-01,2.181,23.0,23.0
2021-01-01,1.887,12.0,12.0
2021-02-01,2.867,12.0,12.0
2021-03-01,2.659,12.0,12.0
2021-04-01,2.395,12.0,12.0
2021-05-01,2.602,12.0,12.0
2021-06-01,1.767,6.0,6.0
2021-07-01,0.823,6.0,6.0
