measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2016-01-01,49027.0,452617.0,452617.0
2016-02-01,73348.0,677149.0,677149.0
2016-03-01,81943.0,756498.0,756498.0
2016-04-01,78794.0,727426.0,727426.0
2016-05-01,53219.0,491318.0,491318.0
2016-06-01,49953.0,461166.0,461166.0
2016-07-01,51653.0,476860.0,476860.0
2016-08-01,42758.0,394742.0,394742.0
2016-09-01,65259.0,602471.0,602471.0
2016-10-01,82284.0,759646.0,759646.0
2016-11-01,74887.0,691357.0,691357.0
2016-12-01,66072.0,609977.0,609977.0
2017-01-01,71050.109,654585.0,654585.0
2017-02-01,72019.939,663520.0,663520.0
2017-03-01,87026.01,801771.0,801771.0
2017-04-01,88192.702,812519.0,812519.0
2017-05-01,74993.388,690914.0,690914.0
2017-06-01,66212.813,610019.0,610019.0
2017-07-01,50906.51,469002.0,469002.0
2017-08-01,39420.551,363182.0,363182.0
2017-09-01,67537.052,622219.0,622219.0
2017-10-01,76975.373,709174.0,709174.0
2017-11-01,69096.342,636585.0,636585.0
2017-12-01,74309.211,684611.0,684611.0
2018-01-01,73207.225,666479.0,666479.0
2018-02-01,64404.567,586339.0,586339.0
2018-03-01,80790.262,735515.0,735515.0
2018-04-01,75758.89,689709.0,689709.0
2018-05-01,60243.218,548454.0,548454.0
2018-06-01,77769.042,708009.0,708009.0
2018-07-01,37964.072,345625.0,345625.0
2018-08-01,57031.521,519215.0,519215.0
2018-09-01,64818.045,590103.0,590103.0
2018-10-01,58236.284,530183.0,530183.0
2018-11-01,61076.953,556045.0,556045.0
2018-12-01,72057.921,656015.0,656015.0
2019-01-01,58573.443,521597.0,521597.0
2019-02-01,51903.838,462204.0,462204.0
2019-03-01,68566.474,610584.0,610584.0
2019-04-01,71551.178,637163.0,637163.0
2019-05-01,57317.087,510409.0,510409.0
2019-06-01,53508.263,476491.0,476491.0
2019-07-01,59876.645,533202.0,533202.0
2019-08-01,46833.763,417055.0,417055.0
2019-09-01,76410.852,680439.0,680439.0
2019-10-01,71740.467,638849.0,638849.0
2019-11-01,68035.222,605854.0,605854.0
2019-12-01,66454.768,591780.0,591780.0
2020-01-01,58444.658,512384.0,512384.0
2020-02-01,59802.299,524287.0,524287.0
2020-03-01,61023.317,534991.0,534991.0
2020-04-01,62141.689,544796.0,544796.0
2020-05-01,56408.903,494537.0,494537.0
2020-06-01,76155.002,667651.0,667651.0
2020-07-01,47094.599,412878.0,412878.0
2020-08-01,50211.933,440208.0,440208.0
2020-09-01,53197.434,466382.0,466382.0
2020-10-01,60034.792,526325.0,526325.0
2020-11-01,69192.176,606608.0,606608.0
2020-12-01,57495.198,504060.0,504060.0
2021-01-01,63763.655,563926.0,563926.0
2021-02-01,42042.34,371822.0,371822.0
2021-03-01,78358.539,693003.0,693003.0
2021-04-01,74646.119,660170.0,660170.0
2021-05-01,64812.408,573201.0,573201.0
2021-06-01,48087.292,425284.0,425284.0
2021-07-01,44339.653,392140.0,392140.0
2021-08-01,61962.729,547998.0,547998.0
2021-09-01,63366.785,560416.0,560416.0
2021-10-01,59902.274,529776.0,529776.0
2021-11-01,62746.393,554929.0,554929.0
2021-12-01,71152.813,629275.0,629275.0
2022-01-01,66360.527,226422.0,226422.0
2022-02-01,67714.569,231042.0,231042.0
2022-03-01,76328.735,260434.0,260434.0
2022-04-01,79525.792,271342.0,271342.0
2022-05-01,71136.905,242719.0,242719.0
2022-06-01,58927.168,201059.0,201059.0
2022-07-01,48719.101,166230.0,166230.0
2022-08-01,43859.668,149649.0,149649.0
2022-09-01,55625.388,189794.0,189794.0
2022-10-01,50091.43,170912.0,170912.0
2022-11-01,71588.024,244258.0,244258.0
2022-12-01,60891.693,207762.0,207762.0
2023-01-01,57442.0,195992.0,195992.0
2023-02-01,64645.0,220569.0,220569.0
2023-03-01,73588.0,251082.0,251082.0
2023-04-01,81356.0,277587.0,277587.0
2023-05-01,42338.0,144457.0,144457.0
2023-06-01,32447.0,110709.0,110709.0
2023-07-01,42517.0,145068.0,145068.0
2023-08-01,45493.0,155222.0,155222.0
2023-09-01,39146.0,133566.0,133566.0
2023-10-01,80284.0,273929.0,273929.0
2023-11-01,74025.0,252573.0,252573.0
2023-12-01,78698.0,268518.0,268518.0
2024-01-01,50310.0,171658.0,171658.0
2024-02-01,80290.0,273949.0,273949.0
2024-03-01,85328.0,291139.0,291139.0
2024-04-01,83686.0,285537.0,285537.0
2024-05-01,55756.0,190239.0,190239.0
2024-06-01,61020.0,208200.0,208200.0
2024-07-01,52081.0,177700.0,177700.0
2024-08-01,42207.0,144010.0,144010.0
2024-09-01,41737.0,142407.0,142407.0
2024-10-01,79019.0,269613.0,269613.0
2024-11-01,73744.0,251615.0,251615.0
2024-12-01,65557.0,223680.0,223680.0
