measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2010-09-01,-2.0,0.0,0.0,6405.0,102759.0,102759.0,,,
2010-10-01,-1.0,118.0,118.0,-269.0,0.0,0.0,,,
2010-11-01,-3.0,118.0,118.0,-252.0,0.0,0.0,,,
2010-12-01,-7.0,118.0,118.0,-979.0,19080.0,19080.0,,,
2011-01-01,-5.0,118.0,118.0,7291.0,131045.0,131045.0,,,
2011-02-01,-4.0,325.0,325.0,13097.0,224879.0,224879.0,,,
2011-03-01,2.0,118.0,118.0,-202.0,0.0,0.0,,,
2011-04-01,3.0,89.0,89.0,9778.0,149223.0,149223.0,,,
2011-05-01,3.0,94.0,94.0,13523.0,243216.0,243216.0,,,
2011-06-01,4.0,71.0,71.0,38544.0,582547.0,582547.0,,,
2011-07-01,0.0,0.0,0.0,34632.0,512598.0,512598.0,,,
2011-08-01,0.0,0.0,0.0,37515.0,553072.0,553072.0,,,
2011-09-01,2.0,71.0,71.0,19070.0,278107.0,278107.0,,,
2011-10-01,4.0,148.0,148.0,-253.0,0.0,0.0,,,
2011-11-01,5.0,159.0,159.0,1166.0,27049.0,27049.0,,,
2011-12-01,-3.0,0.0,0.0,3090.0,62027.0,62027.0,,,
2012-01-01,3.0,71.0,71.0,-323.0,0.0,0.0,,,
2012-02-01,1.0,159.0,159.0,-307.0,0.0,0.0,,,
2012-03-01,3.0,71.0,71.0,1711.0,37979.0,37979.0,,,
2012-04-01,0.0,0.0,0.0,6270.0,91347.0,91347.0,,,
2012-05-01,4.0,142.0,142.0,43917.0,638754.0,638754.0,,,
2012-06-01,-27.0,159.0,159.0,33233.0,486177.0,486177.0,,,
2012-07-01,5.0,100.0,100.0,32329.0,512249.0,512249.0,,,
2012-08-01,4.0,112.0,112.0,21906.0,365940.0,365940.0,,,
2012-09-01,0.0,24.0,24.0,22684.0,380504.0,380504.0,,,
2012-10-01,6.0,142.0,142.0,314.0,13258.0,13258.0,,,
2012-11-01,-1.0,106.0,106.0,-270.0,0.0,0.0,,,
2012-12-01,-4.0,47.0,47.0,-324.0,0.0,0.0,,,
2013-01-01,-1.0,94.0,94.0,-294.0,0.0,0.0,,,
2013-02-01,0.0,112.0,112.0,334.0,11073.0,11073.0,,,
2013-03-01,13.0,325.0,325.0,1139.0,25165.0,25165.0,,,
2013-04-01,3.0,89.0,89.0,19931.0,329466.0,329466.0,,,
2013-05-01,4.0,83.0,83.0,9229.0,171568.0,171568.0,,,
2013-06-01,4.0,118.0,118.0,17632.0,318683.0,318683.0,,,
2013-07-01,4.0,89.0,89.0,10075.0,197915.0,197915.0,,,
2013-08-01,5.0,153.0,153.0,5239.0,92536.0,92536.0,,,
2013-09-01,5.0,142.0,142.0,-249.0,0.0,0.0,,,
2013-10-01,3.0,77.0,77.0,2010.0,46251.0,46251.0,,,
2013-11-01,1.0,112.0,112.0,5170.0,91886.0,91886.0,,,
2013-12-01,2.0,94.0,94.0,7582.0,139536.0,139536.0,,,
2014-01-01,38.0,720.0,720.0,13795.0,186643.0,186643.0,,,
2014-02-01,5.0,130.0,130.0,25874.0,342467.0,342467.0,,,
2014-03-01,32.0,602.0,602.0,2067.0,29497.0,29497.0,,,
2014-04-01,2.0,136.0,136.0,9350.0,143585.0,143585.0,,,
2014-05-01,5.0,112.0,112.0,2333.0,40287.0,40287.0,0.0,0.0,0.0
2014-06-01,4.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,3.0,100.0,100.0,-10.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,8.0,148.0,148.0,5434.0,72787.0,72787.0,0.0,0.0,0.0
2014-09-01,40.0,631.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,7.0,153.0,153.0,275.0,4246.0,4246.0,0.0,0.0,0.0
2014-11-01,21.0,419.0,419.0,4390.0,78081.0,78081.0,0.0,0.0,0.0
2014-12-01,5.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,48.0,732.0,732.0,3667.0,42364.0,42364.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,1335.0,22604.0,22604.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,1356.0,23455.0,23455.0,0.0,0.0,0.0
2015-06-01,4.0,77.0,77.0,-55.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,24.0,472.0,472.0,1688.0,26039.0,26039.0,0.0,0.0,0.0
2015-09-01,3.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,1945.0,25826.0,25826.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,1679.0,23397.0,23397.0,0.0,0.0,0.0
2015-12-01,3.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,4.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,5.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,5.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,4.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,19.0,348.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,147.0,2567.0,2567.0,25811.0,324169.0,324169.0,0.0,0.0,0.0
2016-07-01,86.0,1552.0,1552.0,64179.0,743833.0,743833.0,0.0,0.0,0.0
2016-08-01,14.0,236.0,236.0,22283.0,268563.0,268563.0,0.0,0.0,0.0
2016-09-01,54.0,1050.0,1050.0,47366.0,551565.0,551565.0,0.0,0.0,0.0
2016-10-01,89.0,1658.0,1658.0,50825.0,592656.0,592656.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,39625.0,491932.0,491932.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,26964.0,313731.0,313731.0,0.0,0.0,0.0
2017-01-01,47.139,856.0,856.0,4593.0,55316.0,55316.0,0.0,0.0,0.0
2017-02-01,28.943,519.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,30.388,549.0,549.0,12133.0,148803.0,148803.0,0.0,0.0,0.0
2017-04-01,31.56,566.0,566.0,56235.0,631762.0,631762.0,0.0,0.0,0.0
2017-05-01,40.243,726.0,726.0,1192.0,20097.0,20097.0,0.0,0.0,0.0
2017-06-01,32.936,590.0,590.0,2317.0,32358.0,32358.0,0.0,0.0,0.0
2017-07-01,37.324,673.0,673.0,22372.0,290728.0,290728.0,0.0,0.0,0.0
2017-08-01,37.481,673.0,673.0,7761.0,114305.0,114305.0,0.0,0.0,0.0
2017-09-01,29.566,531.0,531.0,33690.0,424168.0,424168.0,0.0,0.0,0.0
2017-10-01,29.989,537.0,537.0,25973.0,310268.0,310268.0,0.0,0.0,0.0
2017-11-01,37.901,684.0,684.0,-388.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,50.53,909.0,909.0,434.0,9292.0,9292.0,0.0,0.0,0.0
2018-01-01,26.748,643.0,643.0,-249.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,16.337,389.0,389.0,-445.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,23.116,555.0,555.0,2755.0,41901.0,41901.0,0.0,0.0,0.0
2018-04-01,15.507,372.0,372.0,33141.0,408033.0,408033.0,0.0,0.0,0.0
2018-05-01,21.687,519.0,519.0,39432.0,492743.0,492743.0,0.0,0.0,0.0
2018-06-01,19.309,460.0,460.0,23414.0,292749.0,292749.0,0.0,0.0,0.0
2018-07-01,17.728,425.0,425.0,17410.0,227838.0,227838.0,0.0,0.0,0.0
2018-08-01,24.104,578.0,578.0,12212.0,161873.0,161873.0,0.0,0.0,0.0
2018-09-01,31.148,743.0,743.0,12884.0,170201.0,170201.0,0.0,0.0,0.0
2018-10-01,29.234,702.0,702.0,6266.0,85997.0,85997.0,0.0,0.0,0.0
2018-11-01,22.155,531.0,531.0,1137.0,21629.0,21629.0,0.0,0.0,0.0
2018-12-01,24.927,596.0,596.0,9992.0,136683.0,136683.0,0.0,0.0,0.0
2019-01-01,11.23,212.0,212.0,6141.0,92528.0,92528.0,0.0,0.0,0.0
2019-02-01,6.331,118.0,118.0,15646.0,214157.0,214157.0,0.0,0.0,0.0
2019-03-01,8.266,153.0,153.0,17225.0,224076.0,224076.0,0.0,0.0,0.0
2019-04-01,5.883,112.0,112.0,3904.0,61602.0,61602.0,0.0,0.0,0.0
2019-05-01,7.021,130.0,130.0,41613.0,561628.0,561628.0,0.0,0.0,0.0
2019-06-01,9.269,171.0,171.0,-122.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
