measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2016-01-01,563.622,5662.0,5662.0
2016-02-01,507.699,5100.0,5100.0
2016-03-01,617.896,6207.0,6207.0
2016-04-01,612.071,6149.0,6149.0
2016-05-01,604.421,6072.0,6072.0
2016-06-01,763.562,7670.0,7670.0
2016-07-01,968.53,9729.0,9729.0
2016-08-01,979.262,9837.0,9837.0
2016-09-01,729.18,7325.0,7325.0
2016-10-01,681.002,6841.0,6841.0
2016-11-01,496.236,4985.0,4985.0
2016-12-01,536.519,5390.0,5390.0
2017-01-01,874.545,9067.0,9067.0
2017-02-01,742.051,7694.0,7694.0
2017-03-01,1093.296,11337.0,11337.0
2017-04-01,804.078,8338.0,8338.0
2017-05-01,891.094,9240.0,9240.0
2017-06-01,1138.527,11805.0,11805.0
2017-07-01,1316.47,13651.0,13651.0
2017-08-01,1172.381,12157.0,12157.0
2017-09-01,1039.799,10781.0,10781.0
2017-10-01,932.368,9667.0,9667.0
2017-11-01,709.959,7362.0,7362.0
2017-12-01,880.432,9130.0,9130.0
2018-01-01,279.663,2761.0,2761.0
2018-02-01,381.67,3768.0,3768.0
2018-03-01,452.276,4465.0,4465.0
2018-04-01,420.856,4154.0,4154.0
2018-05-01,414.139,4088.0,4088.0
2018-06-01,470.433,4644.0,4644.0
2018-07-01,695.129,6863.0,6863.0
2018-08-01,684.862,6761.0,6761.0
2018-09-01,584.361,5769.0,5769.0
2018-10-01,470.779,4647.0,4647.0
2018-11-01,399.736,3946.0,3946.0
2018-12-01,438.096,4325.0,4325.0
2019-01-01,342.444,3682.0,3682.0
2019-02-01,339.73,3652.0,3652.0
2019-03-01,323.48,3478.0,3478.0
2019-04-01,375.484,4037.0,4037.0
2019-05-01,331.015,3559.0,3559.0
2019-06-01,408.224,4389.0,4389.0
2019-07-01,546.5,5875.0,5875.0
2019-08-01,512.015,5505.0,5505.0
2019-09-01,407.056,4376.0,4376.0
2019-10-01,396.959,4268.0,4268.0
2019-11-01,386.202,4152.0,4152.0
2019-12-01,381.891,4106.0,4106.0
2020-01-01,111.292,1266.0,1376.0
2020-02-01,97.58,1110.0,1207.0
2020-03-01,99.024,1126.0,1225.0
2020-04-01,90.011,1024.0,1113.0
2020-05-01,76.05,865.0,940.0
2020-06-01,126.392,1437.0,1564.0
2020-07-01,192.737,2192.0,2383.0
2020-08-01,168.819,1920.0,2088.0
2020-09-01,106.765,1214.0,1320.0
2020-10-01,117.759,1339.0,1456.0
2020-11-01,103.441,1176.0,1279.0
2020-12-01,75.13,854.0,929.0
2021-01-01,80.752,896.0,896.0
2021-02-01,92.873,1032.0,1032.0
2021-03-01,83.143,924.0,924.0
2021-04-01,98.479,1095.0,1095.0
2021-05-01,103.301,1148.0,1148.0
2021-06-01,148.545,1651.0,1651.0
2021-07-01,181.174,2014.0,2014.0
2021-08-01,189.986,2112.0,2112.0
2021-09-01,135.717,1508.0,1508.0
2021-10-01,161.074,1790.0,1790.0
2021-11-01,131.666,1464.0,1464.0
2021-12-01,99.29,1103.0,1103.0
2022-01-01,43.312,449.0,449.0
2022-02-01,56.597,588.0,588.0
2022-03-01,57.96,602.0,602.0
2022-04-01,64.45,670.0,670.0
2022-05-01,71.636,744.0,744.0
2022-06-01,93.557,971.0,971.0
2022-07-01,133.995,1392.0,1392.0
2022-08-01,129.876,1348.0,1348.0
2022-09-01,89.245,927.0,927.0
2022-10-01,74.657,776.0,776.0
2022-11-01,69.903,726.0,726.0
2022-12-01,60.812,631.0,631.0
2023-01-01,29.924,317.0,317.0
2023-02-01,19.72,209.0,209.0
2023-03-01,25.886,275.0,275.0
2023-04-01,32.83,348.0,348.0
2023-05-01,35.235,374.0,374.0
2023-06-01,35.164,373.0,373.0
2023-07-01,58.475,621.0,621.0
2023-08-01,49.468,525.0,525.0
2023-09-01,36.412,387.0,387.0
2023-10-01,37.702,400.0,400.0
2023-11-01,39.449,419.0,419.0
2023-12-01,32.735,347.0,347.0
2024-01-01,29.843,320.0,320.0
2024-02-01,22.671,245.0,245.0
2024-03-01,17.77,192.0,192.0
2024-04-01,28.559,308.0,308.0
2024-05-01,20.664,223.0,223.0
2024-06-01,31.162,336.0,336.0
2024-07-01,40.945,441.0,441.0
2024-08-01,28.346,306.0,306.0
2024-09-01,22.02,237.0,237.0
2024-10-01,27.839,300.0,300.0
2024-11-01,25.152,271.0,271.0
2024-12-01,22.029,237.0,237.0
