measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-06-01,0.0,0.0,0.0,433.972,3838.0,3838.0
2021-07-01,0.0,0.0,0.0,341.508,3020.0,3020.0
2021-08-01,0.0,0.0,0.0,344.239,3044.0,3044.0
2021-09-01,0.0,0.0,0.0,319.919,2829.0,2829.0
2021-10-01,0.0,0.0,0.0,236.428,2091.0,2091.0
2021-11-01,0.0,0.0,0.0,233.827,2068.0,2068.0
2021-12-01,0.0,0.0,0.0,125.107,1106.0,1106.0
2022-01-01,-2.627,0.0,0.0,670.268,2287.0,2287.0
2022-02-01,-2.179,0.0,0.0,441.099,1505.0,1505.0
2022-03-01,-2.254,0.0,0.0,658.311,2246.0,2246.0
2022-04-01,-2.698,0.0,0.0,804.324,2744.0,2744.0
2022-05-01,-2.699,0.0,0.0,905.281,3089.0,3089.0
2022-06-01,-2.742,0.0,0.0,910.566,3107.0,3107.0
2022-07-01,-2.626,0.0,0.0,1005.127,3429.0,3429.0
2022-08-01,-2.573,0.0,0.0,886.647,3025.0,3025.0
2022-09-01,-2.622,0.0,0.0,735.072,2508.0,2508.0
2022-10-01,-2.705,0.0,0.0,582.662,1988.0,1988.0
2022-11-01,-2.609,0.0,0.0,480.592,1640.0,1640.0
2022-12-01,-2.666,0.0,0.0,312.051,1065.0,1065.0
2023-01-01,-4.0,0.0,0.0,245.0,836.0,836.0
2023-02-01,-9.0,0.0,0.0,243.0,829.0,829.0
2023-03-01,-3.0,0.0,0.0,666.0,2272.0,2272.0
2023-04-01,-1.0,0.0,0.0,709.0,2419.0,2419.0
2023-05-01,-5.0,0.0,0.0,838.0,2859.0,2859.0
2023-06-01,-9.0,0.0,0.0,861.0,2938.0,2938.0
2023-07-01,-3.0,0.0,0.0,960.0,3276.0,3276.0
2023-08-01,-5.0,0.0,0.0,890.0,3037.0,3037.0
2023-09-01,-3.0,0.0,0.0,629.0,2146.0,2146.0
2023-10-01,-2.0,0.0,0.0,572.0,1952.0,1952.0
2023-11-01,-2.0,0.0,0.0,512.0,1747.0,1747.0
2023-12-01,-2.0,0.0,0.0,274.0,935.0,935.0
