measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2010-01-01,0.913,6.0,6.0
2010-02-01,0.466,6.0,6.0
2010-03-01,0.21100000000000002,6.0,6.0
2010-04-01,0.187,6.0,6.0
2010-05-01,0.298,6.0,6.0
2010-06-01,0.268,6.0,6.0
2010-07-01,0.191,6.0,6.0
2010-08-01,0.217,6.0,6.0
2010-09-01,0.169,0.0,0.0
2010-10-01,0.17900000000000002,0.0,0.0
2010-11-01,0.23500000000000001,6.0,6.0
2010-12-01,0.666,12.0,12.0
2011-01-01,0.89,6.0,6.0
2011-02-01,0.231,6.0,6.0
2011-03-01,0.304,6.0,6.0
2011-04-01,0.253,6.0,6.0
2011-05-01,0.448,6.0,6.0
2011-06-01,0.42,6.0,6.0
2011-07-01,0.228,6.0,6.0
2011-08-01,0.259,6.0,6.0
2011-09-01,0.259,6.0,6.0
2011-10-01,0.169,0.0,0.0
2011-11-01,0.267,6.0,6.0
2011-12-01,0.272,6.0,6.0
2012-01-01,0.498,6.0,6.0
2012-02-01,0.302,6.0,6.0
2012-03-01,0.186,0.0,0.0
2012-04-01,0.251,6.0,6.0
2012-05-01,0.389,6.0,6.0
2012-06-01,0.203,6.0,6.0
2012-07-01,0.196,6.0,6.0
2012-08-01,0.121,0.0,0.0
2012-09-01,0.177,0.0,0.0
2012-10-01,0.251,6.0,6.0
2012-11-01,0.256,6.0,6.0
2012-12-01,0.17,0.0,0.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,3.0,62.0,62.0
2014-01-01,1.799,56.0,56.0
2014-02-01,0.148,0.0,0.0
2014-03-01,0.18,6.0,6.0
2014-04-01,0.064,0.0,0.0
2014-05-01,0.148,0.0,0.0
2014-06-01,0.132,0.0,0.0
2014-07-01,0.078,0.0,0.0
2014-08-01,0.103,0.0,0.0
2014-09-01,0.055,0.0,0.0
2014-10-01,0.057,0.0,0.0
2014-11-01,0.107,0.0,0.0
2014-12-01,0.129,0.0,0.0
2015-01-01,1.488,130.0,130.0
2015-02-01,3.423,327.0,327.0
2015-03-01,0.36,37.0,37.0
2015-04-01,0.143,12.0,12.0
2015-05-01,0.48,43.0,43.0
2015-06-01,0.369,37.0,37.0
2015-07-01,0.261,25.0,25.0
2015-08-01,0.24,25.0,25.0
2015-09-01,0.233,25.0,25.0
2015-10-01,0.183,19.0,19.0
2015-11-01,0.506,49.0,49.0
2015-12-01,0.314,31.0,31.0
2016-01-01,16.463,179.0,179.0
2016-02-01,11.294,117.0,117.0
2016-03-01,3.596,37.0,37.0
2016-04-01,3.637,37.0,37.0
2016-05-01,6.064,62.0,62.0
2016-06-01,5.574,62.0,62.0
2016-07-01,4.544,49.0,49.0
2016-08-01,4.372,43.0,43.0
2016-09-01,3.833,43.0,43.0
2016-10-01,4.139,43.0,43.0
2016-11-01,4.027,43.0,43.0
2016-12-01,8.457,86.0,86.0
2017-01-01,13.645,161.0,161.0
2017-02-01,6.919,80.0,80.0
2017-03-01,9.077,111.0,111.0
2017-04-01,9.134,111.0,111.0
2017-05-01,10.188,123.0,123.0
2017-06-01,6.626,80.0,80.0
2017-07-01,5.761,68.0,68.0
2017-08-01,4.497,56.0,56.0
2017-09-01,7.96,99.0,99.0
2017-10-01,11.005,130.0,130.0
2017-11-01,16.7,204.0,204.0
2017-12-01,16.488,198.0,198.0
2018-01-01,39.946,426.0,426.0
2018-02-01,1.521,19.0,19.0
2018-03-01,3.319,37.0,37.0
2018-04-01,2.194,25.0,25.0
2018-05-01,3.105,31.0,31.0
2018-06-01,2.865,31.0,31.0
