measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,-2.475,0.0,0.0,140.882,1246.0,1246.0
2021-02-01,-2.275,0.0,0.0,111.275,984.0,984.0
2021-03-01,-2.483,0.0,0.0,352.204,3115.0,3115.0
2021-04-01,-2.162,0.0,0.0,285.065,2521.0,2521.0
2021-05-01,-2.445,0.0,0.0,354.295,3133.0,3133.0
2021-06-01,-2.374,0.0,0.0,367.283,3248.0,3248.0
2021-07-01,-2.506,0.0,0.0,289.028,2556.0,2556.0
2021-08-01,-2.398,0.0,0.0,291.339,2577.0,2577.0
2021-09-01,-2.371,0.0,0.0,270.757,2395.0,2395.0
2021-10-01,-2.528,0.0,0.0,200.096,1770.0,1770.0
2021-11-01,-2.338,0.0,0.0,197.895,1750.0,1750.0
2021-12-01,-2.645,0.0,0.0,105.881,936.0,936.0
2022-01-01,-1.269,0.0,0.0,334.417,1141.0,1141.0
2022-02-01,-1.055,0.0,0.0,220.076,751.0,751.0
2022-03-01,-1.091,0.0,0.0,328.449,1121.0,1121.0
2022-04-01,-1.306,0.0,0.0,401.299,1369.0,1369.0
2022-05-01,-1.306,0.0,0.0,451.67,1541.0,1541.0
2022-06-01,-1.327,0.0,0.0,454.306,1550.0,1550.0
2022-07-01,-1.271,0.0,0.0,501.485,1711.0,1711.0
2022-08-01,-1.245,0.0,0.0,442.373,1509.0,1509.0
2022-09-01,-1.269,0.0,0.0,366.748,1251.0,1251.0
2022-10-01,-1.309,0.0,0.0,290.706,992.0,992.0
2022-11-01,-1.262,0.0,0.0,239.78,818.0,818.0
2022-12-01,-1.29,0.0,0.0,155.691,531.0,531.0
2023-01-01,-5.0,0.0,0.0,143.0,488.0,488.0
2023-02-01,-6.0,0.0,0.0,236.0,805.0,805.0
2023-03-01,-6.0,0.0,0.0,316.0,1078.0,1078.0
2023-04-01,-6.0,0.0,0.0,364.0,1242.0,1242.0
2023-05-01,-7.0,0.0,0.0,528.0,1802.0,1802.0
2023-06-01,-6.0,0.0,0.0,409.0,1396.0,1396.0
2023-07-01,-1.0,0.0,0.0,359.0,1225.0,1225.0
2023-08-01,-1.0,0.0,0.0,339.0,1157.0,1157.0
2023-09-01,-2.0,0.0,0.0,307.0,1047.0,1047.0
2023-10-01,-4.0,0.0,0.0,301.0,1027.0,1027.0
2023-11-01,-2.0,0.0,0.0,235.0,802.0,802.0
2023-12-01,-3.0,0.0,0.0,168.0,573.0,573.0
2024-01-01,-1.0,0.0,0.0,107.0,365.0,365.0
2024-02-01,-2.0,0.0,0.0,269.0,918.0,918.0
2024-03-01,-2.0,0.0,0.0,295.0,1007.0,1007.0
2024-04-01,-2.0,0.0,0.0,307.0,1047.0,1047.0
2024-05-01,-3.0,0.0,0.0,396.0,1351.0,1351.0
2024-06-01,0.0,0.0,0.0,429.0,1464.0,1464.0
2024-07-01,-1.0,0.0,0.0,407.0,1389.0,1389.0
2024-08-01,-2.0,0.0,0.0,372.0,1269.0,1269.0
2024-09-01,-2.0,0.0,0.0,304.0,1037.0,1037.0
2024-10-01,-5.0,0.0,0.0,378.0,1290.0,1290.0
2024-11-01,-4.0,0.0,0.0,216.0,737.0,737.0
2024-12-01,-2.0,0.0,0.0,190.0,648.0,648.0
