measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,35249.39,348485.68,380479.07,8003.106000000001,0.0,0.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,33356.219,327733.21,360044.33,7320.573,0.0,0.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0,46137.028,465879.29,497999.35,11685.844000000001,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,38153.713,384613.66,411828.09,9582.828000000001,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,36163.251000000004,366815.79,390343.21,9364.299,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,39071.38,396381.45,421733.31,10125.729,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,45571.857,468565.21,491898.94,12584.378,0.0,0.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,28793.63,280063.0,310796.12,5966.5470000000005,0.0,0.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,38269.106,375067.86,413073.64,8282.654,0.0,0.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,40100.645,387119.57,432843.11,7946.919000000001,0.0,0.0
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,40472.16,417784.12,417784.12,19606.299,0.0,0.0
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0,35879.621,349048.1,370376.47,7442.6810000000005,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0,42816.036,407114.15,441979.38,7713.166,0.0,0.0
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,43896.942,416797.18,453137.3,7834.075000000001,0.0,0.0
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,35610.927,342872.52,367602.82,6944.89,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,60584.707,571416.67,625400.99,10336.996,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,78071.92,754174.99,805917.18,15532.936000000002,0.0,0.0
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,83470.564,796094.66,861646.05,15337.175,0.0,0.0
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,55216.544,521432.72,569986.76,9501.374,0.0,0.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,38185.117,380126.47,394175.54,8994.495,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,34275.448000000004,332564.26,353817.0,7000.953,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,37032.382,382276.14,382276.14,12906.582,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,36264.236,364404.93,379303.45,8964.087,0.0,0.0
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,36158.537,373300.62,378197.9,10173.881,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,39447.011,412593.48,412593.48,15508.286,0.0,0.0
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,33165.621,339778.29,346893.68,9006.153,0.0,0.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,32172.955,317867.66,336510.96,7279.369000000001,0.0,0.0
2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,41155.414,397430.48,430462.41,8171.894,0.0,0.0
2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,61632.824,587969.46,644644.57,11343.339,0.0,0.0
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,58025.649,557805.12,606915.55,11206.648000000001,0.0,0.0
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,41157.597,391055.94,430485.24,7378.532,0.0,0.0
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0,45900.852,433546.82,480097.01,7909.057000000001,0.0,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,39480.867,389318.41,412947.59,8839.608,0.0,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,38578.405,385193.51,403508.35,9230.105,0.0,0.0
2007-01-01,,,,,,,30001.411,325453.0,346426.0,7670.0,0.0,0.0
2007-02-01,,,,,,,30474.353,330584.0,351887.0,7796.0,0.0,0.0
2007-03-01,,,,,,,19161.828999999998,207866.0,221262.0,4902.0,0.0,0.0
2007-04-01,,,,,,,36263.568,393385.0,418735.0,9277.0,0.0,0.0
2007-05-01,,,,,,,43553.853,472469.0,502916.0,11142.0,0.0,0.0
2007-06-01,,,,,,,43174.661,468355.0,498538.0,11045.0,0.0,0.0
2007-07-01,,,,,,,49800.311,540231.0,575044.0,12740.0,0.0,0.0
2007-08-01,,,,,,,52411.573000000004,568557.0,605196.0,13064.0,0.0,0.0
2007-09-01,,,,,,,40903.522,443719.0,472313.0,10464.0,0.0,0.0
2007-10-01,,,,,,,42744.624,463691.0,493572.0,10371.0,0.0,0.0
2007-11-01,,,,,,,17852.274,193661.0,206140.0,4567.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,,,,30017.021,325622.0,346606.0,7591.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,,,,44811.905,447867.0,447867.0,11397.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,,,,47756.902,477302.0,477302.0,12146.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,,,,16836.412,168270.0,168270.0,4282.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,,,,26964.995,269500.0,269500.0,6752.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,,,,42594.313,425705.0,425705.0,9145.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,,,,57515.887,574837.0,574837.0,13176.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,,,,54055.812,540256.0,540256.0,13514.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,,,,40191.919,401694.0,401694.0,9696.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,,,,41037.279,410143.0,410143.0,10086.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,,,,32874.647,328563.0,328563.0,8314.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,,,,35398.929000000004,353792.0,353792.0,8955.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,,,,32414.621,357092.0,369950.0,8635.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,,,,39386.388,433895.0,449520.0,10517.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,,,,27258.342,300288.0,311102.0,7324.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,,,,35297.823000000004,388854.0,402857.0,9431.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,,,,45242.077,498403.0,516352.0,11986.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,,,,32336.496,356231.0,369060.0,7865.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,,,,20122.884,221681.0,229664.0,4034.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,,,,48073.194,529591.0,548663.0,12562.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,,,,35056.006,386190.0,400098.0,9379.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,,,,22142.985,243936.0,252720.0,5929.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,,,,32872.214,362132.0,375173.0,8797.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,,,,28805.97,317337.0,328765.0,7713.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,,,,33726.394,359959.0,373736.0,8462.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,,,,29521.999,315086.0,327145.0,7295.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,,,,38006.152,405637.0,421162.0,8793.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,,,,29383.174,313605.0,325607.0,6807.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,,,,49250.928,525652.0,545770.0,11372.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,,,,56366.67,601597.0,624623.0,12078.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,,,,58655.289000000004,626024.0,649984.0,11028.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,,,,44915.64,479381.0,497730.0,9361.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,,,,21093.375,225128.0,233744.0,4766.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,,,,35677.869,380788.0,395361.0,8556.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,,,,37197.004,397001.0,412196.0,9339.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,,,,40798.506,435439.0,452105.0,10057.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,,,,33463.58,354890.0,368419.0,8084.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,,,,33707.265,357475.0,371100.0,8124.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,,,,18437.597,195535.0,202989.0,4448.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,,,,30299.779,321337.0,333585.0,7244.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,,,,47845.235,507411.0,526753.0,11493.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,,,,46593.758,494138.0,512975.0,11193.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,,,,53065.917,562778.0,584230.0,12720.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,,,,52975.05,561814.0,583229.0,12728.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,,,,43851.248,465054.0,482780.0,10155.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,,,,27007.941,286426.0,297344.0,6532.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,,,,24571.072,260582.0,270515.0,5889.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,,,,40088.558,425149.0,441355.0,9649.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,,,,34723.444,373505.0,382457.0,8743.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,,,,31677.113,340737.0,348902.0,7991.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,,,,31377.603,337515.0,345603.0,7632.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,,,,45647.673,491013.0,502778.0,10248.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,,,,39022.987,419753.0,429812.0,9612.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,,,,46625.022,501525.0,513543.0,11025.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,,,,64028.123,688722.0,705227.0,16133.0,0.0,0.0
2012-08-01,0.0,0.0,0.0,,,,60847.801,654513.0,670198.0,15308.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,,,,45801.369,492665.0,504471.0,11459.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,,,,48150.157,517930.0,530342.0,12150.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,,,,52122.605,560660.0,574096.0,13153.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,,,,34546.103,371597.0,380502.0,8138.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,47629.0,464189.0,488506.0,8577.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,48208.0,468652.0,490554.0,8743.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,44372.0,434828.0,452921.0,8116.0,0.0,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,51432.0,511105.0,526520.0,10397.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,45972.0,463369.0,468653.0,8338.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,47577.0,503493.0,504231.0,9273.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,51009.0,596178.0,596178.0,14538.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,45908.0,523930.0,528888.0,12032.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,43525.0,481165.0,483666.0,11262.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,18018.0,18018.0,386.06,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,44099.0,432952.0,454186.0,8286.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,56346.0,550557.0,566539.0,10557.0,0.0,0.0
2014-01-01,1149.935,11336.0,12015.0,189.608,0.0,0.0,32449.065,319876.0,339034.0,5350.392,0.0,0.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,46997.0,461454.0,476414.0,8916.0,0.0,0.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,53226.0,528345.0,771401.0,10882.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,55908.0,567890.0,592433.0,13169.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,35076.0,383145.0,403736.0,9091.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,50777.0,565171.0,576628.0,13427.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,53365.0,584178.0,584178.0,12850.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,54163.0,604693.0,607459.0,13533.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,50710.0,554011.0,558078.0,12557.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,54068.0,554135.0,554135.0,13924.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,47433.0,475441.0,475441.0,10069.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,61692.0,607170.0,607170.0,13187.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,48323.0,489488.0,489613.0,10293.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,44254.0,448544.0,448644.0,9397.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,47001.0,468755.0,468755.0,11876.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,56847.0,581104.0,581104.0,14104.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,54615.0,590110.0,590198.0,14156.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,41215.0,467777.0,468376.0,11226.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,48377.0,550953.0,550953.0,14008.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,48824.0,548512.0,548512.0,13286.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,46946.0,539490.0,543596.0,12950.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,41321.0,439767.0,442363.0,10240.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,41483.0,433999.0,435588.0,9902.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,50357.0,517982.0,522026.0,11875.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,40836.0,432134.0,432134.0,9572.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,38957.0,404395.0,404395.0,8803.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,49185.0,507909.0,507909.0,11934.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,32551.0,352623.0,352623.0,8275.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,51380.0,543946.0,543946.0,12410.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,45488.0,502633.0,502633.0,10724.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,48139.0,565898.0,565898.0,14152.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,52398.0,615398.0,615398.0,15647.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,53403.0,601579.0,601579.0,14546.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,43891.0,469274.0,469274.0,11382.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,48270.0,493831.0,493831.0,9701.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,47706.0,494004.0,494004.0,9587.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,49175.0,500581.0,500581.0,9491.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,36185.0,368881.0,368881.0,7252.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,46069.0,474574.0,474574.0,9914.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,40126.0,433609.0,433609.0,9431.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,39244.0,423545.0,423545.0,9349.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,41213.0,458999.0,458999.0,10257.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,46493.0,531051.0,531051.0,11910.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,43006.0,481999.0,481999.0,10081.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,38938.0,435457.0,435457.0,10127.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,18077.0,230179.0,230179.0,5006.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,43824.0,469083.0,469083.0,10577.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,32871.0,373287.0,373287.0,7977.0,0.0,0.0
2018-01-01,2962.997,31677.0,31677.0,653.954,0.0,0.0,37951.003,405735.0,405735.0,8376.046,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,45545.0,470912.0,470912.0,9708.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,44690.0,460822.0,460822.0,9558.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,46170.0,476980.0,476980.0,10568.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,43339.0,483831.0,483831.0,9968.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,40628.0,440008.0,440008.0,9161.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,46705.0,513884.0,513884.0,10508.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,45211.0,516252.0,516252.0,10793.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,45780.0,506326.0,506326.0,9935.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,30583.0,342141.0,342141.0,5811.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,26890.0,303435.0,303435.0,5385.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,38503.0,412239.0,412239.0,7675.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,28356.0,331905.0,331905.0,6101.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,36528.0,391307.0,391307.0,7929.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,36044.0,381859.0,381859.0,7320.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,42154.0,432483.0,432483.0,8837.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,38254.0,398447.0,398447.0,8553.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,31481.0,359137.0,359137.0,7309.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,38929.0,475501.0,475501.0,9895.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,36267.0,408481.0,408481.0,6334.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,31808.0,360599.0,360599.0,6004.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,30822.0,353997.0,353997.0,7547.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,32434.0,352141.0,352141.0,5936.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,13024.0,150658.0,197230.0,2183.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1304.0,17410.0,100540.0,401.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,33096.0,357897.0,357897.0,6898.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,28497.0,310634.0,310634.0,5859.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,25043.0,271160.0,271160.0,5372.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,25267.0,293829.0,293829.0,5795.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,33642.0,394505.0,394505.0,8212.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,43040.0,490225.0,490225.0,8877.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,40401.0,453849.0,453849.0,8101.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,35647.0,390047.0,390047.0,5733.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,34010.0,366761.0,366761.0,7001.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,33948.0,369000.0,369000.0,6537.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,42344.0,434800.0,434800.0,7468.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,40958.0,433035.0,433035.0,8431.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,49856.0,523495.0,523495.0,10266.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,27963.0,315735.0,315735.0,6940.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,30327.0,325725.0,325725.0,6606.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,25825.0,270960.0,270960.0,4256.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,30350.0,349574.0,349574.0,5818.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,37892.0,462418.0,462418.0,7482.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,43430.0,492483.0,492483.0,7740.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,33035.0,388917.0,388917.0,6006.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,62727.0,112469.0,484.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,37398.0,402700.0,402700.0,7963.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,32397.0,352511.0,352511.0,7259.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,48377.0,513237.0,513237.0,11372.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,51075.0,543378.0,543378.0,11464.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,37539.0,417102.0,417102.0,9906.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,29521.0,341239.0,341239.0,8661.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,38692.0,448345.0,448345.0,10245.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,17814.0,236541.0,249066.0,4223.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,23919.0,351705.0,351705.0,5363.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,45067.0,537748.0,537748.0,10296.0,0.0,0.0
