measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2014-01-01,1159.0,15029.0,15029.0
2014-02-01,197.0,2745.0,2745.0
2014-03-01,359.0,3573.0,3573.0
2014-04-01,-30.0,0.0,0.0
2014-05-01,-24.0,0.0,0.0
2014-06-01,-25.0,0.0,0.0
2014-07-01,-29.0,0.0,0.0
2014-08-01,-27.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-10-01,-18.0,0.0,0.0
2014-11-01,-40.0,0.0,0.0
2014-12-01,-42.0,0.0,0.0
2015-01-01,-47.0,0.0,0.0
2015-02-01,-41.0,0.0,0.0
2015-03-01,-34.0,0.0,0.0
2015-04-01,-22.0,0.0,0.0
2015-05-01,-27.0,0.0,0.0
2015-06-01,-26.0,0.0,0.0
2015-07-01,190.0,2687.0,2687.0
2015-08-01,-27.0,0.0,0.0
2015-09-01,-26.0,0.0,0.0
2015-10-01,0.0,0.0,0.0
2015-11-01,-33.0,0.0,0.0
2015-12-01,-35.0,972.0,972.0
2016-01-01,-47.0,0.0,0.0
2016-02-01,-40.0,0.0,0.0
2016-03-01,-34.0,0.0,0.0
2016-04-01,-25.0,0.0,0.0
2016-05-01,-25.0,0.0,0.0
2016-06-01,-22.0,0.0,0.0
2016-07-01,147.0,2008.0,2008.0
2016-08-01,154.0,2192.0,2192.0
2016-09-01,-24.0,0.0,0.0
2016-10-01,-25.0,0.0,0.0
2016-11-01,-29.0,0.0,0.0
2016-12-01,-40.0,0.0,0.0
2017-01-01,-16.892,127.0,127.0
2017-02-01,-19.872,150.0,150.0
2017-03-01,-20.097,150.0,150.0
2017-04-01,-16.503,127.0,127.0
2017-05-01,-15.134,115.0,115.0
2017-06-01,-5.391,40.0,40.0
2017-07-01,-5.468,40.0,40.0
2017-08-01,-6.597,52.0,52.0
2017-09-01,-14.952,109.0,109.0
2017-10-01,-25.421,190.0,190.0
2017-11-01,-29.727,224.0,224.0
2017-12-01,-37.946,282.0,282.0
2018-01-01,33.889,972.0,972.0
2018-02-01,14.406,414.0,414.0
2018-03-01,20.55,587.0,587.0
2018-04-01,16.433,472.0,472.0
2018-05-01,17.529,501.0,501.0
2018-06-01,68.236,1956.0,1956.0
2018-07-01,20.716,593.0,593.0
2018-08-01,15.859,455.0,455.0
2018-09-01,17.089,489.0,489.0
2018-10-01,28.417,817.0,817.0
2018-11-01,31.358,898.0,898.0
2018-12-01,27.518,788.0,788.0
2019-01-01,18.396,679.0,679.0
2019-02-01,19.892,731.0,731.0
2019-03-01,31.596,1157.0,1157.0
2019-04-01,9.26,339.0,339.0
2019-05-01,18.833,690.0,690.0
2019-06-01,33.179,1214.0,1214.0
2019-07-01,19.357,708.0,708.0
2019-08-01,8.783,322.0,322.0
2019-09-01,18.068,662.0,662.0
2019-10-01,14.596,535.0,535.0
2019-11-01,7.499,276.0,276.0
2019-12-01,20.541,754.0,754.0
2020-01-01,4.297,397.0,397.0
2020-02-01,4.468,409.0,409.0
2020-03-01,3.818,345.0,345.0
2020-04-01,4.329,391.0,391.0
2020-05-01,4.99,455.0,455.0
2020-06-01,6.015,547.0,547.0
2020-07-01,3.069,276.0,276.0
2020-08-01,4.975,455.0,455.0
2020-09-01,3.81,345.0,345.0
2020-10-01,4.754,432.0,432.0
2020-11-01,6.385,581.0,581.0
2020-12-01,5.09,460.0,460.0
2021-01-01,103.484,1669.0,1669.0
2021-02-01,157.153,2543.0,2543.0
2021-03-01,145.765,2359.0,2359.0
2021-04-01,131.28,2123.0,2123.0
2021-05-01,142.615,2307.0,2307.0
2021-06-01,96.878,1565.0,1565.0
2021-07-01,45.116,731.0,731.0
2021-08-01,47.135,760.0,760.0
2021-09-01,118.563,1916.0,1916.0
2021-10-01,189.788,3067.0,3067.0
2021-11-01,117.975,1905.0,1905.0
2021-12-01,205.248,3320.0,3320.0
2022-01-01,160.896,2722.0,2722.0
2022-02-01,256.895,4350.0,4350.0
2022-03-01,204.346,3458.0,3458.0
2022-04-01,111.289,1882.0,1882.0
2022-05-01,246.716,4177.0,4177.0
2022-06-01,123.407,2089.0,2089.0
2022-07-01,100.636,1703.0,1703.0
2022-08-01,65.715,1111.0,1111.0
2022-09-01,117.127,1985.0,1985.0
2022-10-01,188.844,3199.0,3199.0
2022-11-01,199.267,3372.0,3372.0
2022-12-01,190.862,3234.0,3234.0
2023-01-01,2.15,75.0,75.0
2023-02-01,1.68,63.0,63.0
2023-03-01,1.462,58.0,58.0
2023-04-01,0.723,29.0,29.0
2023-05-01,1.085,40.0,40.0
2023-06-01,0.661,23.0,23.0
2023-07-01,0.776,29.0,29.0
2023-08-01,0.373,12.0,12.0
2023-09-01,1.366,52.0,52.0
2023-10-01,0.441,17.0,17.0
2023-11-01,0.846,35.0,35.0
2023-12-01,1.177,46.0,46.0
2024-01-01,132.357,1449.0,1449.0
2024-02-01,84.898,926.0,926.0
2024-03-01,67.381,736.0,736.0
2024-04-01,54.132,592.0,592.0
2024-05-01,65.861,719.0,719.0
2024-06-01,45.403,495.0,495.0
2024-07-01,44.711,489.0,489.0
2024-08-01,54.217,592.0,592.0
2024-09-01,40.654,443.0,443.0
2024-10-01,61.487,673.0,673.0
2024-11-01,59.838,656.0,656.0
2024-12-01,56.061,610.0,610.0
