measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,74.209,762.0,762.0
2003-02-01,51.388000000000005,528.0,528.0
2003-03-01,52.73,542.0,542.0
2003-04-01,53.331,548.0,548.0
2003-05-01,48.565,499.0,499.0
2003-06-01,50.368,517.0,517.0
2003-07-01,56.89,584.0,584.0
2003-08-01,57.578,592.0,592.0
2003-09-01,53.74,552.0,552.0
2003-10-01,62.418000000000006,641.0,641.0
2003-11-01,56.261,578.0,578.0
2003-12-01,59.522000000000006,611.0,611.0
2004-01-01,44.75,509.0,509.0
2004-02-01,44.75,509.0,509.0
2004-03-01,44.75,509.0,509.0
2004-04-01,44.75,509.0,509.0
2004-05-01,44.75,509.0,509.0
2004-06-01,44.75,509.0,509.0
2004-07-01,44.75,509.0,509.0
2004-08-01,44.75,509.0,509.0
2004-09-01,44.75,509.0,509.0
2004-10-01,44.75,509.0,509.0
2004-11-01,44.75,509.0,509.0
2004-12-01,44.75,509.0,509.0
2005-01-01,77.035,852.68,852.68
2005-02-01,26.467000000000002,292.96,292.96
2005-03-01,29.335,324.71,324.71
2005-04-01,35.533,393.31,393.31
2005-05-01,33.001000000000005,365.29,365.29
2005-06-01,42.832,474.1,474.1
2005-07-01,43.598,482.58,482.58
2005-08-01,51.217000000000006,566.91,566.91
2005-09-01,33.527,371.11,371.11
2005-10-01,37.233000000000004,412.12,412.12
2005-11-01,29.932000000000002,331.31,331.31
2005-12-01,63.29,700.54,700.54
2006-01-01,31.026,369.0,369.0
2006-02-01,16.235,193.0,193.0
2006-03-01,13.638,162.0,162.0
2006-04-01,26.124000000000002,310.0,310.0
2006-05-01,24.419,290.0,290.0
2006-06-01,22.195,264.0,264.0
2006-07-01,32.15,382.0,382.0
2006-08-01,31.185,371.0,371.0
2006-09-01,14.327,170.0,170.0
2006-10-01,15.134,180.0,180.0
2006-11-01,17.821,212.0,212.0
2006-12-01,19.746000000000002,235.0,235.0
2007-01-01,113.01100000000001,1179.0,1179.0
2007-02-01,190.941,1991.0,1991.0
2007-03-01,90.349,946.0,946.0
2007-04-01,43.025,450.0,450.0
2007-05-01,60.25,631.0,631.0
2007-06-01,21.279,222.0,222.0
2007-07-01,19.015,198.0,198.0
2007-08-01,27.606,286.0,286.0
2007-09-01,27.386000000000003,286.0,286.0
2007-10-01,24.896,263.0,263.0
2007-11-01,25.176000000000002,263.0,263.0
2007-12-01,108.06700000000001,1127.0,1127.0
2008-01-01,133.874,1410.0,1410.0
2008-02-01,77.98400000000001,821.0,821.0
2008-03-01,66.712,705.0,705.0
2008-04-01,55.753,590.0,590.0
2008-05-01,45.946000000000005,486.0,486.0
2008-06-01,66.301,699.0,699.0
2008-07-01,43.606,462.0,462.0
2008-08-01,23.464000000000002,249.0,249.0
2008-09-01,30.168000000000003,318.0,318.0
2008-10-01,36.249,381.0,381.0
2008-11-01,46.373000000000005,491.0,491.0
2008-12-01,101.71000000000001,1075.0,1075.0
2009-01-01,171.23,1803.0,1803.0
2009-02-01,42.021,439.0,439.0
2009-03-01,34.142,358.0,358.0
2009-04-01,15.093,156.0,156.0
2009-05-01,8.58,92.0,92.0
2009-06-01,5.5440000000000005,58.0,58.0
2009-07-01,7.686,81.0,81.0
2009-08-01,25.261000000000003,266.0,266.0
