measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,5.357,48.0,48.0,,,
2001-02-01,4.463,40.0,40.0,,,
2001-03-01,4.2010000000000005,38.0,38.0,,,
2001-04-01,3.94,35.0,35.0,,,
2001-05-01,4.559,41.0,41.0,,,
2001-06-01,4.734,42.0,42.0,,,
2001-07-01,5.92,53.0,53.0,,,
2001-08-01,5.855,52.0,52.0,,,
2001-09-01,4.433,40.0,40.0,,,
2001-10-01,4.0520000000000005,36.0,36.0,,,
2001-11-01,3.681,33.0,33.0,,,
2001-12-01,4.803,43.0,43.0,,,
2002-01-01,8.108,83.0,83.0,0.0,0.0,0.0
2002-02-01,7.189,73.0,73.0,0.0,0.0,0.0
2002-03-01,7.505,77.0,77.0,0.0,0.0,0.0
2002-04-01,6.636,68.0,68.0,0.0,0.0,0.0
2002-05-01,6.875,70.0,70.0,0.0,0.0,0.0
2002-06-01,8.729000000000001,89.0,89.0,0.0,0.0,0.0
2002-07-01,9.486,97.0,97.0,0.0,0.0,0.0
2002-08-01,9.306000000000001,95.0,95.0,0.0,0.0,0.0
2002-09-01,8.307,85.0,85.0,0.0,0.0,0.0
2002-10-01,7.594,78.0,78.0,0.0,0.0,0.0
2002-11-01,7.61,78.0,78.0,0.0,0.0,0.0
2002-12-01,8.654,88.0,88.0,0.0,0.0,0.0
2003-01-01,19.052,202.0,202.0,0.0,0.0,0.0
2003-02-01,16.813000000000002,179.0,179.0,0.0,0.0,0.0
2003-03-01,17.3,184.0,184.0,0.0,0.0,0.0
2003-04-01,15.537,165.0,165.0,0.0,0.0,0.0
2003-05-01,15.855,169.0,169.0,0.0,0.0,0.0
2003-06-01,16.815,179.0,179.0,0.0,0.0,0.0
2003-07-01,19.447,207.0,207.0,0.0,0.0,0.0
2003-08-01,20.618000000000002,219.0,219.0,0.0,0.0,0.0
2003-09-01,17.277,184.0,184.0,0.0,0.0,0.0
2003-10-01,16.207,172.0,172.0,0.0,0.0,0.0
2003-11-01,16.153000000000002,172.0,172.0,0.0,0.0,0.0
2003-12-01,17.927,191.0,191.0,0.0,0.0,0.0
2004-01-01,30.054000000000002,307.0,307.0,0.0,0.0,0.0
2004-02-01,7.8340000000000005,80.0,80.0,0.0,0.0,0.0
2004-03-01,1.078,11.0,11.0,0.0,0.0,0.0
2004-04-01,7.695,79.0,79.0,0.0,0.0,0.0
2004-05-01,8.176,84.0,84.0,0.0,0.0,0.0
2004-06-01,10.909,112.0,112.0,0.0,0.0,0.0
2004-07-01,15.567,159.0,159.0,0.0,0.0,0.0
2004-08-01,17.398,178.0,178.0,0.0,0.0,0.0
2004-09-01,13.767000000000001,141.0,141.0,0.0,0.0,0.0
2004-10-01,19.537000000000003,200.0,200.0,0.0,0.0,0.0
2004-11-01,16.731,171.0,171.0,0.0,0.0,0.0
2004-12-01,18.255,187.0,187.0,0.0,0.0,0.0
2005-01-01,272.302,2847.58,2847.58,0.0,0.0,0.0
2005-02-01,93.554,978.34,978.34,0.0,0.0,0.0
2005-03-01,103.69300000000001,1084.37,1084.37,0.0,0.0,0.0
2005-04-01,125.602,1313.47,1313.47,0.0,0.0,0.0
2005-05-01,116.652,1219.88,1219.88,0.0,0.0,0.0
2005-06-01,151.40300000000002,1583.29,1583.29,0.0,0.0,0.0
2005-07-01,154.11,1611.59,1611.59,0.0,0.0,0.0
2005-08-01,181.042,1893.23,1893.23,0.0,0.0,0.0
2005-09-01,118.512,1239.33,1239.33,0.0,0.0,0.0
2005-10-01,131.609,1376.29,1376.29,0.0,0.0,0.0
2005-11-01,105.802,1106.42,1106.42,0.0,0.0,0.0
2005-12-01,223.716,2339.49,2339.49,0.0,0.0,0.0
2006-01-01,55.824000000000005,573.0,573.0,0.0,0.0,0.0
2006-02-01,29.211000000000002,300.0,300.0,0.0,0.0,0.0
2006-03-01,24.537000000000003,252.0,252.0,0.0,0.0,0.0
2006-04-01,47.003,483.0,483.0,0.0,0.0,0.0
2006-05-01,43.936,451.0,451.0,0.0,0.0,0.0
2006-06-01,39.934000000000005,410.0,410.0,0.0,0.0,0.0
2006-07-01,57.846000000000004,594.0,594.0,0.0,0.0,0.0
2006-08-01,56.11,576.0,576.0,0.0,0.0,0.0
2006-09-01,25.778000000000002,265.0,265.0,0.0,0.0,0.0
2006-10-01,27.23,280.0,280.0,0.0,0.0,0.0
2006-11-01,32.064,329.0,329.0,0.0,0.0,0.0
2006-12-01,35.527,365.0,365.0,0.0,0.0,0.0
2007-01-01,11.274000000000001,121.0,121.0,0.0,0.0,0.0
2007-02-01,22.481,236.0,236.0,0.0,0.0,0.0
2007-03-01,14.504000000000001,150.0,150.0,0.0,0.0,0.0
2007-04-01,15.184000000000001,161.0,161.0,0.0,0.0,0.0
2007-05-01,13.299000000000001,138.0,138.0,0.0,0.0,0.0
2007-06-01,13.065,138.0,138.0,0.0,0.0,0.0
2007-07-01,13.952,144.0,144.0,0.0,0.0,0.0
2007-08-01,16.54,173.0,173.0,0.0,0.0,0.0
2007-09-01,19.318,202.0,202.0,0.0,0.0,0.0
2007-10-01,21.66,230.0,230.0,0.0,0.0,0.0
2007-11-01,21.515,225.0,225.0,0.0,0.0,0.0
2007-12-01,17.209,179.0,179.0,0.0,0.0,0.0
2008-01-01,11.385,115.0,115.0,0.0,0.0,0.0
2008-02-01,9.473,104.0,104.0,0.0,0.0,0.0
2008-03-01,8.243,86.0,86.0,0.0,0.0,0.0
2008-04-01,8.407,92.0,92.0,0.0,0.0,0.0
2008-05-01,9.47,104.0,104.0,0.0,0.0,0.0
2008-06-01,6.728000000000001,75.0,75.0,0.0,0.0,0.0
2008-07-01,5.613,63.0,63.0,0.0,0.0,0.0
2008-08-01,7.986000000000001,86.0,86.0,0.0,0.0,0.0
2008-09-01,8.151,86.0,86.0,0.0,0.0,0.0
2008-10-01,7.197,81.0,81.0,0.0,0.0,0.0
2008-11-01,8.943,98.0,98.0,0.0,0.0,0.0
2008-12-01,8.404,92.0,92.0,0.0,0.0,0.0
2009-01-01,6.751,69.0,69.0,0.0,0.0,0.0
2009-02-01,2.675,29.0,29.0,0.0,0.0,0.0
