measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2007-08-01,,,,,,,17236.0,234445.0,234445.0,0.0,0.0,0.0
2007-09-01,,,,,,,58065.0,534585.0,534585.0,0.0,0.0,0.0
2007-10-01,,,,,,,38076.0,304201.0,304201.0,0.0,0.0,0.0
2007-11-01,,,,,,,30358.0,252558.0,252558.0,0.0,0.0,0.0
2007-12-01,,,,,,,78756.0,580916.0,580916.0,0.0,0.0,0.0
2008-01-01,,,,,,,67523.0,744625.0,744625.0,34269.0,3828.0,3828.0
2008-02-01,,,,,,,0.0,5160.0,5160.0,0.0,0.0,0.0
2008-03-01,,,,,,,0.0,365.0,365.0,0.0,0.0,0.0
2008-04-01,,,,,,,0.0,244.0,244.0,0.0,0.0,0.0
2008-05-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,,,,,,,0.0,461.0,461.0,0.0,0.0,0.0
2008-07-01,,,,,,,35682.0,427227.0,427227.0,18263.0,0.0,0.0
2008-08-01,,,,,,,44146.0,495961.0,495961.0,26974.0,12695.0,12695.0
2008-09-01,,,,,,,0.0,1648.0,1648.0,0.0,0.0,0.0
2008-10-01,,,,,,,0.0,182.0,182.0,0.0,0.0,0.0
2008-11-01,,,,,,,99.0,3122.0,3122.0,11.0,0.0,0.0
2008-12-01,,,,,,,0.0,3250.0,3250.0,0.0,0.0,0.0
2009-01-01,,,,,,,15892.0,193577.0,193577.0,7026.0,0.0,0.0
2009-02-01,,,,,,,24449.0,270001.0,270001.0,10728.0,0.0,0.0
2009-03-01,,,,,,,0.0,3144.0,3144.0,0.0,0.0,0.0
2009-04-01,,,,,,,2126.0,35458.0,35458.0,883.0,0.0,0.0
2009-05-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,,,,,,,60959.0,667823.0,667823.0,31225.0,0.0,0.0
2009-07-01,,,,,,,41305.0,462934.0,462934.0,19554.0,0.0,0.0
2009-08-01,,,,,,,48902.0,532681.0,532681.0,24975.0,0.0,0.0
2009-09-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,,,,,,,2425.0,40104.0,40104.0,1033.0,0.0,0.0
2009-12-01,,,,,,,31103.0,368279.0,368279.0,15168.0,0.0,0.0
2010-01-01,,,,,,,54327.0,634993.0,634993.0,25757.0,0.0,0.0
2010-02-01,,,,,,,18251.0,211733.0,211733.0,9655.0,0.0,0.0
2010-03-01,,,,,,,0.0,1182.0,1182.0,0.0,0.0,0.0
2010-04-01,,,,,,,0.0,1245.0,1245.0,0.0,0.0,0.0
2010-05-01,,,,,,,4737.0,66810.0,66810.0,2580.0,0.0,0.0
2010-06-01,,,,,,,53921.0,657520.0,657520.0,30109.0,0.0,0.0
2010-07-01,,,,,,,107966.0,1318443.0,1318443.0,64149.0,24149.0,24149.0
2010-08-01,,,,,,,125283.0,1467775.0,1467775.0,79394.0,55047.0,55047.0
2010-09-01,,,,,,,21164.0,265830.0,265830.0,11403.0,1538.0,1538.0
2010-10-01,,,,,,,21426.0,264366.0,264366.0,11750.0,0.0,0.0
2010-11-01,,,,,,,2519.0,53708.0,53708.0,1219.0,0.0,0.0
2010-12-01,,,,,,,28817.0,359067.0,359067.0,0.0,0.0,0.0
2011-01-01,,,,,,,23236.0,274826.0,274826.0,11513.0,0.0,0.0
2011-02-01,,,,,,,20689.0,237879.0,237879.0,11649.0,0.0,0.0
2011-03-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,,,,,,,10319.0,108678.0,108678.0,5188.0,0.0,0.0
2011-05-01,,,,,,,12879.0,169869.0,169869.0,6055.0,0.0,0.0
2011-06-01,,,,,,,51985.0,415306.0,415306.0,0.0,0.0,0.0
2011-07-01,,,,,,,122068.0,935788.0,935788.0,1386.0,12760.0,12760.0
2011-08-01,,,,,,,120457.0,923773.0,923773.0,2556.0,23004.0,23004.0
2011-09-01,,,,,,,11786.0,91480.0,91480.0,0.0,0.0,0.0
2011-10-01,,,,,,,648.0,10833.0,10833.0,0.0,0.0,0.0
2011-11-01,,,,,,,1756.0,27036.0,27036.0,0.0,0.0,0.0
2011-12-01,,,,,,,25480.0,189755.0,189755.0,11.0,96.0,96.0
2012-01-01,0.0,0.0,0.0,,,,33550.0,272111.0,272111.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,,,,16109.0,127845.0,127845.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,,,,36220.0,277508.0,277508.0,213.0,2185.0,2185.0
2012-04-01,0.0,0.0,0.0,,,,100493.0,777960.0,777960.0,2031.0,18826.0,18826.0
2012-05-01,0.0,0.0,0.0,,,,56931.0,434436.0,434436.0,1249.0,11135.0,11135.0
2012-06-01,0.0,0.0,0.0,,,,85180.0,663385.0,663385.0,1081.0,9727.0,9727.0
2012-07-01,0.0,0.0,0.0,,,,172842.0,1301282.0,1301282.0,5355.0,48193.0,48193.0
2012-08-01,0.0,0.0,0.0,,,,95367.0,723056.0,723056.0,2466.0,22191.0,22191.0
2012-09-01,0.0,0.0,0.0,,,,76299.0,580637.0,580637.0,2391.0,21518.0,21518.0
2012-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,,,,17.0,2357.0,2357.0,0.0,0.0,0.0
2012-12-01,2.089,847.0,847.0,0.0,0.0,0.0,12.911,5233.0,5233.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,5587.0,54095.0,54095.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,15286.0,15286.0,0.0,0.0,0.0
