measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,270.48,4344.0,4344.0,2117.78,25071.0,25071.0
2003-02-01,852.6,11577.0,11577.0,3385.9,40022.0,40022.0
2003-03-01,254.8,2956.0,2956.0,4131.68,47973.0,47973.0
2003-04-01,0.0,0.0,0.0,2638.16,30626.0,30626.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,2004.1,25780.0,25780.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,1417.08,17864.0,17864.0,811.44,10221.0,10221.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,7.784000000000001,99.0,99.0,1977.239,25356.0,25356.0
2004-02-01,6.691000000000001,85.0,85.0,616.043,7900.0,7900.0
2004-03-01,1.3090000000000002,17.0,17.0,452.492,5803.0,5803.0
2004-04-01,0.656,8.0,8.0,429.03,5502.0,5502.0
2004-05-01,1.1440000000000001,15.0,15.0,2150.4790000000003,27577.0,27577.0
2004-06-01,4.25,54.0,54.0,701.5590000000001,8997.0,8997.0
2004-07-01,1.9360000000000002,25.0,25.0,904.6030000000001,11600.0,11600.0
2004-08-01,0.47600000000000003,6.0,6.0,838.947,10759.0,10759.0
2004-09-01,1.06,13.0,13.0,366.903,4705.0,4705.0
2004-10-01,0.8320000000000001,11.0,11.0,235.584,3021.0,3021.0
2004-11-01,1.124,14.0,14.0,238.973,3065.0,3065.0
2004-12-01,2.736,35.0,35.0,615.148,7889.0,7889.0
