measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2015-09-01,,,,4399.86,41002.0,41002.0
2015-10-01,,,,3904.726,36388.0,36388.0
2015-11-01,,,,3537.091,32962.0,32962.0
2015-12-01,,,,2975.323,27727.0,27727.0
2016-01-01,,,,514.651,4751.0,4751.0
2016-02-01,,,,630.78,5823.0,5823.0
2016-03-01,,,,736.581,6800.0,6800.0
2016-04-01,,,,794.425,7334.0,7334.0
2016-05-01,,,,972.326,8977.0,8977.0
2016-06-01,,,,945.254,8727.0,8727.0
2016-07-01,,,,978.598,9034.0,9034.0
2016-08-01,,,,781.199,7212.0,7212.0
2016-09-01,,,,723.008,6675.0,6675.0
2016-10-01,,,,714.678,6598.0,6598.0
2016-11-01,,,,574.439,5303.0,5303.0
2016-12-01,,,,558.061,5152.0,5152.0
2017-01-01,,,,848.609,7818.0,7818.0
2017-02-01,,,,976.207,8994.0,8994.0
2017-03-01,,,,1690.89,15578.0,15578.0
2017-04-01,,,,1838.556,16939.0,16939.0
2017-05-01,,,,1905.795,17558.0,17558.0
2017-06-01,,,,2156.926,19872.0,19872.0
2017-07-01,,,,1284.877,11838.0,11838.0
2017-08-01,,,,1620.445,14929.0,14929.0
2017-09-01,,,,1678.052,15460.0,15460.0
2017-10-01,,,,1534.546,14138.0,14138.0
2017-11-01,,,,904.293,8331.0,8331.0
2017-12-01,,,,833.804,7682.0,7682.0
2018-01-01,,,,1688.234,15370.0,15370.0
2018-02-01,,,,1805.271,16435.0,16435.0
2018-03-01,,,,2330.808,21220.0,21220.0
2018-04-01,,,,2774.813,25262.0,25262.0
2018-05-01,,,,3500.18,31866.0,31866.0
2018-06-01,,,,3417.792,31116.0,31116.0
2018-07-01,,,,3019.209,27487.0,27487.0
2018-08-01,,,,3055.757,27820.0,27820.0
2018-09-01,,,,2940.761,26773.0,26773.0
2018-10-01,,,,2103.77,19153.0,19153.0
2018-11-01,,,,1823.0,16597.0,16597.0
2018-12-01,,,,1230.405,11202.0,11202.0
2019-01-01,,,,1637.991,14586.0,14586.0
2019-02-01,,,,1614.834,14380.0,14380.0
2019-03-01,,,,2576.035,22940.0,22940.0
2019-04-01,,,,3063.233,27278.0,27278.0
2019-05-01,,,,3210.544,28590.0,28590.0
2019-06-01,,,,3634.755,32367.0,32367.0
2019-07-01,,,,3205.506,28545.0,28545.0
2019-08-01,,,,3471.866,30917.0,30917.0
2019-09-01,,,,2797.11,24908.0,24908.0
2019-10-01,,,,2879.108,25638.0,25638.0
2019-11-01,,,,1624.165,14463.0,14463.0
2019-12-01,,,,1290.853,11495.0,11495.0
2020-01-01,,,,1888.024,16552.0,16552.0
2020-02-01,,,,2180.324,19115.0,19115.0
2020-03-01,,,,2460.074,21567.0,21567.0
2020-04-01,,,,3288.515,28830.0,28830.0
2020-05-01,,,,3562.089,31229.0,31229.0
2020-06-01,,,,3403.222,29836.0,29836.0
2020-07-01,,,,3410.196,29897.0,29897.0
2020-08-01,,,,3135.202,27486.0,27486.0
2020-09-01,,,,2832.733,24835.0,24835.0
2020-10-01,,,,2670.5,23412.0,23412.0
2020-11-01,,,,1907.172,16720.0,16720.0
2020-12-01,,,,1692.949,14842.0,14842.0
2021-01-01,,,,1794.602,15871.0,15871.0
2021-02-01,,,,2278.436,20150.0,20150.0
2021-03-01,,,,2825.228,24986.0,24986.0
2021-04-01,,,,3170.88,28043.0,28043.0
2021-05-01,,,,3764.864,33296.0,33296.0
2021-06-01,,,,3381.948,29910.0,29910.0
2021-07-01,,,,2742.587,24255.0,24255.0
2021-08-01,,,,3039.967,26885.0,26885.0
2021-09-01,,,,2706.361,23935.0,23935.0
2021-10-01,,,,2578.883,22808.0,22808.0
2021-11-01,,,,1904.106,16840.0,16840.0
2021-12-01,,,,1439.138,12728.0,12728.0
2022-01-01,,,,1848.33,6307.0,6307.0
2022-02-01,,,,2133.839,7281.0,7281.0
2022-03-01,,,,2679.965,9144.0,9144.0
2022-04-01,,,,3011.311,10275.0,10275.0
2022-05-01,,,,3488.148,11902.0,11902.0
2022-06-01,,,,3331.808,11368.0,11368.0
2022-07-01,,,,2986.006,10188.0,10188.0
2022-08-01,,,,2862.391,9766.0,9766.0
2022-09-01,,,,2636.447,8996.0,8996.0
2022-10-01,,,,2577.602,8795.0,8795.0
2022-11-01,,,,1901.47,6488.0,6488.0
2022-12-01,,,,1454.683,4963.0,4963.0
2023-01-01,,,,1579.0,5388.0,5388.0
2023-02-01,0.0,0.0,0.0,2020.0,6892.0,6892.0
2023-03-01,0.0,0.0,0.0,2352.0,8025.0,8025.0
2023-04-01,0.0,0.0,0.0,3056.0,10427.0,10427.0
2023-05-01,0.0,0.0,0.0,2807.0,9577.0,9577.0
2023-06-01,0.0,0.0,0.0,3414.0,11649.0,11649.0
2023-07-01,0.0,0.0,0.0,2991.0,10205.0,10205.0
2023-08-01,0.0,0.0,0.0,2804.0,9567.0,9567.0
2023-09-01,0.0,0.0,0.0,2609.0,8902.0,8902.0
2023-10-01,0.0,0.0,0.0,2626.0,8960.0,8960.0
2023-11-01,0.0,0.0,0.0,1950.0,6653.0,6653.0
2023-12-01,0.0,0.0,0.0,1770.0,6039.0,6039.0
2024-01-01,-150.0,0.0,0.0,1756.0,5991.0,5991.0
2024-02-01,-155.0,0.0,0.0,2036.0,6947.0,6947.0
2024-03-01,-167.0,0.0,0.0,2601.0,8875.0,8875.0
