measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2016-04-01,15730.0,145219.0,145219.0
2016-05-01,11153.0,102964.0,102964.0
2016-06-01,9728.0,89809.0,89809.0
2016-07-01,8687.0,80198.0,80198.0
2016-08-01,8399.0,77540.0,77540.0
2016-09-01,12083.0,111550.0,111550.0
2016-10-01,13697.0,126451.0,126451.0
2016-11-01,13892.0,128251.0,128251.0
2016-12-01,16171.0,149291.0,149291.0
2017-01-01,12192.575,112330.0,112330.0
2017-02-01,13213.785,121739.0,121739.0
2017-03-01,14711.933,135541.0,135541.0
2017-04-01,13793.605,127080.0,127080.0
2017-05-01,12468.224,114870.0,114870.0
2017-06-01,10782.085,99335.0,99335.0
2017-07-01,7794.788,71813.0,71813.0
2017-08-01,6411.586,59070.0,59070.0
2017-09-01,10848.253,99945.0,99945.0
2017-10-01,14264.486,131419.0,131419.0
2017-11-01,12839.98,118295.0,118295.0
2017-12-01,13691.7,126142.0,126142.0
2018-01-01,14590.11,132828.0,132828.0
2018-02-01,12018.671,109418.0,109418.0
2018-03-01,14123.04,128576.0,128576.0
2018-04-01,13523.231,123115.0,123115.0
2018-05-01,10318.524,93940.0,93940.0
2018-06-01,12367.77,112596.0,112596.0
2018-07-01,7235.98,65876.0,65876.0
2018-08-01,9196.319,83723.0,83723.0
2018-09-01,11608.534,105684.0,105684.0
2018-10-01,11478.421,104500.0,104500.0
2018-11-01,11656.005,106116.0,106116.0
2018-12-01,13088.395,119157.0,119157.0
2019-01-01,10720.866,95469.0,95469.0
2019-02-01,9123.653,81246.0,81246.0
2019-03-01,12406.128,110477.0,110477.0
2019-04-01,12520.083,111491.0,111491.0
2019-05-01,10179.747,90651.0,90651.0
2019-06-01,8652.283,77049.0,77049.0
2019-07-01,8810.816,78460.0,78460.0
2019-08-01,7222.745,64319.0,64319.0
2019-09-01,11914.647,106100.0,106100.0
2019-10-01,13242.69,117926.0,117926.0
2019-11-01,12327.166,109773.0,109773.0
2019-12-01,12073.176,107512.0,107512.0
2020-01-01,12062.623,105753.0,105753.0
2020-02-01,12698.406,111327.0,111327.0
2020-03-01,12290.746,107753.0,107753.0
2020-04-01,11891.667,104254.0,104254.0
2020-05-01,10270.308,90040.0,90040.0
2020-06-01,12939.831,113443.0,113443.0
2020-07-01,9352.084,81990.0,81990.0
2020-08-01,11110.107,97402.0,97402.0
2020-09-01,12064.169,105767.0,105767.0
2020-10-01,12329.323,108091.0,108091.0
2020-11-01,13091.669,114775.0,114775.0
2020-12-01,12971.067,113717.0,113717.0
2021-01-01,9617.646,85058.0,85058.0
2021-02-01,6833.115,60432.0,60432.0
2021-03-01,11913.217,105360.0,105360.0
2021-04-01,12813.742,113325.0,113325.0
2021-05-01,10711.375,94731.0,94731.0
2021-06-01,8080.353,71463.0,71463.0
2021-07-01,7805.975,69036.0,69036.0
2021-08-01,10229.533,90470.0,90470.0
2021-09-01,10482.896,92711.0,92711.0
2021-10-01,11700.594,103480.0,103480.0
2021-11-01,12995.163,114929.0,114929.0
2021-12-01,14782.391,130735.0,130735.0
2022-01-01,13447.61,45883.0,45883.0
2022-02-01,13335.387,45500.0,45500.0
2022-03-01,15110.792,51558.0,51558.0
2022-04-01,14502.11,49481.0,49481.0
2022-05-01,10581.268,36103.0,36103.0
2022-06-01,10008.239,34148.0,34148.0
2022-07-01,8678.18,29610.0,29610.0
2022-08-01,9105.145,31067.0,31067.0
2022-09-01,10771.339,36752.0,36752.0
2022-10-01,12230.968,41732.0,41732.0
2022-11-01,15390.806,52513.0,52513.0
2022-12-01,12898.156,44009.0,44009.0
2023-01-01,11297.0,38545.0,38545.0
2023-02-01,13259.0,45240.0,45240.0
2023-03-01,12666.0,43216.0,43216.0
2023-04-01,16258.0,55472.0,55472.0
2023-05-01,11018.0,37593.0,37593.0
2023-06-01,7063.0,24099.0,24099.0
2023-07-01,5701.0,19452.0,19452.0
2023-08-01,8412.0,28702.0,28702.0
2023-09-01,9151.0,31223.0,31223.0
2023-10-01,10831.0,36955.0,36955.0
2023-11-01,13035.0,44475.0,44475.0
2023-12-01,12636.0,43114.0,43114.0
2024-01-01,11388.0,38856.0,38856.0
2024-02-01,11249.0,38382.0,38382.0
2024-03-01,14475.0,49389.0,49389.0
2024-04-01,13566.0,46287.0,46287.0
2024-05-01,12321.0,42039.0,42039.0
2024-06-01,10769.0,36744.0,36744.0
2024-07-01,6778.0,23127.0,23127.0
2024-08-01,8114.0,27685.0,27685.0
2024-09-01,12165.0,41507.0,41507.0
2024-10-01,12936.0,44138.0,44138.0
2024-11-01,11238.0,38344.0,38344.0
2024-12-01,11321.0,38627.0,38627.0
