measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,68.0,1002.0,1002.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,1136.0,15659.0,15659.0
2003-04-01,0.0,0.0,0.0,288.0,4963.0,4963.0
2003-05-01,0.0,0.0,0.0,2534.0,38359.0,38359.0
2003-06-01,0.0,0.0,0.0,154.0,2410.0,2410.0
2003-07-01,0.0,0.0,0.0,1574.0,24420.0,24420.0
2003-08-01,3.0,52.0,52.0,1783.0,27084.0,27084.0
2003-09-01,0.0,0.0,0.0,777.0,11807.0,11807.0
2003-10-01,0.0,0.0,0.0,830.0,12808.0,12808.0
2003-11-01,0.0,0.0,0.0,148.0,2257.0,2257.0
2003-12-01,0.0,0.0,0.0,224.0,3393.0,3393.0
2004-01-01,0.0,0.0,0.0,435.952,6788.0,6788.0
2004-02-01,0.0,0.0,0.0,394.332,6140.0,6140.0
2004-03-01,0.0,0.0,0.0,390.93100000000004,6087.0,6087.0
2004-04-01,0.0,0.0,0.0,369.28700000000003,5750.0,5750.0
2004-05-01,0.0,0.0,0.0,405.848,6319.0,6319.0
2004-06-01,0.0,0.0,0.0,369.81800000000004,5758.0,5758.0
2004-07-01,0.0,0.0,0.0,416.08700000000005,6479.0,6479.0
2004-08-01,0.0,0.0,0.0,415.103,6463.0,6463.0
2004-09-01,0.0,0.0,0.0,404.312,6295.0,6295.0
2004-10-01,0.0,0.0,0.0,365.504,5691.0,5691.0
2004-11-01,0.0,0.0,0.0,395.13,6152.0,6152.0
2004-12-01,0.0,0.0,0.0,402.697,6270.0,6270.0
2005-01-01,0.0,0.0,0.0,29.0,909.0,909.0
2005-02-01,0.0,0.0,0.0,37.0,714.07,714.07
2005-03-01,0.0,0.0,0.0,20.0,316.2,316.2
2005-04-01,0.0,0.0,0.0,582.0,9469.52,9469.52
2005-05-01,5.0,63.8,63.8,456.0,8635.4,8635.4
2005-06-01,3.0,52.2,52.2,336.0,5954.41,5954.41
2005-07-01,0.0,0.0,0.0,3252.0,53589.94,53589.94
2005-08-01,0.0,0.0,0.0,2563.0,41791.0,41791.0
2005-09-01,0.0,0.0,0.0,5.0,257.56,257.56
2005-10-01,0.0,0.0,0.0,23.0,792.72,792.72
2005-11-01,0.0,0.0,0.0,27.0,548.1,548.1
2005-12-01,0.0,0.0,0.0,398.0,4198.35,4198.35
2006-01-01,0.0,0.0,0.0,70.0,1273.0,1273.0
2006-02-01,0.0,0.0,0.0,220.0,3565.0,3565.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,156.0,2443.0,2443.0
2006-05-01,0.0,0.0,0.0,45.0,1003.0,1003.0
2006-06-01,0.0,0.0,0.0,678.0,11779.0,11779.0
2006-07-01,0.0,0.0,0.0,1295.0,21357.0,21357.0
2006-08-01,0.0,0.0,0.0,217.0,3688.0,3688.0
2006-09-01,0.0,0.0,0.0,0.0,37.0,37.0
2006-10-01,0.0,0.0,0.0,25.0,537.0,537.0
2006-11-01,0.0,0.0,0.0,61.0,1015.0,1015.0
2006-12-01,0.0,0.0,0.0,391.0,5807.0,5807.0
2007-01-01,0.0,0.0,0.0,132.0,2170.0,2170.0
2007-02-01,0.0,0.0,0.0,128.0,1999.0,1999.0
2007-03-01,0.0,0.0,0.0,7.0,158.0,158.0
2007-04-01,0.0,0.0,0.0,118.0,2064.0,2064.0
2007-05-01,0.559,10.0,10.0,99.441,1779.0,1779.0
2007-06-01,0.0,0.0,0.0,233.0,3757.0,3757.0
2007-07-01,0.0,0.0,0.0,108.0,1782.0,1782.0
2007-08-01,0.0,0.0,0.0,190.0,3274.0,3274.0
2007-09-01,0.0,0.0,0.0,65.0,1032.0,1032.0
2007-10-01,0.0,0.0,0.0,129.0,2277.0,2277.0
2007-11-01,0.0,0.0,0.0,81.0,1347.0,1347.0
2007-12-01,0.0,0.0,0.0,174.0,2988.0,2988.0
2008-01-01,0.0,0.0,0.0,153.371,2625.0,2625.0
2008-02-01,0.0,0.0,0.0,128.51,2200.0,2200.0
2008-03-01,0.0,0.0,0.0,120.60600000000001,2064.0,2064.0
2008-04-01,0.0,0.0,0.0,137.20000000000002,2349.0,2349.0
2008-05-01,0.0,0.0,0.0,109.05300000000001,1867.0,1867.0
2008-06-01,0.0,0.0,0.0,119.35900000000001,2043.0,2043.0
2008-07-01,0.0,0.0,0.0,156.338,2676.0,2676.0
2008-08-01,0.0,0.0,0.0,182.898,3131.0,3131.0
2008-09-01,0.0,0.0,0.0,164.733,2820.0,2820.0
2008-10-01,0.0,0.0,0.0,153.57500000000002,2629.0,2629.0
2008-11-01,0.0,0.0,0.0,133.744,2289.0,2289.0
2008-12-01,0.0,0.0,0.0,149.613,2562.0,2562.0
2009-01-01,0.0,0.0,0.0,417.014,6770.0,6770.0
2009-02-01,0.0,0.0,0.0,383.70300000000003,6229.0,6229.0
2009-03-01,0.0,0.0,0.0,357.034,5796.0,5796.0
2009-04-01,0.0,0.0,0.0,306.699,4979.0,4979.0
2009-05-01,0.0,0.0,0.0,311.598,5058.0,5058.0
2009-06-01,0.0,0.0,0.0,288.795,4688.0,4688.0
2009-07-01,0.0,0.0,0.0,528.4390000000001,8579.0,8579.0
2009-08-01,0.0,0.0,0.0,541.8720000000001,8797.0,8797.0
2009-09-01,0.0,0.0,0.0,567.84,9218.0,9218.0
2009-10-01,0.0,0.0,0.0,444.043,7208.0,7208.0
2009-11-01,0.0,0.0,0.0,405.507,6583.0,6583.0
2009-12-01,0.0,0.0,0.0,465.456,7556.0,7556.0
2010-01-01,0.0,0.0,0.0,465.87300000000005,3764.0,3764.0
2010-02-01,0.0,0.0,0.0,430.10900000000004,3474.0,3474.0
2010-03-01,0.0,0.0,0.0,458.03400000000005,3700.0,3700.0
2010-04-01,0.0,0.0,0.0,385.805,3116.0,3116.0
2010-05-01,0.0,0.0,0.0,281.00600000000003,2270.0,2270.0
2010-06-01,0.0,0.0,0.0,262.31,2119.0,2119.0
2010-07-01,0.0,0.0,0.0,433.041,3499.0,3499.0
2010-08-01,0.0,0.0,0.0,511.149,4129.0,4129.0
2010-09-01,0.0,0.0,0.0,473.654,3827.0,3827.0
2010-10-01,0.0,0.0,0.0,531.749,4296.0,4296.0
2010-11-01,0.0,0.0,0.0,447.78400000000005,3618.0,3618.0
2010-12-01,0.0,0.0,0.0,419.48600000000005,3389.0,3389.0
2011-01-01,0.0,0.0,0.0,249.87,3856.0,3856.0
2011-02-01,0.0,0.0,0.0,246.392,3801.0,3801.0
2011-03-01,0.0,0.0,0.0,195.988,3023.0,3023.0
2011-04-01,0.0,0.0,0.0,166.994,2576.0,2576.0
2011-05-01,0.0,0.0,0.0,148.997,2299.0,2299.0
2011-06-01,0.0,0.0,0.0,165.815,2559.0,2559.0
2011-07-01,0.0,0.0,0.0,265.841,4101.0,4101.0
2011-08-01,0.0,0.0,0.0,326.389,5036.0,5036.0
2011-09-01,0.0,0.0,0.0,331.336,5112.0,5112.0
2011-10-01,0.0,0.0,0.0,265.37,4094.0,4094.0
2011-11-01,0.0,0.0,0.0,261.621,4036.0,4036.0
2011-12-01,0.0,0.0,0.0,340.387,5251.0,5251.0
2012-01-01,0.0,0.0,0.0,721.897,11165.0,11165.0
2012-02-01,0.0,0.0,0.0,721.84,11163.0,11163.0
2012-03-01,0.0,0.0,0.0,686.556,10617.0,10617.0
2012-04-01,0.0,0.0,0.0,636.112,9837.0,9837.0
2012-05-01,0.0,0.0,0.0,631.672,9769.0,9769.0
2012-06-01,0.0,0.0,0.0,668.732,10342.0,10342.0
2012-07-01,0.0,0.0,0.0,790.897,12231.0,12231.0
2012-08-01,0.0,0.0,0.0,1041.436,16106.0,16106.0
2012-09-01,0.0,0.0,0.0,946.084,14631.0,14631.0
2012-10-01,0.0,0.0,0.0,875.449,13538.0,13538.0
