measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,48.632000000000005,560.0,560.0
2001-02-01,41.664,480.0,480.0
2001-03-01,45.251000000000005,521.0,521.0
2001-04-01,39.672000000000004,457.0,457.0
2001-05-01,38.906,448.0,448.0
2001-06-01,39.325,453.0,453.0
2001-07-01,41.343,476.0,476.0
2001-08-01,41.098,474.0,474.0
2001-09-01,48.545,559.0,559.0
2001-10-01,46.612,537.0,537.0
2001-11-01,48.276,556.0,556.0
2001-12-01,54.677,630.0,630.0
