measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2005-01-01,602.688,6156.74,6156.74
2005-02-01,500.317,5110.97,5110.97
2005-03-01,619.602,6329.52,6329.52
2005-04-01,610.499,6236.54,6236.54
2005-05-01,719.68,7351.87,7351.87
2005-06-01,908.2560000000001,9278.26,9278.26
2005-07-01,1138.316,11628.43,11628.43
2005-08-01,1179.172,12045.8,12045.8
2005-09-01,897.2760000000001,9166.1,9166.1
2005-10-01,716.8140000000001,7322.59,7322.59
2005-11-01,611.561,6247.38,6247.38
2005-12-01,596.821,6096.81,6096.81
2006-01-01,1369.463,13812.0,13812.0
2006-02-01,1624.7430000000002,16386.0,16386.0
2006-03-01,1853.1680000000001,18690.0,18690.0
2006-04-01,2072.809,20905.0,20905.0
2006-05-01,2400.83,24213.0,24213.0
2006-06-01,3059.311,30854.0,30854.0
2006-07-01,3846.221,38791.0,38791.0
2006-08-01,3894.7270000000003,39280.0,39280.0
2006-09-01,2649.981,26726.0,26726.0
2006-10-01,2399.3230000000003,24198.0,24198.0
2006-11-01,1781.871,17971.0,17971.0
2006-12-01,1857.555,18734.0,18734.0
2007-01-01,1136.698,10793.0,10793.0
2007-02-01,2237.7560000000003,21249.0,21249.0
2007-03-01,1223.303,11616.0,11616.0
2007-04-01,2040.03,19371.0,19371.0
2007-05-01,1541.115,14634.0,14634.0
2007-06-01,2467.655,23432.0,23432.0
2007-07-01,2718.284,25811.0,25811.0
2007-08-01,4396.562,41747.0,41747.0
2007-09-01,2352.0530000000003,22334.0,22334.0
2007-10-01,2053.097,19495.0,19495.0
2007-11-01,1343.997,12762.0,12762.0
2007-12-01,1594.451,15140.0,15140.0
2008-01-01,737.806,7690.0,7690.0
2008-02-01,501.21700000000004,5225.0,5225.0
2008-03-01,413.315,4310.0,4310.0
2008-04-01,303.495,3164.0,3164.0
2008-05-01,259.688,2708.0,2708.0
2008-06-01,908.4490000000001,9471.0,9471.0
2008-07-01,1065.2720000000002,11106.0,11106.0
2008-08-01,1061.818,11070.0,11070.0
2008-09-01,660.5060000000001,6887.0,6887.0
2008-10-01,674.076,7028.0,7028.0
2008-11-01,744.628,7763.0,7763.0
2008-12-01,498.73,5199.0,5199.0
2009-01-01,360.75,3660.0,3660.0
2009-02-01,394.12800000000004,3996.0,3996.0
2009-03-01,395.872,4014.0,4014.0
2009-04-01,380.788,3860.0,3860.0
2009-05-01,380.185,3854.0,3854.0
2009-06-01,602.34,6107.0,6107.0
2009-07-01,582.7860000000001,5909.0,5909.0
2009-08-01,595.022,6033.0,6033.0
2009-09-01,461.02700000000004,4674.0,4674.0
2009-10-01,308.968,3132.0,3132.0
2009-11-01,328.148,3327.0,3327.0
2009-12-01,386.98600000000005,3923.0,3923.0
2010-01-01,915.4670000000001,10011.0,10011.0
2010-02-01,819.058,8956.0,8956.0
2010-03-01,763.528,8349.0,8349.0
2010-04-01,629.467,6884.0,6884.0
2010-05-01,906.76,9915.0,9915.0
2010-06-01,1261.7,13797.0,13797.0
2010-07-01,1420.439,15533.0,15533.0
2010-08-01,1558.1850000000002,17039.0,17039.0
2010-09-01,1134.771,12409.0,12409.0
2010-10-01,1044.333,11420.0,11420.0
2010-11-01,899.38,9835.0,9835.0
2010-12-01,1288.912,14094.0,14094.0
2011-01-01,744.235,7708.0,7708.0
2011-02-01,656.801,6801.0,6801.0
2011-03-01,562.219,5822.0,5822.0
2011-04-01,490.427,5079.0,5079.0
2011-05-01,643.949,6668.0,6668.0
2011-06-01,864.146,8948.0,8948.0
2011-07-01,992.137,10273.0,10273.0
2011-08-01,1108.787,11481.0,11481.0
2011-09-01,851.393,8816.0,8816.0
2011-10-01,733.786,7598.0,7598.0
2011-11-01,876.659,9078.0,9078.0
2011-12-01,898.461,9303.0,9303.0
2012-01-01,671.257,6572.0,6572.0
2012-02-01,713.352,6984.0,6984.0
2012-03-01,614.001,6012.0,6012.0
2012-04-01,633.657,6204.0,6204.0
2012-05-01,776.102,7598.0,7598.0
2012-06-01,769.831,7537.0,7537.0
2012-07-01,863.131,8451.0,8451.0
2012-08-01,799.328,7826.0,7826.0
2012-09-01,653.088,6395.0,6395.0
2012-10-01,501.768,4913.0,4913.0
2012-11-01,548.597,5371.0,5371.0
2012-12-01,638.888,6255.0,6255.0
2013-01-01,78.995,777.0,777.0
2013-02-01,91.728,905.0,905.0
2013-03-01,93.648,923.0,923.0
2013-04-01,66.306,654.0,654.0
2013-05-01,63.187,623.0,623.0
2013-06-01,85.302,842.0,842.0
2013-07-01,88.828,876.0,876.0
2013-08-01,96.25,949.0,949.0
2013-09-01,77.953,769.0,769.0
2013-10-01,79.323,782.0,782.0
2013-11-01,80.223,792.0,792.0
2013-12-01,80.257,792.0,792.0
2014-01-01,2668.342,28841.0,28841.0
2014-02-01,1539.809,16643.0,16643.0
2014-03-01,2294.33,24798.0,24798.0
2014-04-01,1612.76,17431.0,17431.0
2014-05-01,2326.162,25142.0,25142.0
2014-06-01,2526.584,27308.0,27308.0
2014-07-01,2606.527,28172.0,28172.0
2014-08-01,2904.317,31391.0,31391.0
2014-09-01,2713.69,29330.0,29330.0
2014-10-01,2586.619,27957.0,27957.0
2014-11-01,2905.569,31404.0,31404.0
2014-12-01,2693.291,29110.0,29110.0
2015-01-01,5608.851,77063.0,77063.0
2015-02-01,4897.628,67292.0,67292.0
2015-03-01,4752.176,65293.0,65293.0
2015-04-01,3888.206,53423.0,53423.0
2015-05-01,4967.957,68258.0,68258.0
2015-06-01,5601.522,76963.0,76963.0
2015-07-01,5992.148,82331.0,82331.0
2015-08-01,5768.88,79262.0,79262.0
2015-09-01,5095.506,70010.0,70010.0
2015-10-01,4901.369,67343.0,67343.0
2015-11-01,4845.315,66574.0,66574.0
2015-12-01,5173.442,71082.0,71082.0
2016-01-01,3858.954,43994.0,43994.0
2016-02-01,3345.416,38140.0,38140.0
2016-03-01,3486.915,39753.0,39753.0
2016-04-01,2945.081,33576.0,33576.0
2016-05-01,3707.295,42266.0,42266.0
2016-06-01,4273.454,48720.0,48720.0
2016-07-01,4795.009,54666.0,54666.0
2016-08-01,4795.538,54672.0,54672.0
2016-09-01,4455.376,50794.0,50794.0
2016-10-01,3519.192,40122.0,40122.0
2016-11-01,3475.854,39627.0,39627.0
2016-12-01,3583.916,40859.0,40859.0
