measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,9759.343,85163.0,85163.0
2001-02-01,8498.138,74157.0,74157.0
2001-03-01,9149.971,79845.0,79845.0
2001-04-01,9001.087,78546.0,78546.0
2001-05-01,9435.22,82334.0,82334.0
2001-06-01,9289.834,81065.0,81065.0
2001-07-01,10659.508,93018.0,93018.0
2001-08-01,11028.775,96240.0,96240.0
2001-09-01,9178.45,80093.0,80093.0
2001-10-01,8672.219000000001,75676.0,75676.0
2001-11-01,7138.839,62295.0,62295.0
2001-12-01,7694.617,67145.0,67145.0
2002-01-01,520.63,5976.0,5976.0
2002-02-01,454.154,5213.0,5213.0
2002-03-01,576.986,6623.0,6623.0
2002-04-01,465.34,5342.0,5342.0
2002-05-01,482.493,5538.0,5538.0
2002-06-01,626.337,7190.0,7190.0
2002-07-01,756.241,8681.0,8681.0
2002-08-01,719.9770000000001,8264.0,8264.0
2002-09-01,649.076,7451.0,7451.0
2002-10-01,550.1890000000001,6315.0,6315.0
2002-11-01,506.79600000000005,5817.0,5817.0
2002-12-01,555.78,6380.0,6380.0
