measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2008-12-01,1373.0,13530.0,13530.0
2009-01-01,26736.0,260943.0,260943.0
2009-02-01,41455.0,404601.0,404601.0
2009-03-01,32902.0,321124.0,321124.0
2009-04-01,34618.0,337872.0,337872.0
2009-05-01,22126.0,215950.0,215950.0
2009-06-01,20797.0,202979.0,202979.0
2009-07-01,20552.0,200588.0,200588.0
2009-08-01,23434.0,228716.0,228716.0
2009-09-01,17614.0,171913.0,171913.0
2009-10-01,31106.0,303595.0,303595.0
2009-11-01,27951.0,272802.0,272802.0
2009-12-01,24234.0,236524.0,236524.0
2010-01-01,30171.0,294348.0,294348.0
2010-02-01,22157.0,216164.0,216164.0
2010-03-01,33951.0,331226.0,331226.0
2010-04-01,37950.0,370240.0,370240.0
2010-05-01,28504.0,278085.0,278085.0
2010-06-01,32449.0,316572.0,316572.0
2010-07-01,26006.0,253715.0,253715.0
2010-08-01,23834.0,232525.0,232525.0
2010-09-01,20588.0,200857.0,200857.0
2010-10-01,24127.0,235383.0,235383.0
2010-11-01,33431.0,326153.0,326153.0
2010-12-01,35358.0,344953.0,344953.0
2011-01-01,28596.0,277839.0,277839.0
2011-02-01,29837.0,289896.0,289896.0
2011-03-01,26202.0,254579.0,254579.0
2011-04-01,29048.0,282230.0,282230.0
2011-05-01,36601.0,355615.0,355615.0
2011-06-01,48239.0,468690.0,468690.0
2011-07-01,26893.0,261292.0,261292.0
2011-08-01,26931.0,261662.0,261662.0
2011-09-01,21721.0,211041.0,211041.0
2011-10-01,34734.0,337476.0,337476.0
2011-11-01,35857.0,348387.0,348387.0
2011-12-01,31225.0,303382.0,303382.0
2012-01-01,41198.0,392040.0,392040.0
2012-02-01,34954.0,332622.0,332622.0
2012-03-01,43215.0,411234.0,411234.0
2012-04-01,37614.0,357935.0,357935.0
2012-05-01,31777.0,302390.0,302390.0
2012-06-01,32539.0,309641.0,309641.0
2012-07-01,24269.0,230944.0,230944.0
2012-08-01,20940.0,199265.0,199265.0
2012-09-01,28635.0,272491.0,272491.0
2012-10-01,31958.0,304112.0,304112.0
2012-11-01,34117.0,324657.0,324657.0
2012-12-01,39624.0,377062.0,377062.0
2013-01-01,28798.0,274762.0,274762.0
2013-02-01,34708.0,331149.0,331149.0
2013-03-01,41122.0,392345.0,392345.0
2013-04-01,41931.0,400064.0,400064.0
2013-05-01,42700.0,407401.0,407401.0
2013-06-01,36038.0,343839.0,343839.0
2013-07-01,22715.0,216724.0,216724.0
2013-08-01,22712.0,216695.0,216695.0
2013-09-01,19982.0,190648.0,190648.0
2013-10-01,32604.0,311075.0,311075.0
2013-11-01,29894.0,285219.0,285219.0
2013-12-01,31024.0,296000.0,296000.0
2014-01-01,43818.0,416709.0,416709.0
2014-02-01,30331.0,288448.0,288448.0
2014-03-01,40431.0,384499.0,384499.0
2014-04-01,43008.0,409006.0,409006.0
2014-05-01,34938.0,332260.0,332260.0
2014-06-01,43683.0,415425.0,415425.0
2014-07-01,26056.0,247793.0,247793.0
2014-08-01,26051.0,247745.0,247745.0
2014-09-01,23192.0,220556.0,220556.0
2014-10-01,31028.0,295076.0,295076.0
2014-11-01,40744.0,387475.0,387475.0
2014-12-01,29977.0,285081.0,285081.0
2015-01-01,25477.0,237420.0,237420.0
2015-02-01,29581.0,275665.0,275665.0
2015-03-01,21421.0,199622.0,199622.0
2015-04-01,33065.0,308133.0,308133.0
2015-05-01,34023.0,317060.0,317060.0
2015-06-01,27245.0,253896.0,253896.0
2015-07-01,30441.0,283680.0,283680.0
2015-08-01,23930.0,223004.0,223004.0
2015-09-01,24361.0,227020.0,227020.0
2015-10-01,28335.0,264054.0,264054.0
2015-11-01,36012.0,335596.0,335596.0
2015-12-01,36492.0,340069.0,340069.0
2016-01-01,32114.0,296476.0,296476.0
2016-02-01,33568.0,309900.0,309900.0
2016-03-01,42564.0,392951.0,392951.0
2016-04-01,34297.0,316630.0,316630.0
2016-05-01,34372.0,317322.0,317322.0
2016-06-01,25333.0,233874.0,233874.0
2016-07-01,35190.0,324874.0,324874.0
