measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-04-01,-1.765,0.0,0.0,233.789,798.0,798.0
2022-05-01,-2.001,0.0,0.0,233.153,796.0,796.0
2022-06-01,-1.913,0.0,0.0,247.296,844.0,844.0
2022-07-01,-1.947,0.0,0.0,255.651,872.0,872.0
2022-08-01,-1.945,0.0,0.0,254.46,868.0,868.0
2022-09-01,-1.862,0.0,0.0,215.314,735.0,735.0
2022-10-01,-1.826,0.0,0.0,209.71,716.0,716.0
2022-11-01,-1.829,0.0,0.0,150.693,514.0,514.0
2022-12-01,-1.912,0.0,0.0,114.934,392.0,392.0
2023-01-01,-4.0,0.0,0.0,49.0,167.0,167.0
2023-02-01,0.0,0.0,0.0,102.0,348.0,348.0
2023-03-01,-5.0,0.0,0.0,184.0,628.0,628.0
2023-04-01,-2.0,0.0,0.0,300.0,1024.0,1024.0
2023-05-01,-2.0,0.0,0.0,355.0,1211.0,1211.0
2023-06-01,-5.0,0.0,0.0,211.0,720.0,720.0
2023-07-01,-6.0,0.0,0.0,242.0,826.0,826.0
2023-08-01,-2.0,0.0,0.0,241.0,822.0,822.0
2023-09-01,-6.0,0.0,0.0,127.0,433.0,433.0
2023-10-01,0.0,0.0,0.0,23.0,78.0,78.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,37.0,126.0,126.0
2024-02-01,0.0,0.0,0.0,198.0,676.0,676.0
2024-03-01,0.0,0.0,0.0,56.0,191.0,191.0
2024-04-01,0.0,0.0,0.0,89.0,304.0,304.0
2024-05-01,0.0,0.0,0.0,380.0,1297.0,1297.0
2024-06-01,0.0,0.0,0.0,272.0,928.0,928.0
2024-07-01,0.0,0.0,0.0,346.0,1181.0,1181.0
2024-08-01,0.0,0.0,0.0,358.0,1221.0,1221.0
2024-09-01,0.0,0.0,0.0,310.0,1058.0,1058.0
2024-10-01,0.0,0.0,0.0,248.0,846.0,846.0
2024-11-01,0.0,0.0,0.0,194.0,662.0,662.0
2024-12-01,0.0,0.0,0.0,123.0,420.0,420.0
