measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2003-01-01,7712.0,126425.0,126425.0
2003-02-01,2255.0,40663.0,40663.0
2003-03-01,-301.0,0.0,0.0
2003-04-01,755.0,15562.0,15562.0
2003-05-01,2056.0,36329.0,36329.0
2003-06-01,3705.0,65710.0,65710.0
2003-07-01,1786.0,33146.0,33146.0
2003-08-01,3231.0,57943.0,57943.0
2003-09-01,-176.0,0.0,0.0
2003-10-01,-216.0,0.0,0.0
2003-11-01,-239.0,0.0,0.0
2003-12-01,-296.0,0.0,0.0
2004-01-01,1478.0,30151.0,30151.0
2004-02-01,1595.0,30604.0,30604.0
2004-03-01,-244.0,70.0,70.0
2004-04-01,-216.0,0.0,0.0
2004-05-01,2649.0,47638.0,47638.0
2004-06-01,2041.0,37740.0,37740.0
2004-07-01,1946.0,35844.0,35844.0
2004-08-01,1452.0,28801.0,28801.0
2004-09-01,1425.0,26693.0,26693.0
2004-10-01,-209.0,0.0,0.0
2004-11-01,-254.0,0.0,0.0
2004-12-01,4785.0,69668.0,69668.0
2005-01-01,1150.0,43502.65,43502.65
2005-02-01,-249.0,2084.38,2084.38
2005-03-01,-301.0,0.0,0.0
2005-04-01,-208.0,0.0,0.0
2005-05-01,-200.0,245.07,245.07
2005-06-01,9283.0,175855.23,175855.23
2005-07-01,14815.0,259704.18,259704.18
2005-08-01,14672.0,225594.95,225594.95
2005-09-01,4776.0,88730.1,88730.1
2005-10-01,9915.0,170409.7,170409.7
2005-11-01,569.0,21594.0,21594.0
2005-12-01,5591.0,99858.6,99858.6
2006-01-01,1739.0,33542.0,33542.0
2006-02-01,2034.0,45008.0,45008.0
2006-03-01,113.0,6461.0,6461.0
2006-04-01,462.0,12632.0,12632.0
2006-05-01,2128.0,38524.0,38524.0
2006-06-01,1330.0,29655.0,29655.0
2006-07-01,4630.0,85173.0,85173.0
2006-08-01,14539.0,366108.0,366108.0
2006-09-01,-184.0,0.0,0.0
2006-10-01,964.0,20259.0,20259.0
2006-11-01,-225.0,0.0,0.0
2006-12-01,1661.0,32857.0,32857.0
2007-01-01,254.0,10440.0,10440.0
2007-02-01,1387.0,28420.0,28420.0
2007-03-01,264.0,9471.0,9471.0
2007-04-01,471.0,18943.0,18943.0
2007-05-01,249.0,5174.0,5174.0
2007-06-01,1587.0,28379.0,28379.0
2007-07-01,1098.0,26657.0,26657.0
2007-08-01,6104.0,116464.0,116464.0
2007-09-01,2585.0,47838.0,47838.0
2007-10-01,1712.0,33373.0,33373.0
2007-11-01,-242.0,0.0,0.0
2007-12-01,227.0,9019.0,9019.0
2008-01-01,1014.0,23128.0,23128.0
2008-02-01,71.0,2720.0,2720.0
2008-03-01,401.0,7952.0,7952.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,5052.0,96837.0,96837.0
2008-07-01,0.0,0.0,0.0
2008-08-01,249.0,4725.0,4725.0
2008-09-01,579.0,12911.0,12911.0
2008-10-01,2741.0,50599.0,50599.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,581.0,9135.0,9135.0
2009-05-01,183.0,4466.0,4466.0
2009-06-01,372.0,7900.0,7900.0
2009-07-01,2063.0,32115.0,32115.0
2009-08-01,7184.0,136932.0,136932.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,406.0,6544.0,6544.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,805.0,16156.0,16156.0
2010-05-01,0.0,0.0,0.0
2010-06-01,964.0,19578.0,19578.0
2010-07-01,1311.0,30480.0,30480.0
2010-08-01,0.0,0.0,0.0
2010-09-01,251.0,2520.0,2520.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,696.0,13560.0,13560.0
2011-06-01,2436.0,41719.0,41719.0
2011-07-01,1377.0,37642.0,37642.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,901.0,16559.0,16559.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,2391.0,29261.0,29261.0
2012-05-01,3462.0,72262.0,72262.0
