measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,5.5680000000000005,192.0,192.0,87.76400000000001,1929.0,1929.0
2003-02-01,4.837000000000001,166.0,166.0,76.24600000000001,1676.0,1676.0
2003-03-01,4.336,149.0,149.0,68.34100000000001,1502.0,1502.0
2003-04-01,3.777,130.0,130.0,59.538000000000004,1308.0,1308.0
2003-05-01,4.182,144.0,144.0,65.924,1449.0,1449.0
2003-06-01,4.357,150.0,150.0,68.68,1509.0,1509.0
2003-07-01,5.949,205.0,205.0,93.778,2061.0,2061.0
2003-08-01,5.828,200.0,200.0,91.85900000000001,2019.0,2019.0
2003-09-01,4.87,168.0,168.0,76.76,1687.0,1687.0
2003-10-01,4.664000000000001,160.0,160.0,73.512,1616.0,1616.0
2003-11-01,5.132000000000001,177.0,177.0,80.891,1778.0,1778.0
2003-12-01,5.501,189.0,189.0,86.708,1906.0,1906.0
2004-01-01,0.615,306.0,306.0,1.401,874.0,874.0
2004-02-01,0.35200000000000004,175.0,175.0,1.3920000000000001,869.0,869.0
2004-03-01,0.216,108.0,108.0,1.593,995.0,995.0
2004-04-01,0.14700000000000002,73.0,73.0,1.5470000000000002,966.0,966.0
2004-05-01,0.149,75.0,75.0,1.718,1073.0,1073.0
2004-06-01,0.14100000000000001,70.0,70.0,1.747,1091.0,1091.0
2004-07-01,0.161,80.0,80.0,1.842,1150.0,1150.0
2004-08-01,0.20700000000000002,103.0,103.0,1.707,1066.0,1066.0
2004-09-01,0.21100000000000002,105.0,105.0,1.601,1000.0,1000.0
2004-10-01,0.20700000000000002,103.0,103.0,1.595,996.0,996.0
2004-11-01,0.189,94.0,94.0,1.453,907.0,907.0
2004-12-01,0.405,202.0,202.0,1.403,876.0,876.0
2005-01-01,-3.982,45.49,45.49,-31.125,371.35,371.35
2005-02-01,-1.368,15.63,15.63,-24.9,297.08,297.08
2005-03-01,-1.516,17.32,17.32,-34.554,412.26,412.26
2005-04-01,-1.8370000000000002,20.98,20.98,-32.801,391.34,391.34
2005-05-01,-1.7060000000000002,19.49,19.49,-31.365,374.21,374.21
2005-06-01,-2.214,25.29,25.29,-59.208000000000006,706.41,706.41
2005-07-01,-2.254,25.75,25.75,-77.945,929.95,929.95
2005-08-01,-2.6470000000000002,30.24,30.24,-77.431,923.81,923.81
2005-09-01,-1.733,19.8,19.8,-46.879000000000005,559.31,559.31
2005-10-01,-1.925,21.98,21.98,-33.24,396.58,396.58
2005-11-01,-1.5470000000000002,17.67,17.67,-29.132,347.57,347.57
2005-12-01,-3.2710000000000004,37.37,37.37,-36.418,434.5,434.5
2006-01-01,0.0,79.0,79.0,7.5280000000000005,601.0,601.0
2006-02-01,0.0,41.0,41.0,8.509,679.0,679.0
2006-03-01,0.0,35.0,35.0,11.213000000000001,895.0,895.0
2006-04-01,0.0,66.0,66.0,9.279,740.0,740.0
2006-05-01,0.0,62.0,62.0,12.223,975.0,975.0
2006-06-01,0.0,56.0,56.0,15.745,1256.0,1256.0
