measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2003-01-01,3065.44,38077.0,38077.0,1766.94,21945.0,21945.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,3730.86,45378.0,45378.0
2003-04-01,0.0,0.0,0.0,1945.3,23335.0,23335.0
2003-05-01,,,,6693.4,79031.0,79031.0
2003-06-01,,,,0.0,0.0,0.0
2003-07-01,,,,3081.0,36242.0,36242.0
2003-08-01,,,,3297.7,39247.0,39247.0
2003-09-01,,,,9778.44,116281.0,116281.0
2003-10-01,,,,2091.0,24798.0,24798.0
2003-11-01,,,,0.0,0.0,0.0
2003-12-01,,,,0.0,0.0,0.0
2004-01-01,0.248,3.0,3.0,257.166,3332.0,3332.0
2004-02-01,0.301,4.0,4.0,345.37,4475.0,4475.0
2004-03-01,0.077,1.0,1.0,258.05400000000003,3343.0,3343.0
2004-04-01,0.096,1.0,1.0,344.905,4469.0,4469.0
2004-05-01,0.49300000000000005,6.0,6.0,898.6410000000001,11643.0,11643.0
2004-06-01,1.467,19.0,19.0,1351.979,17516.0,17516.0
2004-07-01,1.348,17.0,17.0,1293.195,16755.0,16755.0
2004-08-01,0.9490000000000001,12.0,12.0,1069.271,13853.0,13853.0
2004-09-01,2.596,33.0,33.0,1158.689,15012.0,15012.0
2004-10-01,0.792,10.0,10.0,773.842,10026.0,10026.0
2004-11-01,0.097,1.0,1.0,429.83700000000005,5569.0,5569.0
2004-12-01,0.535,7.0,7.0,538.053,6971.0,6971.0
2005-01-01,0.0,0.0,0.0,508.627,6083.43,6083.43
2005-02-01,0.0,0.0,0.0,459.089,5490.93,5490.93
2005-03-01,0.0,0.0,0.0,495.45,5925.83,5925.83
2005-04-01,0.0,0.0,0.0,497.829,5954.29,5954.29
2005-05-01,0.0,0.0,0.0,546.769,6539.63,6539.63
2005-06-01,0.0,0.0,0.0,702.293,8399.77,8399.77
2005-07-01,0.0,0.0,0.0,899.2990000000001,10756.07,10756.07
2005-08-01,0.0,0.0,0.0,931.96,11146.71,11146.71
2005-09-01,0.0,0.0,0.0,702.897,8407.0,8407.0
2005-10-01,0.0,0.0,0.0,545.5840000000001,6525.45,6525.45
2005-11-01,0.0,0.0,0.0,486.791,5822.26,5822.26
2005-12-01,0.0,0.0,0.0,555.414,6643.03,6643.03
2006-01-01,0.0,0.0,0.0,644.185,7557.0,7557.0
2006-02-01,0.0,0.0,0.0,764.2660000000001,8966.0,8966.0
2006-03-01,0.0,0.0,0.0,871.716,10226.0,10226.0
2006-04-01,0.0,0.0,0.0,975.033,11438.0,11438.0
2006-05-01,0.0,0.0,0.0,1129.332,13248.0,13248.0
2006-06-01,0.0,0.0,0.0,1439.076,16882.0,16882.0
2006-07-01,0.0,0.0,0.0,1809.2320000000002,21224.0,21224.0
2006-08-01,0.0,0.0,0.0,1832.049,21492.0,21492.0
2006-09-01,0.0,0.0,0.0,1246.53,14623.0,14623.0
2006-10-01,0.0,0.0,0.0,1128.623,13240.0,13240.0
2006-11-01,0.0,0.0,0.0,838.178,9833.0,9833.0
2006-12-01,0.0,0.0,0.0,873.779,10250.0,10250.0
2007-01-01,,,,3035.429,36168.0,36168.0
2007-02-01,,,,3059.3410000000003,36454.0,36454.0
2007-03-01,,,,3048.2090000000003,36321.0,36321.0
2007-04-01,,,,4041.744,48160.0,48160.0
2007-05-01,,,,4333.821,51640.0,51640.0
2007-06-01,,,,4440.4220000000005,52910.0,52910.0
2007-07-01,,,,4916.416,58581.0,58581.0
2007-08-01,,,,5280.821,62924.0,62924.0
2007-09-01,,,,4902.3240000000005,58414.0,58414.0
2007-10-01,,,,4834.161,57602.0,57602.0
2007-11-01,,,,3883.59,46275.0,46275.0
2007-12-01,0.0,0.0,0.0,3763.723,44847.0,44847.0
2008-01-01,0.0,0.0,0.0,1485.605,18183.0,18183.0
2008-02-01,0.0,0.0,0.0,1381.737,16911.0,16911.0
2008-03-01,0.0,0.0,0.0,1640.039,20073.0,20073.0
2008-04-01,0.0,0.0,0.0,1782.458,21816.0,21816.0
2008-05-01,0.0,0.0,0.0,2027.9,24821.0,24821.0
