measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2014-06-01,807.594,7680.0,7680.0
2014-07-01,830.162,7895.0,7895.0
2014-08-01,877.262,8343.0,8343.0
2014-09-01,739.667,7034.0,7034.0
2014-10-01,944.35,8981.0,8981.0
2014-11-01,509.01,4841.0,4841.0
2014-12-01,524.955,4992.0,4992.0
2015-01-01,476.635,4442.0,4442.0
2015-02-01,390.884,3643.0,3643.0
2015-03-01,711.596,6631.0,6631.0
2015-04-01,808.834,7538.0,7538.0
2015-05-01,1117.568,10415.0,10415.0
2015-06-01,1041.702,9708.0,9708.0
2015-07-01,1116.095,10401.0,10401.0
2015-08-01,995.063,9273.0,9273.0
2015-09-01,680.013,6337.0,6337.0
2015-10-01,610.922,5693.0,5693.0
2015-11-01,449.665,4190.0,4190.0
2015-12-01,674.023,6281.0,6281.0
2016-01-01,510.871,4716.0,4716.0
2016-02-01,525.778,4854.0,4854.0
2016-03-01,1036.802,9572.0,9572.0
2016-04-01,871.627,8047.0,8047.0
2016-05-01,765.06,7063.0,7063.0
2016-06-01,904.523,8351.0,8351.0
2016-07-01,937.523,8655.0,8655.0
2016-08-01,1233.436,11387.0,11387.0
2016-09-01,885.047,8171.0,8171.0
2016-10-01,681.023,6287.0,6287.0
2016-11-01,485.363,4481.0,4481.0
2016-12-01,784.947,7247.0,7247.0
2017-01-01,540.133,4976.0,4976.0
2017-02-01,659.385,6075.0,6075.0
2017-03-01,811.771,7479.0,7479.0
2017-04-01,884.205,8146.0,8146.0
2017-05-01,966.619,8905.0,8905.0
2017-06-01,826.747,7617.0,7617.0
2017-07-01,922.616,8500.0,8500.0
2017-08-01,832.934,7674.0,7674.0
2017-09-01,799.878,7369.0,7369.0
2017-10-01,696.515,6417.0,6417.0
2017-11-01,615.213,5668.0,5668.0
2017-12-01,502.984,4634.0,4634.0
2018-01-01,571.184,5200.0,5200.0
2018-02-01,500.652,4558.0,4558.0
2018-03-01,723.229,6584.0,6584.0
2018-04-01,888.055,8085.0,8085.0
2018-05-01,882.138,8031.0,8031.0
2018-06-01,948.999,8640.0,8640.0
2018-07-01,896.046,8158.0,8158.0
2018-08-01,914.945,8330.0,8330.0
2018-09-01,605.752,5515.0,5515.0
2018-10-01,652.197,5938.0,5938.0
2018-11-01,472.971,4306.0,4306.0
2018-12-01,390.832,3558.0,3558.0
2019-01-01,452.131,4026.0,4026.0
2019-02-01,435.754,3880.0,3880.0
2019-03-01,722.002,6429.0,6429.0
2019-04-01,741.956,6607.0,6607.0
2019-05-01,842.914,7506.0,7506.0
2019-06-01,816.874,7274.0,7274.0
2019-07-01,908.129,8087.0,8087.0
2019-08-01,808.701,7201.0,7201.0
2019-09-01,737.475,6567.0,6567.0
2019-10-01,584.764,5207.0,5207.0
2019-11-01,503.596,4485.0,4485.0
2019-12-01,446.704,3978.0,3978.0
2020-01-01,506.19,4438.0,4438.0
2020-02-01,520.21,4561.0,4561.0
2020-03-01,665.4,5834.0,5834.0
2020-04-01,903.788,7924.0,7924.0
2020-05-01,904.506,7930.0,7930.0
2020-06-01,879.972,7715.0,7715.0
2020-07-01,984.315,8629.0,8629.0
2020-08-01,790.364,6929.0,6929.0
2020-09-01,669.374,5868.0,5868.0
2020-10-01,678.628,5950.0,5950.0
2020-11-01,567.579,4976.0,4976.0
2020-12-01,479.674,4205.0,4205.0
2021-01-01,434.116,3839.0,3839.0
2021-02-01,424.074,3751.0,3751.0
2021-03-01,695.687,6153.0,6153.0
2021-04-01,934.812,8267.0,8267.0
2021-05-01,942.06,8332.0,8332.0
2021-06-01,867.829,7675.0,7675.0
2021-07-01,937.696,8293.0,8293.0
2021-08-01,854.637,7558.0,7558.0
2021-09-01,799.456,7070.0,7070.0
2021-10-01,656.401,5805.0,5805.0
2021-11-01,617.283,5459.0,5459.0
2021-12-01,450.949,3988.0,3988.0
2022-01-01,513.357,1752.0,1752.0
2022-02-01,572.824,1954.0,1954.0
2022-03-01,746.917,2548.0,2548.0
2022-04-01,969.537,3308.0,3308.0
2022-05-01,919.005,3136.0,3136.0
2022-06-01,971.22,3314.0,3314.0
2022-07-01,864.68,2950.0,2950.0
2022-08-01,841.129,2870.0,2870.0
2022-09-01,787.492,2687.0,2687.0
2022-10-01,660.275,2253.0,2253.0
2022-11-01,515.629,1759.0,1759.0
2022-12-01,403.935,1378.0,1378.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,693.0,2365.0,2365.0
2023-04-01,762.0,2600.0,2600.0
2023-05-01,693.0,2365.0,2365.0
2023-06-01,643.0,2194.0,2194.0
2023-07-01,697.0,2378.0,2378.0
2023-08-01,713.0,2433.0,2433.0
2023-09-01,702.0,2395.0,2395.0
2023-10-01,743.0,2535.0,2535.0
2023-11-01,633.0,2160.0,2160.0
2023-12-01,323.0,1102.0,1102.0
2024-01-01,462.0,1576.0,1576.0
2024-02-01,626.0,2136.0,2136.0
2024-03-01,747.0,2549.0,2549.0
2024-04-01,538.0,1836.0,1836.0
2024-05-01,772.0,2634.0,2634.0
2024-06-01,848.0,2893.0,2893.0
2024-07-01,748.0,2552.0,2552.0
2024-08-01,755.0,2576.0,2576.0
2024-09-01,535.0,1825.0,1825.0
2024-10-01,540.0,1842.0,1842.0
2024-11-01,382.0,1303.0,1303.0
2024-12-01,325.0,1109.0,1109.0
