measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2003-01-01,541.0,7552.0,7552.0
2003-02-01,575.0,7933.0,7933.0
2003-03-01,1658.0,23382.0,23382.0
2003-04-01,187.0,2913.0,2913.0
2003-05-01,0.0,0.0,0.0
2003-06-01,557.0,8477.0,8477.0
2003-07-01,447.0,6845.0,6845.0
2003-08-01,177.0,2662.0,2662.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2004-01-01,464.06,7204.0,7204.0
2004-02-01,192.354,2986.0,2986.0
2004-03-01,59.296,921.0,921.0
2004-04-01,112.595,1748.0,1748.0
2004-05-01,217.126,3371.0,3371.0
2004-06-01,80.604,1251.0,1251.0
2004-07-01,42.616,662.0,662.0
2004-08-01,41.481,644.0,644.0
2004-09-01,17.728,275.0,275.0
2004-10-01,16.651,258.0,258.0
2004-11-01,27.799000000000003,432.0,432.0
2004-12-01,278.692,4327.0,4327.0
2005-01-01,555.282,8288.36,8288.36
2005-02-01,127.815,1907.82,1907.82
2005-03-01,109.68100000000001,1637.13,1637.13
2005-04-01,109.74300000000001,1638.06,1638.06
2005-05-01,110.64800000000001,1651.57,1651.57
2005-06-01,134.03400000000002,2000.65,2000.65
2005-07-01,253.846,3789.0,3789.0
2005-08-01,224.834,3355.96,3355.96
2005-09-01,125.10300000000001,1867.33,1867.33
2005-10-01,175.39600000000002,2618.03,2618.03
2005-11-01,118.105,1762.87,1762.87
2005-12-01,323.515,4828.91,4828.91
2006-01-01,204.96200000000002,3138.0,3138.0
2006-02-01,107.25,1642.0,1642.0
2006-03-01,90.09100000000001,1379.0,1379.0
2006-04-01,172.574,2642.0,2642.0
2006-05-01,161.31300000000002,2469.0,2469.0
2006-06-01,146.622,2244.0,2244.0
2006-07-01,212.38600000000002,3251.0,3251.0
2006-08-01,206.013,3154.0,3154.0
2006-09-01,94.646,1449.0,1449.0
2006-10-01,99.976,1530.0,1530.0
2006-11-01,117.725,1802.0,1802.0
2006-12-01,130.441,1997.0,1997.0
2007-01-01,288.358,4776.0,4776.0
2007-02-01,1136.6570000000002,18822.0,18822.0
2007-03-01,603.63,9997.0,9997.0
2007-04-01,115.129,1905.0,1905.0
2007-05-01,153.04600000000002,2532.0,2532.0
2007-06-01,484.10400000000004,8016.0,8016.0
2007-07-01,264.276,4377.0,4377.0
2007-08-01,316.283,5239.0,5239.0
2007-09-01,208.76600000000002,3457.0,3457.0
2007-10-01,135.11100000000002,2239.0,2239.0
2007-11-01,93.64800000000001,1553.0,1553.0
2007-12-01,225.99300000000002,3745.0,3745.0
2008-01-01,58.07,2042.0,2042.0
2008-02-01,46.479,1638.0,1638.0
2008-03-01,15.154,532.0,532.0
2008-04-01,10.426,369.0,369.0
2008-05-01,10.698,374.0,374.0
2008-06-01,43.09,1515.0,1515.0
2008-07-01,20.092000000000002,708.0,708.0
2008-08-01,12.468,439.0,439.0
2008-09-01,15.544,550.0,550.0
2008-10-01,7.305000000000001,257.0,257.0
2008-11-01,15.654,550.0,550.0
2008-12-01,30.02,1059.0,1059.0
2009-01-01,-78.464,1644.0,1644.0
2009-02-01,-15.133000000000001,320.0,320.0
2009-03-01,-18.593,389.0,389.0
2009-04-01,-6.961,145.0,145.0
2009-05-01,-6.595,139.0,139.0
2009-06-01,-5.837000000000001,122.0,122.0
2009-07-01,-9.159,192.0,192.0
2009-08-01,-7.846,163.0,163.0
2009-09-01,-5.008,105.0,105.0
2009-10-01,-5.212000000000001,110.0,110.0
2009-11-01,-6.175,128.0,128.0
2009-12-01,-6.017,128.0,128.0
2010-01-01,152.106,3056.0,3056.0
2010-02-01,48.787,976.0,976.0
2010-03-01,48.847,976.0,976.0
2010-04-01,36.327000000000005,726.0,726.0
2010-05-01,40.44,808.0,808.0
2010-06-01,86.652,1737.0,1737.0
2010-07-01,268.689,5380.0,5380.0
2010-08-01,109.20400000000001,2185.0,2185.0
2010-09-01,49.554,994.0,994.0
2010-10-01,31.715,633.0,633.0
2010-11-01,33.925000000000004,680.0,680.0
2010-12-01,114.754,2301.0,2301.0
2011-01-01,102.476,2032.0,2032.0
2011-02-01,38.984,776.0,776.0
2011-03-01,73.569,1465.0,1465.0
2011-04-01,66.077,1314.0,1314.0
2011-05-01,97.439,1940.0,1940.0
2011-06-01,59.154,1175.0,1175.0
2011-07-01,117.829,2345.0,2345.0
2011-08-01,39.342,782.0,782.0
2011-09-01,37.951,753.0,753.0
2011-10-01,42.317,840.0,840.0
2011-11-01,36.849,735.0,735.0
2011-12-01,39.013,776.0,776.0
2012-01-01,20.184,643.0,643.0
2012-02-01,14.404,452.0,452.0
2012-03-01,13.304,417.0,417.0
2012-04-01,18.396,579.0,579.0
2012-05-01,31.76,1002.0,1002.0
2012-06-01,25.143,793.0,793.0
2012-07-01,54.367,1714.0,1714.0
2012-08-01,19.942,631.0,631.0
2012-09-01,22.331,706.0,706.0
2012-10-01,16.794,527.0,527.0
2012-11-01,29.255,921.0,921.0
2012-12-01,23.12,730.0,730.0
2013-01-01,48.267,1806.0,1806.0
2013-02-01,14.048,527.0,527.0
2013-03-01,11.625,434.0,434.0
2013-04-01,19.36,724.0,724.0
2013-05-01,18.245,683.0,683.0
2013-06-01,15.025,562.0,562.0
2013-07-01,37.06,1390.0,1390.0
2013-08-01,19.091,718.0,718.0
2013-09-01,13.541,510.0,510.0
2013-10-01,15.853,596.0,596.0
2013-11-01,15.044,562.0,562.0
2013-12-01,32.841,1233.0,1233.0
2014-01-01,934.114,14782.0,14782.0
2014-02-01,111.972,1772.0,1772.0
2014-03-01,136.777,2165.0,2165.0
2014-04-01,32.856,521.0,521.0
2014-05-01,87.148,1378.0,1378.0
2014-06-01,39.259,620.0,620.0
2014-07-01,59.972,950.0,950.0
2014-08-01,53.098,840.0,840.0
2014-09-01,48.085,758.0,758.0
2014-10-01,29.385,463.0,463.0
2014-11-01,57.175,903.0,903.0
2014-12-01,82.159,1303.0,1303.0
2015-01-01,-3.169,326.0,326.0
2015-02-01,-16.907,1752.0,1752.0
2015-03-01,-2.281,239.0,239.0
2015-04-01,-0.857,87.0,87.0
2015-05-01,-1.532,157.0,157.0
2015-06-01,-1.359,140.0,140.0
2015-07-01,-1.606,169.0,169.0
2015-08-01,-1.336,140.0,140.0
2015-09-01,-0.838,87.0,87.0
2015-10-01,-1.232,128.0,128.0
2015-11-01,-1.507,157.0,157.0
2015-12-01,-1.376,140.0,140.0
2016-01-01,68.406,1484.0,1484.0
2016-02-01,41.424,890.0,890.0
2016-03-01,44.43,954.0,954.0
2016-04-01,59.901,1292.0,1292.0
2016-05-01,48.594,1048.0,1048.0
2016-06-01,49.716,1071.0,1071.0
2016-07-01,52.779,1135.0,1135.0
2016-08-01,50.266,1083.0,1083.0
2016-09-01,33.624,722.0,722.0
2016-10-01,39.288,844.0,844.0
2016-11-01,47.785,1030.0,1030.0
2016-12-01,47.787,1030.0,1030.0
2017-01-01,25.038,539.0,539.0
2017-02-01,19.597,422.0,422.0
2017-03-01,25.55,551.0,551.0
2017-04-01,17.169,369.0,369.0
2017-05-01,27.703,598.0,598.0
2017-06-01,29.49,633.0,633.0
2017-07-01,24.609,527.0,527.0
2017-08-01,33.143,715.0,715.0
2017-09-01,24.032,516.0,516.0
2017-10-01,17.441,375.0,375.0
2017-11-01,31.893,686.0,686.0
2017-12-01,31.335,674.0,674.0
2018-01-01,47.504,1260.0,1260.0
2018-02-01,18.964,503.0,503.0
2018-03-01,14.614,390.0,390.0
2018-04-01,16.446,435.0,435.0
2018-05-01,16.471,435.0,435.0
2018-06-01,27.012,718.0,718.0
2018-07-01,10.619,283.0,283.0
2018-08-01,16.829,446.0,446.0
2018-09-01,8.587,226.0,226.0
2018-10-01,12.006,316.0,316.0
2018-11-01,19.369,514.0,514.0
2018-12-01,24.579,650.0,650.0
