measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,404.733,4182.11,4182.11
2001-02-01,369.05600000000004,3813.46,3813.46
2001-03-01,422.651,4367.25,4367.25
2001-04-01,374.1,3865.58,3865.58
2001-05-01,419.822,4338.02,4338.02
2001-06-01,431.418,4457.84,4457.84
2001-07-01,577.258,5964.81,5964.81
2001-08-01,648.724,6703.27,6703.27
2001-09-01,521.729,5391.03,5391.03
2001-10-01,589.323,6089.47,6089.47
2001-11-01,532.0020000000001,5497.18,5497.18
2001-12-01,538.183,5561.04,5561.04
2002-01-01,525.5120000000001,5346.03,5346.03
2002-02-01,418.019,4252.51,4252.51
2002-03-01,536.395,5456.75,5456.75
2002-04-01,505.855,5146.06,5146.06
2002-05-01,450.019,4578.04,4578.04
2002-06-01,544.096,5535.09,5535.09
2002-07-01,766.797,7800.63,7800.63
2002-08-01,765.72,7789.67,7789.67
2002-09-01,555.631,5652.43,5652.43
2002-10-01,463.999,4720.26,4720.26
2002-11-01,365.408,3717.3,3717.3
2002-12-01,433.601,4411.02,4411.02
2003-01-01,520.051,5325.84,5325.84
2003-02-01,441.922,4525.72,4525.72
2003-03-01,488.326,5000.95,5000.95
2003-04-01,423.541,4337.48,4337.48
2003-05-01,381.124,3903.09,3903.09
2003-06-01,455.771,4667.55,4667.55
2003-07-01,551.0590000000001,5643.4,5643.4
2003-08-01,519.6610000000001,5321.85,5321.85
2003-09-01,482.944,4945.83,4945.83
2003-10-01,472.274,4836.56,4836.56
2003-11-01,450.14,4609.88,4609.88
2003-12-01,508.656,5209.15,5209.15
2004-01-01,488.526,4896.01,4896.01
2004-02-01,324.731,3254.45,3254.45
2004-03-01,1192.705,11953.29,11953.29
2004-04-01,766.765,7684.52,7684.52
2004-05-01,1317.519,13204.18,13204.18
2004-06-01,580.796,5820.74,5820.74
2004-07-01,236.038,2365.57,2365.57
2004-08-01,176.67100000000002,1770.6,1770.6
2004-09-01,205.281,2057.33,2057.33
2004-10-01,225.666,2261.62,2261.62
2004-11-01,340.824,3415.74,3415.74
2004-12-01,610.479,6118.22,6118.22
2005-01-01,593.664,5936.04,5936.04
2005-02-01,518.143,5180.91,5180.91
2005-03-01,502.576,5025.26,5025.26
2005-04-01,542.756,5427.02,5427.02
2005-05-01,635.0740000000001,6350.11,6350.11
2005-06-01,584.783,5847.25,5847.25
2005-07-01,544.982,5449.28,5449.28
2005-08-01,382.874,3828.35,3828.35
2005-09-01,326.196,3261.64,3261.64
2005-10-01,378.95300000000003,3789.15,3789.15
2005-11-01,397.624,3975.84,3975.84
2005-12-01,467.374,4673.28,4673.28
2006-01-01,782.714,7764.0,7764.0
2006-02-01,705.7760000000001,7001.0,7001.0
2006-03-01,621.799,6168.0,6168.0
2006-04-01,676.808,6713.0,6713.0
2006-05-01,800.212,7937.0,7937.0
2006-06-01,786.2610000000001,7799.0,7799.0
2006-07-01,824.5020000000001,8178.0,8178.0
2006-08-01,818.544,8119.0,8119.0
2006-09-01,531.332,5270.0,5270.0
2006-10-01,468.406,4646.0,4646.0
2006-11-01,548.659,5442.0,5442.0
2006-12-01,580.988,5763.0,5763.0
2007-01-01,736.022,7275.0,7275.0
2007-02-01,351.9,3478.0,3478.0
2007-03-01,1089.732,10771.0,10771.0
2007-04-01,1142.228,11290.0,11290.0
2007-05-01,654.925,6473.0,6473.0
2007-06-01,195.86200000000002,1936.0,1936.0
2007-07-01,200.56900000000002,1982.0,1982.0
2007-08-01,239.669,2369.0,2369.0
2007-09-01,154.952,1532.0,1532.0
2007-10-01,271.89,2687.0,2687.0
2007-11-01,198.39600000000002,1961.0,1961.0
2007-12-01,670.855,6631.0,6631.0
2008-01-01,621.082,6120.0,6120.0
2008-02-01,668.91,6591.0,6591.0
2008-03-01,716.74,7063.0,7063.0
2008-04-01,858.104,8456.0,8456.0
2008-05-01,452.43600000000004,4458.0,4458.0
2008-06-01,672.099,6623.0,6623.0
2008-07-01,408.50300000000004,4025.0,4025.0
2008-08-01,364.925,3596.0,3596.0
2008-09-01,725.243,7147.0,7147.0
2008-10-01,255.09300000000002,2514.0,2514.0
2008-11-01,313.197,3086.0,3086.0
2008-12-01,574.668,5663.0,5663.0
2009-01-01,521.393,5089.0,5089.0
2009-02-01,756.768,7386.0,7386.0
2009-03-01,1306.335,12750.0,12750.0
2009-04-01,2057.754,20084.0,20084.0
2009-05-01,787.4390000000001,7685.0,7685.0
2009-06-01,521.749,5092.0,5092.0
2009-07-01,223.25,2179.0,2179.0
2009-08-01,253.56400000000002,2475.0,2475.0
2009-09-01,236.446,2308.0,2308.0
2009-10-01,488.226,4765.0,4765.0
2009-11-01,593.432,5792.0,5792.0
2009-12-01,545.644,5325.0,5325.0
2010-01-01,466.949,4556.0,4556.0
2010-02-01,323.62800000000004,3157.0,3157.0
2010-03-01,879.6790000000001,8582.0,8582.0
2010-04-01,972.984,9492.0,9492.0
2010-05-01,619.095,6040.0,6040.0
2010-06-01,941.8820000000001,9189.0,9189.0
2010-07-01,455.6,4445.0,4445.0
2010-08-01,243.351,2374.0,2374.0
2010-09-01,258.482,2522.0,2522.0
2010-10-01,331.613,3235.0,3235.0
2010-11-01,350.52700000000004,3420.0,3420.0
2010-12-01,497.21000000000004,4851.0,4851.0
2011-01-01,351.926,3419.0,3419.0
2011-02-01,429.231,4170.0,4170.0
2011-03-01,1079.271,10486.0,10486.0
2011-04-01,1667.382,16200.0,16200.0
2011-05-01,984.883,9569.0,9569.0
2011-06-01,647.904,6295.0,6295.0
2011-07-01,281.029,2730.0,2730.0
2011-08-01,258.393,2511.0,2511.0
2011-09-01,248.997,2419.0,2419.0
2011-10-01,420.262,4083.0,4083.0
2011-11-01,589.819,5731.0,5731.0
2011-12-01,606.903,5897.0,5897.0
2012-01-01,537.242,5112.0,5112.0
2012-02-01,542.135,5159.0,5159.0
2012-03-01,1264.438,12032.0,12032.0
2012-04-01,574.745,5469.0,5469.0
2012-05-01,673.389,6408.0,6408.0
2012-06-01,410.881,3910.0,3910.0
2012-07-01,257.208,2448.0,2448.0
2012-08-01,292.264,2781.0,2781.0
2012-09-01,163.456,1555.0,1555.0
2012-10-01,344.439,3278.0,3278.0
2012-11-01,275.144,2618.0,2618.0
2012-12-01,623.659,5935.0,5935.0
2013-01-01,603.738,5760.0,5760.0
2013-02-01,585.337,5585.0,5585.0
2013-03-01,845.447,8066.0,8066.0
2013-04-01,1368.145,13053.0,13053.0
2013-05-01,1000.806,9549.0,9549.0
2013-06-01,666.378,6358.0,6358.0
2013-07-01,249.494,2380.0,2380.0
2013-08-01,238.877,2279.0,2279.0
2013-09-01,187.209,1786.0,1786.0
2013-10-01,306.116,2921.0,2921.0
2013-11-01,410.514,3917.0,3917.0
2013-12-01,480.939,4589.0,4589.0
2014-01-01,396.064,3767.0,3767.0
2014-02-01,309.243,2941.0,2941.0
2014-03-01,728.871,6932.0,6932.0
2014-04-01,1578.049,15007.0,15007.0
2014-05-01,1371.336,13041.0,13041.0
2014-06-01,406.398,3865.0,3865.0
2014-07-01,479.988,4565.0,4565.0
2014-08-01,281.13,2674.0,2674.0
2014-09-01,332.395,3161.0,3161.0
2014-10-01,472.96,4498.0,4498.0
2014-11-01,614.352,5842.0,5842.0
2014-12-01,887.214,8437.0,8437.0
2015-01-01,478.39,4458.0,4458.0
2015-02-01,278.327,2594.0,2594.0
2015-03-01,862.863,8041.0,8041.0
2015-04-01,1185.214,11045.0,11045.0
2015-05-01,1.957,18.0,18.0
2015-06-01,942.106,8779.0,8779.0
2015-07-01,360.015,3355.0,3355.0
2015-08-01,318.927,2972.0,2972.0
2015-09-01,364.418,3396.0,3396.0
2015-10-01,345.83,3223.0,3223.0
2015-11-01,613.885,5721.0,5721.0
2015-12-01,1079.068,10056.0,10056.0
2016-01-01,668.696,6173.0,6173.0
2016-02-01,965.632,8915.0,8915.0
2016-03-01,1361.544,12570.0,12570.0
2016-04-01,1107.807,10227.0,10227.0
2016-05-01,591.148,5457.0,5457.0
2016-06-01,256.459,2368.0,2368.0
2016-07-01,194.215,1793.0,1793.0
2016-08-01,235.711,2176.0,2176.0
2016-09-01,230.949,2132.0,2132.0
2016-10-01,424.824,3922.0,3922.0
2016-11-01,299.655,2766.0,2766.0
2016-12-01,518.36,4785.0,4785.0
2017-01-01,793.192,7308.0,7308.0
2017-02-01,741.471,6831.0,6831.0
2017-03-01,791.459,7292.0,7292.0
2017-04-01,631.782,5821.0,5821.0
2017-05-01,622.108,5731.0,5731.0
2017-06-01,635.02,5850.0,5850.0
2017-07-01,682.26,6286.0,6286.0
2017-08-01,669.085,6164.0,6164.0
2017-09-01,610.289,5623.0,5623.0
2017-10-01,630.013,5804.0,5804.0
2017-11-01,684.255,6304.0,6304.0
2017-12-01,624.066,5750.0,5750.0
2018-01-01,596.823,5433.0,5433.0
2018-02-01,515.208,4690.0,4690.0
2018-03-01,547.817,4987.0,4987.0
2018-04-01,594.183,5409.0,5409.0
2018-05-01,663.455,6040.0,6040.0
2018-06-01,602.78,5488.0,5488.0
2018-07-01,576.036,5244.0,5244.0
2018-08-01,554.726,5050.0,5050.0
2018-09-01,625.687,5696.0,5696.0
2018-10-01,648.44,5903.0,5903.0
2018-11-01,686.085,6246.0,6246.0
2018-12-01,686.76,6252.0,6252.0
2019-01-01,674.785,6009.0,6009.0
2019-02-01,592.882,5280.0,5280.0
2019-03-01,695.35,6192.0,6192.0
2019-04-01,606.326,5399.0,5399.0
2019-05-01,639.575,5695.0,5695.0
2019-06-01,595.123,5300.0,5300.0
2019-07-01,650.418,5792.0,5792.0
2019-08-01,653.779,5822.0,5822.0
2019-09-01,617.609,5500.0,5500.0
2019-10-01,663.182,5906.0,5906.0
2019-11-01,688.509,6131.0,6131.0
2019-12-01,665.462,5926.0,5926.0
2020-01-01,531.675,4661.0,4661.0
2020-02-01,514.897,4514.0,4514.0
2020-03-01,556.725,4881.0,4881.0
2020-04-01,559.763,4907.0,4907.0
2020-05-01,620.665,5441.0,5441.0
2020-06-01,546.732,4793.0,4793.0
2020-07-01,587.851,5154.0,5154.0
2020-08-01,524.384,4597.0,4597.0
2020-09-01,560.574,4915.0,4915.0
2020-10-01,553.687,4854.0,4854.0
2020-11-01,549.669,4819.0,4819.0
2020-12-01,616.378,5404.0,5404.0
2021-01-01,597.868,5288.0,5288.0
2021-02-01,474.397,4196.0,4196.0
2021-03-01,524.549,4639.0,4639.0
