measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2018-12-01,0.0,0.0,0.0,34961.0,442645.0,442645.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,32978.0,389746.0,389746.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,32374.0,378368.0,378368.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,39980.0,478324.0,478324.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,34413.0,429659.0,429659.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,70255.0,825168.0,825168.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,71277.0,859662.0,859662.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,79024.0,949908.0,949908.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,111539.0,1114815.0,1114815.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,48295.0,571635.0,571635.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,22746.0,287955.0,287955.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,54839.0,611346.0,611346.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,33192.0,419843.0,419843.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,33576.0,392341.0,392341.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,24426.0,285794.0,285794.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,31712.0,340923.0,340923.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,39402.0,659137.0,659137.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,31266.0,401702.0,401702.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,123654.0,1363787.0,1363787.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,167765.0,1970895.0,1970895.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,120975.0,1416348.0,1416348.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,38211.0,461155.0,461155.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,31848.0,359532.0,359532.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,35704.0,440186.0,440186.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,22313.0,239595.0,239595.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,19035.0,223424.0,223424.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,48811.0,565031.0,565031.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,68147.0,755495.0,755495.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,86508.0,986388.0,986388.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,64127.0,759246.0,759246.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,107235.0,1234069.0,1234069.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,131326.0,1530045.0,1530045.0,0.0,0.0,0.0
2021-08-01,6.764,76.0,76.0,149028.24,1684084.0,1684084.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,76169.0,857163.0,857163.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,61304.0,714769.0,714769.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,45821.0,525634.0,525634.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,28054.0,345548.0,345548.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,58017.0,669375.0,669375.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,36916.0,416827.0,416827.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,26102.0,319545.0,319545.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,3060.0,44772.0,44772.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,18134.0,236541.0,236541.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,112423.0,1181091.0,1181091.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,190437.0,2102046.0,2102046.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,203993.0,2020941.0,2020941.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,151525.0,1683051.0,1683051.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,127570.0,1429887.0,1429887.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,57165.0,605972.0,605972.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,51220.0,582444.0,582444.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,12774.0,186589.0,186589.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,33434.0,357159.0,357159.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,27757.0,315394.0,315394.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,118424.0,1280191.0,1280191.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,62467.0,725370.0,725370.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,197509.0,2186772.0,2186772.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,146182.0,1588160.0,1588160.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,234509.0,2593995.0,2593995.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,112231.0,1306833.0,1306833.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,11373.0,150676.0,150676.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,42360.0,510901.0,510901.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,115907.0,1333217.0,1333217.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,136984.0,1442703.0,1442703.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,33264.0,427410.0,427410.0,0.0,0.0,0.0
2024-03-01,3731.263,43587.0,43587.0,95163.737,1111651.0,1111651.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,170734.0,1831059.0,1831059.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,81104.0,885878.0,885878.0,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0,69310.0,807304.0,807304.0,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,190291.0,2122551.0,2122551.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,184538.0,2088596.0,2088596.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,73191.0,839466.0,839466.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,11569.0,132660.0,132660.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,89122.0,936578.0,936578.0,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0,51336.0,589105.0,589105.0,0.0,0.0,0.0
