measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,6905.636,202801.0,202801.0
2003-02-01,6105.159000000001,179293.0,179293.0
2003-03-01,5845.031,171654.0,171654.0
2003-04-01,5031.455,147761.0,147761.0
2003-05-01,5042.469,148085.0,148085.0
2003-06-01,5571.997,163636.0,163636.0
2003-07-01,7243.08,212711.0,212711.0
2003-08-01,7450.206,218794.0,218794.0
2003-09-01,6305.595,185179.0,185179.0
2003-10-01,6306.408,185203.0,185203.0
2003-11-01,6024.322,176919.0,176919.0
2003-12-01,7160.642000000001,210290.0,210290.0
