measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,12.0,122.0,122.0,-379.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,-282.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,8221.0,111917.0,111917.0
2003-04-01,0.0,0.0,0.0,5729.0,79617.0,79617.0
2003-05-01,0.0,0.0,0.0,10984.0,154017.0,154017.0
2003-06-01,0.0,0.0,0.0,5214.0,81998.0,81998.0
2003-07-01,0.0,0.0,0.0,4877.0,57406.0,57406.0
2003-08-01,238.0,4343.0,4343.0,32124.0,381385.0,381385.0
2003-09-01,,,,-36.0,0.0,0.0
2003-10-01,-34.0,0.0,0.0,-1.0,0.0,0.0
2003-11-01,-34.0,0.0,0.0,-1.0,0.0,0.0
2003-12-01,-1.0,0.0,0.0,-52.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,3834.0,61577.0,61577.0
2004-02-01,0.0,0.0,0.0,912.0,24743.0,24743.0
2004-03-01,-1.0,0.0,0.0,180.0,4654.0,4654.0
2004-04-01,0.0,0.0,0.0,142.0,2471.0,2471.0
2004-05-01,10.0,99.0,99.0,6789.0,109275.0,109275.0
2004-06-01,10.0,203.0,203.0,9319.0,137918.0,137918.0
2004-07-01,0.0,0.0,0.0,9697.0,133150.0,133150.0
2004-08-01,0.0,0.0,0.0,5488.0,75370.0,75370.0
2004-09-01,10.0,156.0,156.0,4137.0,64041.0,64041.0
2004-10-01,0.0,0.0,0.0,-36.0,0.0,0.0
2004-11-01,-1.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,-1.0,0.0,0.0,-32.0,542.0,542.0
2005-01-01,0.0,0.0,0.0,2661.0,40798.08,40798.08
2005-02-01,-1.0,0.0,0.0,-52.0,0.0,0.0
2005-03-01,1.0,98.53,98.53,-46.0,0.0,0.0
2005-04-01,-1.0,0.0,0.0,3355.0,46667.93,46667.93
2005-05-01,-1.0,0.0,0.0,-24.0,0.0,0.0
2005-06-01,291.0,5906.12,5906.12,12295.0,212606.2,212606.2
2005-07-01,0.0,0.0,0.0,24407.0,369388.64,369388.64
2005-08-01,0.0,0.0,0.0,1924.0,45682.11,45682.11
2005-09-01,1.0,11.59,11.59,5025.0,79016.34,79016.34
2005-10-01,-1.0,0.0,0.0,24.0,2080.08,2080.08
2005-11-01,-1.0,0.0,0.0,-40.0,0.0,0.0
2005-12-01,-1.0,0.0,0.0,-78.0,0.0,0.0
2006-01-01,-1.0,0.0,0.0,-49.0,0.0,0.0
2006-02-01,-1.0,0.0,0.0,-46.0,0.0,0.0
2006-03-01,-1.0,0.0,0.0,1839.0,27097.0,27097.0
2006-04-01,-1.0,0.0,0.0,-33.0,0.0,0.0
2006-05-01,6.0,151.0,151.0,-28.0,570.0,570.0
2006-06-01,0.0,0.0,0.0,2042.0,30778.0,30778.0
2006-07-01,130.0,2915.0,2915.0,20197.0,267016.0,267016.0
2006-08-01,120.0,2510.0,2510.0,5944.0,62266.0,62266.0
2006-09-01,-1.0,0.0,0.0,1254.0,18291.0,18291.0
2006-10-01,-1.0,0.0,0.0,-313.0,545.0,545.0
2006-11-01,6.0,156.0,156.0,-39.0,0.0,0.0
2006-12-01,-1.0,0.0,0.0,-41.0,0.0,0.0
2007-01-01,-26.5,0.0,0.0,-26.5,0.0,0.0
2007-02-01,158.037,2585.0,2585.0,567.9630000000001,9290.0,9290.0
2007-03-01,-191.5,0.0,0.0,-191.5,0.0,0.0
2007-04-01,-167.5,0.0,0.0,-167.5,0.0,0.0
2007-05-01,70.893,997.0,997.0,2287.107,32162.0,32162.0
2007-06-01,337.088,5448.0,5448.0,10771.912,174103.0,174103.0
2007-07-01,6.566000000000001,104.0,104.0,8230.434000000001,130769.0,130769.0
2007-08-01,0.0,0.0,0.0,20401.0,321904.0,321904.0
2007-09-01,-414.0,75.0,75.0,0.0,0.0,0.0
2007-10-01,2.234,64.0,64.0,388.766,11094.0,11094.0
2007-11-01,-343.0,52.0,52.0,0.0,0.0,0.0
2007-12-01,-215.5,0.0,0.0,-215.5,0.0,0.0
2008-01-01,-240.5,0.0,0.0,-240.5,0.0,0.0
2008-02-01,-224.0,0.0,0.0,-224.0,0.0,0.0
2008-03-01,-193.0,0.0,0.0,-193.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,197.0,12920.0,12920.0
2008-05-01,-143.5,0.0,0.0,-143.5,0.0,0.0
2008-06-01,0.0,0.0,0.0,921.0,20180.0,20180.0
2008-07-01,0.0,0.0,0.0,10300.0,166613.0,166613.0
2008-08-01,0.0,0.0,0.0,22723.260000000002,161622.0,161622.0
2008-09-01,0.0,0.0,0.0,707.0,15060.0,15060.0
2008-10-01,0.0,0.0,0.0,-285.0,24364.0,24364.0
2008-11-01,0.0,0.0,0.0,-332.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,-481.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,-503.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,-410.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,-402.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,-323.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,-240.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,-236.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,2744.0,39826.0,39826.0
2009-09-01,0.324,52.0,52.0,32.676,5256.0,5256.0
2009-10-01,0.0,0.0,0.0,560.0,10712.0,10712.0
2009-11-01,-140.0,0.0,0.0,-140.0,0.0,0.0
2009-12-01,-194.0,0.0,0.0,-194.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,-282.0,656.0,656.0
2010-02-01,-0.29400000000000004,0.0,0.0,-414.706,0.0,0.0
2010-03-01,-0.28700000000000003,0.0,0.0,-403.713,0.0,0.0
2010-04-01,0.0,0.0,0.0,1283.0,27363.0,27363.0
2010-05-01,0.0,0.0,0.0,3277.0,48736.0,48736.0
2010-06-01,0.0,0.0,0.0,8830.0,159042.0,159042.0
2010-07-01,0.0,0.0,0.0,23893.0,411864.0,411864.0
2010-08-01,0.0,0.0,0.0,25775.0,414030.0,414030.0
2010-09-01,0.0,0.0,0.0,5247.0,100804.0,100804.0
2010-10-01,0.0,0.0,0.0,741.0,14742.0,14742.0
2010-11-01,-14.079,64.0,64.0,-336.921,1526.0,1526.0
2010-12-01,0.0,0.0,0.0,852.0,25329.0,25329.0
2011-01-01,0.0,0.0,0.0,-546.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,-431.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,427.0,17227.0,17227.0
2011-04-01,0.0,0.0,0.0,-355.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,2501.0,17398.0,17398.0
2011-06-01,18.57,469.0,469.0,9508.43,240391.0,240391.0
2011-07-01,0.0,0.0,0.0,11851.0,247416.0,247416.0
2011-08-01,9.572,290.0,290.0,4660.428,141093.0,141093.0
2011-09-01,0.0,0.0,0.0,1739.0,105976.0,105976.0
2011-10-01,0.0,0.0,0.0,-223.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,82.0,49343.0,49343.0
2011-12-01,0.0,0.0,0.0,1427.0,87556.0,87556.0
2012-01-01,0.0,0.0,0.0,432.0,6352.0,6352.0
2012-02-01,0.0,0.0,0.0,620.0,7967.0,7967.0
2012-03-01,0.0,0.0,0.0,409.0,5484.0,5484.0
2012-04-01,0.0,0.0,0.0,352.0,4583.0,4583.0
2012-05-01,0.0,0.0,0.0,253.0,3806.0,3806.0
2012-06-01,0.0,0.0,0.0,1029.0,13632.0,13632.0
2012-07-01,27.842,347.0,347.0,97772.158,1219521.0,1219521.0
2012-08-01,0.0,0.0,0.0,53979.0,616620.0,616620.0
2012-09-01,25.601,330.0,330.0,15904.399,204956.0,204956.0
2012-10-01,0.0,0.0,0.0,372.0,4949.0,4949.0
2012-11-01,0.0,0.0,0.0,411.0,5640.0,5640.0
2012-12-01,0.0,0.0,0.0,1867.0,23965.0,23965.0
2013-01-01,0.0,0.0,0.0,5020.0,64740.0,64740.0
2013-02-01,0.0,0.0,0.0,538.0,7023.0,7023.0
2013-03-01,0.0,0.0,0.0,594.0,7876.0,7876.0
2013-04-01,0.0,0.0,0.0,398.0,6152.0,6152.0
2013-05-01,0.0,0.0,0.0,2730.0,35276.0,35276.0
2013-06-01,0.0,0.0,0.0,4323.0,55025.0,55025.0
2013-07-01,0.0,0.0,0.0,27291.0,358468.0,358468.0
2013-08-01,30.64,388.0,388.0,1674.36,21192.0,21192.0
2013-09-01,144.966,1951.0,1951.0,4171.034,56122.0,56122.0
2013-10-01,0.0,0.0,0.0,631.0,8048.0,8048.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,10.534,139.0,139.0,1918.466,25298.0,25298.0
2014-02-01,0.0,0.0,0.0,1122.0,13624.0,13624.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,1405.0,18821.0,18821.0
2014-06-01,0.0,0.0,0.0,2442.0,29452.0,29452.0
2014-07-01,0.0,0.0,0.0,13515.0,206489.0,206489.0
2014-08-01,172.639,2198.0,2198.0,69323.361,882661.0,882661.0
2014-09-01,0.0,0.0,0.0,2093.0,26920.0,26920.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,2998.0,39565.0,39565.0
2014-12-01,38.052,497.0,497.0,1607.948,20981.0,20981.0
2015-01-01,0.0,0.0,0.0,1644.0,22020.0,22020.0
