measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,1.512,49.0,49.0
2001-02-01,1.34,44.0,44.0
2001-03-01,1.2810000000000001,42.0,42.0
2001-04-01,1.2670000000000001,41.0,41.0
2001-05-01,1.1740000000000002,38.0,38.0
2001-06-01,1.45,47.0,47.0
2001-07-01,1.589,52.0,52.0
2001-08-01,1.516,49.0,49.0
2001-09-01,1.4040000000000001,46.0,46.0
2001-10-01,1.496,49.0,49.0
2001-11-01,1.411,46.0,46.0
2001-12-01,1.5610000000000002,51.0,51.0
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0
