measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2007-03-01,17916.411,110955.0,214232.0,4455.849,27595.0,32512.0
2007-04-01,17833.506,110441.0,213239.0,4435.231,27467.0,32361.0
2007-05-01,19891.811,123188.0,237852.0,4947.135,30637.0,36097.0
2007-06-01,23518.821,145650.0,281221.0,5849.18,36223.0,42678.0
2007-07-01,32037.758,198406.0,383084.0,7967.858,49344.0,58137.0
2007-08-01,35517.105,219954.0,424687.0,8833.179,54703.0,64451.0
2007-09-01,27988.205,173328.0,334662.0,6960.726000000001,43107.0,50788.0
2007-10-01,26524.533,164263.0,317161.0,6596.707,40853.0,48133.0
2007-11-01,25218.108,156173.0,301540.0,6271.7970000000005,38841.0,45762.0
2007-12-01,28101.72,174031.0,336019.0,6988.957,43282.0,50995.0
2008-01-01,27385.29,169594.0,326950.0,6059.408,37525.0,43828.0
2008-02-01,22946.312,142104.0,273954.0,5077.217000000001,31443.0,36726.0
2008-03-01,21535.031,133364.0,257105.0,4764.95,29509.0,34467.0
2008-04-01,24497.941,151713.0,292479.0,5420.539000000001,33569.0,39210.0
2008-05-01,19472.116,120589.0,232476.0,4308.499,26682.0,31165.0
2008-06-01,21312.36,131985.0,254447.0,4715.6810000000005,29204.0,34111.0
2008-07-01,27915.138,172875.0,333277.0,6176.645,38251.0,44679.0
2008-08-01,32657.707000000002,202246.0,389897.0,7226.01,44750.0,52269.0
2008-09-01,29414.185,182159.0,351174.0,6508.332,40305.0,47078.0
2008-10-01,27421.806,169820.0,327386.0,6067.488,37575.0,43889.0
2008-11-01,23880.965,147892.0,285113.0,5284.023,32723.0,38222.0
2008-12-01,26714.419,165439.0,318942.0,5910.968,36606.0,42757.0
2009-01-01,25441.959,157559.0,297189.0,5885.714,36450.0,43148.0
2009-02-01,23409.568,144973.0,273447.0,5415.542,33538.0,39701.0
2009-03-01,21782.503,134897.0,254442.0,5039.138,31207.0,36941.0
2009-04-01,18711.591,115879.0,218570.0,4328.717000000001,26807.0,31734.0
2009-05-01,19010.492,117730.0,222061.0,4397.865,27235.0,32240.0
2009-06-01,17619.311,109114.0,205811.0,4076.03,25242.0,29880.0
2009-07-01,32239.878,199658.0,376594.0,7458.335,46189.0,54677.0
2009-08-01,33059.428,204733.0,386167.0,7647.929,47363.0,56066.0
2009-09-01,34643.752,214545.0,404674.0,8014.445000000001,49633.0,58753.0
2009-10-01,27090.907,167771.0,316449.0,6267.178,38812.0,45944.0
2009-11-01,24739.824,153211.0,288987.0,5723.281,35444.0,41957.0
2009-12-01,28397.337,175862.0,331709.0,6569.406,40684.0,48159.0
2010-01-01,29839.078,184790.0,376488.0,6835.154,42329.0,50831.0
2010-02-01,27548.425,170604.0,347588.0,6310.442,39080.0,46931.0
2010-03-01,29337.038,181681.0,370155.0,6720.155000000001,41617.0,49978.0
2010-04-01,24710.747,153031.0,311784.0,5660.423000000001,35054.0,42097.0
2010-05-01,17998.420000000002,111462.0,227092.0,4122.848,25532.0,30662.0
2010-06-01,16800.921000000002,104046.0,211982.0,3848.541,23834.0,28622.0
2010-07-01,27736.198,171767.0,349957.0,6353.455,39346.0,47251.0
2010-08-01,32739.015,202749.0,413079.0,7499.436000000001,46443.0,55774.0
2010-09-01,30337.446,187877.0,382778.0,6949.3150000000005,43036.0,51682.0
2010-10-01,34058.476,210920.0,429727.0,7801.682000000001,48315.0,58021.0
2010-11-01,28680.488,177615.0,361871.0,6569.761,40686.0,48859.0
2010-12-01,26868.038,166391.0,339003.0,6154.588000000001,38115.0,45772.0
2011-01-01,27576.988,170781.0,349936.0,6433.553,39842.0,46041.0
2011-02-01,27193.179,168404.0,345066.0,6344.014,39288.0,45401.0
2011-03-01,21630.321,133954.0,274476.0,5046.231,31251.0,36113.0
2011-04-01,18430.461,114138.0,233872.0,4299.722,26628.0,30771.0
2011-05-01,16444.194,101837.0,208668.0,3836.337,23758.0,27455.0
2011-06-01,18300.289,113332.0,232220.0,4269.353,26440.0,30554.0
2011-07-01,29339.78,181698.0,372305.0,6844.804,42389.0,48985.0
2011-08-01,36022.197,223082.0,457101.0,8403.773,52044.0,60141.0
2011-09-01,36568.137,226462.0,464029.0,8531.138,52832.0,61053.0
2011-10-01,29287.729,181376.0,371645.0,6832.66,42314.0,48898.0
2011-11-01,28874.042,178814.0,366396.0,6736.15,41716.0,48208.0
2011-12-01,37567.033,232649.0,476705.0,8764.175,54276.0,62721.0
2012-01-01,21889.696,135561.0,257781.0,4392.632,27203.0,34300.0
2012-02-01,21888.029,135550.0,257761.0,4392.296,27201.0,34298.0
2012-03-01,20818.143,128924.0,245161.0,4177.6,25871.0,32622.0
2012-04-01,19288.54,119452.0,227148.0,3870.653,23971.0,30225.0
2012-05-01,19153.902,118618.0,225563.0,3843.635,23803.0,30014.0
2012-06-01,20277.649,125577.0,238797.0,4069.139,25200.0,31775.0
2012-07-01,23982.026,148518.0,282421.0,4812.501,29803.0,37579.0
2012-08-01,31579.004,195565.0,371885.0,6336.995,39244.0,49484.0
2012-09-01,28687.689,177660.0,337835.0,5756.791,35651.0,44953.0
2012-10-01,26545.861,164396.0,312613.0,5326.988,32989.0,41597.0
2012-11-01,22920.189,141942.0,269916.0,4599.42,28484.0,35915.0
2012-12-01,21622.142,133904.0,254629.0,4338.94,26871.0,33881.0
2013-01-01,25674.908,154232.0,284636.0,3548.675,21317.0,28079.0
2013-02-01,23650.744,142072.0,262195.0,3268.904,19637.0,25865.0
2013-03-01,22809.676,137020.0,252871.0,3152.655,18938.0,24946.0
2013-04-01,19627.861,117907.0,217597.0,2712.878,16297.0,21466.0
2013-05-01,20728.52,124518.0,229798.0,2865.007,17210.0,22670.0
2013-06-01,24523.31,147314.0,271868.0,3389.506,20361.0,26820.0
2013-07-01,31117.316,186925.0,344970.0,4300.901,25836.0,34032.0
2013-08-01,31735.374,190638.0,351822.0,4386.326,26349.0,34707.0
2013-09-01,31656.056,190161.0,350942.0,4375.363,26283.0,34620.0
2013-10-01,27467.312,164999.0,304506.0,3796.413,22805.0,30040.0
2013-11-01,27092.935,162750.0,300356.0,3744.669,22495.0,29631.0
2013-12-01,31549.988,189524.0,349767.0,4360.703,26195.0,34504.0
2014-01-01,28357.52,171508.0,320236.0,6520.857,39171.0,44684.0
2014-02-01,26481.008,160159.0,299045.0,6089.35,36579.0,41728.0
2014-03-01,22979.696,138983.0,259505.0,5284.218,31743.0,36211.0
2014-04-01,21850.56,132154.0,246754.0,5024.571,30183.0,34431.0
2014-05-01,22032.753,133255.0,248811.0,5066.466,30435.0,34718.0
2014-06-01,21720.447,131367.0,245284.0,4994.651,30003.0,34226.0
2014-07-01,30731.849,185868.0,347048.0,7066.837,42451.0,48427.0
2014-08-01,31722.935,191862.0,358240.0,7294.739,43820.0,49988.0
2014-09-01,33182.827,200692.0,374727.0,7630.444,45837.0,52289.0
2014-10-01,32734.504,197980.0,369664.0,7527.351,45218.0,51582.0
2014-11-01,23657.225,143080.0,267156.0,5440.016,32679.0,37279.0
2014-12-01,25733.676,155639.0,290605.0,5917.5,35547.0,40550.0
2015-01-01,10223.642,71138.0,108151.0,1618.701,0.0,0.0
2015-02-01,7570.309,52676.0,80082.0,1198.601,0.0,0.0
2015-03-01,8868.839,61711.0,93819.0,1404.196,0.0,0.0
2015-04-01,8510.707,59220.0,90030.0,1347.493,0.0,0.0
2015-05-01,8308.682,57813.0,87893.0,1315.507,0.0,0.0
2015-06-01,11683.446,81296.0,123593.0,1849.83,0.0,0.0
2015-07-01,13177.447,91691.0,139397.0,2086.374,0.0,0.0
2015-08-01,13899.776,96717.0,147038.0,2200.74,0.0,0.0
2015-09-01,13803.745,96050.0,146022.0,2185.535,0.0,0.0
2015-10-01,13297.129,92524.0,140663.0,2105.323,0.0,0.0
2015-11-01,9804.287,68220.0,103714.0,1552.304,0.0,0.0
2015-12-01,10486.991,72970.0,110936.0,1660.396,0.0,0.0
