measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2012-12-01,,,,6292.0,59875.0,59875.0
2013-01-01,,,,2207.45,21061.0,21061.0
2013-02-01,,,,2762.615,26358.0,26358.0
2013-03-01,,,,3253.783,31044.0,31044.0
2013-04-01,,,,3706.699,35366.0,35366.0
2013-05-01,,,,4196.406,40038.0,40038.0
2013-06-01,,,,4639.809,44268.0,44268.0
2013-07-01,,,,4503.011,42963.0,42963.0
2013-08-01,,,,4422.172,42192.0,42192.0
2013-09-01,,,,4714.245,44979.0,44979.0
2013-10-01,,,,6557.789,62568.0,62568.0
2013-11-01,,,,4340.867,41416.0,41416.0
2013-12-01,,,,4174.154,39826.0,39826.0
2014-01-01,,,,2899.481,27574.0,27574.0
2014-02-01,,,,2920.155,27771.0,27771.0
2014-03-01,,,,4144.77,39417.0,39417.0
2014-04-01,,,,4335.758,41233.0,41233.0
2014-05-01,,,,5081.422,48324.0,48324.0
2014-06-01,,,,5145.348,48932.0,48932.0
2014-07-01,,,,4738.291,45061.0,45061.0
2014-08-01,,,,4178.09,39734.0,39734.0
2014-09-01,,,,4409.501,41934.0,41934.0
2014-10-01,,,,3999.634,38037.0,38037.0
2014-11-01,,,,3123.52,29705.0,29705.0
2014-12-01,,,,2114.03,20104.0,20104.0
2015-01-01,,,,2039.587,19007.0,19007.0
2015-02-01,,,,2871.387,26758.0,26758.0
2015-03-01,,,,3891.587,36266.0,36266.0
2015-04-01,,,,4764.179,44397.0,44397.0
2015-05-01,,,,4806.971,44796.0,44796.0
2015-06-01,,,,4889.993,45570.0,45570.0
2015-07-01,,,,4689.535,43702.0,43702.0
2015-08-01,,,,5024.915,46827.0,46827.0
2015-09-01,,,,4008.141,37352.0,37352.0
2015-10-01,,,,3557.09,33149.0,33149.0
2015-11-01,,,,3222.184,30028.0,30028.0
2015-12-01,,,,2710.431,25259.0,25259.0
2016-01-01,,,,2637.504,24349.0,24349.0
2016-02-01,,,,3232.64,29844.0,29844.0
2016-03-01,,,,3774.852,34849.0,34849.0
2016-04-01,,,,4071.294,37586.0,37586.0
2016-05-01,,,,4983.009,46003.0,46003.0
2016-06-01,,,,4844.267,44722.0,44722.0
2016-07-01,,,,5015.152,46300.0,46300.0
2016-08-01,,,,4003.515,36960.0,36960.0
2016-09-01,,,,3705.297,34207.0,34207.0
2016-10-01,,,,3662.602,33813.0,33813.0
2016-11-01,,,,2943.901,27178.0,27178.0
2016-12-01,,,,2859.967,26403.0,26403.0
2017-01-01,,,,2050.557,18892.0,18892.0
2017-02-01,,,,2358.878,21732.0,21732.0
2017-03-01,,,,4085.82,37643.0,37643.0
2017-04-01,,,,4442.637,40930.0,40930.0
2017-05-01,,,,4605.111,42427.0,42427.0
2017-06-01,,,,5211.936,48018.0,48018.0
2017-07-01,,,,3104.74,28604.0,28604.0
2017-08-01,,,,3915.599,36074.0,36074.0
2017-09-01,,,,4054.799,37357.0,37357.0
2017-10-01,,,,3708.034,34162.0,34162.0
2017-11-01,,,,2185.109,20131.0,20131.0
2017-12-01,,,,2014.78,18562.0,18562.0
2018-01-01,,,,2534.798,23077.0,23077.0
2018-02-01,,,,2710.521,24677.0,24677.0
2018-03-01,,,,3499.587,31860.0,31860.0
2018-04-01,,,,4166.239,37929.0,37929.0
2018-05-01,,,,5255.339,47845.0,47845.0
2018-06-01,,,,5131.637,46718.0,46718.0
2018-07-01,,,,4533.187,41270.0,41270.0
2018-08-01,,,,4588.061,41770.0,41770.0
2018-09-01,,,,4415.4,40198.0,40198.0
2018-10-01,,,,3158.702,28757.0,28757.0
2018-11-01,,,,2737.14,24919.0,24919.0
2018-12-01,,,,1847.389,16819.0,16819.0
2019-01-01,,,,2368.077,21088.0,21088.0
2019-02-01,,,,2334.598,20790.0,20790.0
2019-03-01,,,,3724.226,33164.0,33164.0
2019-04-01,,,,4428.577,39436.0,39436.0
2019-05-01,,,,4641.549,41333.0,41333.0
2019-06-01,,,,5254.839,46794.0,46794.0
2019-07-01,,,,4634.265,41268.0,41268.0
2019-08-01,,,,5019.347,44697.0,44697.0
2019-09-01,,,,4043.838,36010.0,36010.0
2019-10-01,,,,4162.384,37066.0,37066.0
2019-11-01,,,,2348.088,20910.0,20910.0
2019-12-01,,,,1866.212,16619.0,16619.0
2020-01-01,,,,2850.987,24995.0,24995.0
2020-02-01,,,,3292.369,28864.0,28864.0
2020-03-01,,,,3714.802,32568.0,32568.0
2020-04-01,,,,4965.778,43535.0,43535.0
2020-05-01,,,,5378.885,47157.0,47157.0
2020-06-01,,,,5138.989,45054.0,45054.0
2020-07-01,,,,5149.521,45146.0,45146.0
2020-08-01,,,,4734.271,41505.0,41505.0
2020-09-01,,,,4277.53,37501.0,37501.0
2020-10-01,,,,4032.553,35353.0,35353.0
2020-11-01,,,,2879.9,25248.0,25248.0
2020-12-01,,,,2556.415,22412.0,22412.0
2021-01-01,,,,2653.857,23471.0,23471.0
2021-02-01,,,,3369.351,29799.0,29799.0
2021-03-01,,,,4177.947,36950.0,36950.0
2021-04-01,,,,4689.096,41470.0,41470.0
2021-05-01,,,,5567.48,49239.0,49239.0
2021-06-01,,,,5001.223,44231.0,44231.0
2021-07-01,,,,4055.737,35869.0,35869.0
2021-08-01,,,,4495.503,39758.0,39758.0
2021-09-01,,,,4002.166,35395.0,35395.0
2021-10-01,,,,3813.652,33728.0,33728.0
2021-11-01,,,,2815.792,24903.0,24903.0
2021-12-01,,,,2128.196,18822.0,18822.0
2022-01-01,,,,2876.057,9813.0,9813.0
2022-02-01,,,,3320.318,11329.0,11329.0
2022-03-01,,,,4170.106,14228.0,14228.0
2022-04-01,,,,4685.69,15988.0,15988.0
2022-05-01,,,,5427.662,18519.0,18519.0
2022-06-01,,,,5184.393,17689.0,17689.0
2022-07-01,,,,4646.316,15853.0,15853.0
2022-08-01,,,,4453.967,15197.0,15197.0
2022-09-01,,,,4102.391,13997.0,13997.0
2022-10-01,,,,4010.826,13685.0,13685.0
2022-11-01,,,,2958.744,10095.0,10095.0
2022-12-01,,,,2263.53,7723.0,7723.0
2023-01-01,,,,1474.0,5029.0,5029.0
2023-02-01,,,,400.0,1365.0,1365.0
2023-03-01,,,,3551.0,12116.0,12116.0
2023-04-01,,,,3793.0,12942.0,12942.0
2023-05-01,,,,62.0,212.0,212.0
2023-06-01,,,,0.0,0.0,0.0
2023-07-01,,,,0.0,0.0,0.0
2023-08-01,,,,4008.0,13675.0,13675.0
2023-09-01,,,,3937.0,13433.0,13433.0
2023-10-01,,,,3940.0,13443.0,13443.0
2023-11-01,,,,2748.0,9376.0,9376.0
2023-12-01,,,,2356.0,8039.0,8039.0
2024-01-01,-206.0,0.0,0.0,2327.0,7940.0,7940.0
2024-02-01,-170.0,0.0,0.0,2802.0,9560.0,9560.0
2024-03-01,-279.0,0.0,0.0,3972.0,13552.0,13552.0
2024-04-01,-246.0,0.0,0.0,5034.0,17176.0,17176.0
2024-05-01,-311.0,0.0,0.0,4303.0,14682.0,14682.0
2024-06-01,-330.0,0.0,0.0,4691.0,16006.0,16006.0
2024-07-01,-349.0,0.0,0.0,4695.0,16019.0,16019.0
2024-08-01,-349.0,0.0,0.0,3929.0,13406.0,13406.0
2024-09-01,-276.0,0.0,0.0,4096.0,13976.0,13976.0
2024-10-01,-253.0,0.0,0.0,3033.0,10349.0,10349.0
2024-11-01,-289.0,0.0,0.0,2784.0,9499.0,9499.0
2024-12-01,-145.0,0.0,0.0,2564.0,8748.0,8748.0
