measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2003-05-01,13188.0,184191.0,184191.0,255.0,3857.0,3857.0
2003-06-01,33531.0,428388.0,428388.0,1212.0,16501.0,16501.0
2003-07-01,80768.0,984840.0,984840.0,176.0,2210.0,2210.0
2003-08-01,76211.0,968948.0,968948.0,173.0,2227.0,2227.0
2003-09-01,27872.0,374136.0,374136.0,145.0,2024.0,2024.0
2003-10-01,37645.0,499046.0,499046.0,366.0,5087.0,5087.0
2003-11-01,80434.0,1003176.0,1003176.0,180.0,2308.0,2308.0
2003-12-01,69049.0,845484.0,845484.0,132.0,1636.0,1636.0
2004-01-01,76703.0,946583.0,946583.0,233.0,2894.0,2894.0
2004-02-01,80570.0,986485.0,986485.0,129.0,1618.0,1618.0
2004-03-01,89341.0,1082222.0,1082222.0,227.0,2738.0,2738.0
2004-04-01,90280.0,1067037.0,1067037.0,262.0,3144.0,3144.0
2004-05-01,60339.0,757303.0,757303.0,124.0,1572.0,1572.0
2004-06-01,56618.0,713336.0,713336.0,77.0,998.0,998.0
2004-07-01,69882.0,875784.0,875784.0,244.0,3155.0,3155.0
2004-08-01,54962.0,704816.0,704816.0,255.0,3504.0,3504.0
2004-09-01,69995.0,842346.0,842346.0,114.0,1485.0,1485.0
2004-10-01,43011.0,553507.0,553507.0,118.0,1628.0,1628.0
2004-11-01,30411.0,413518.0,413518.0,327.0,4705.0,4705.0
2004-12-01,74653.0,891504.0,891504.0,289.0,3678.0,3678.0
2005-01-01,75016.0,886974.79,886974.79,348.0,4108.06,4108.06
2005-02-01,63917.0,782402.4,782402.4,388.0,4743.31,4743.31
2005-03-01,47281.0,595692.36,595692.36,115.0,1421.99,1421.99
2005-04-01,33384.0,427870.78,427870.78,150.0,1959.04,1959.04
2005-05-01,3116.0,69817.93,69817.93,59.0,1408.08,1408.08
2005-06-01,25359.0,339358.69,339358.69,77.0,1050.02,1050.02
2005-07-01,34694.0,461330.39,461330.39,377.0,5113.86,5113.86
2005-08-01,59925.0,748423.91,748423.91,210.0,2697.08,2697.08
2005-09-01,75954.0,885985.74,885985.74,114.0,1390.04,1390.04
2005-10-01,82395.0,967710.14,967710.14,219.0,2666.8,2666.8
2005-11-01,94150.0,1118917.76,1118917.76,104.0,1285.97,1285.97
2005-12-01,77842.0,931762.56,931762.56,109.0,1373.07,1373.07
2006-01-01,15965.0,187840.0,187840.0,142.0,1770.0,1770.0
2006-02-01,39687.0,503557.0,503557.0,164.0,2225.0,2225.0
2006-03-01,41887.0,501242.0,501242.0,178.0,2303.0,2303.0
2006-04-01,46003.0,536741.0,536741.0,135.0,1722.0,1722.0
2006-05-01,48057.0,572822.0,572822.0,202.0,2655.0,2655.0
2006-06-01,68882.0,822475.0,822475.0,75.0,987.0,987.0
2006-07-01,78195.0,920291.0,920291.0,74.0,961.0,961.0
2006-08-01,79752.0,938564.0,938564.0,98.0,1252.0,1252.0
2006-09-01,18534.0,217906.0,217906.0,85.0,1072.0,1072.0
2006-10-01,59061.0,709842.0,709842.0,189.0,2431.0,2431.0
2006-11-01,74899.0,863012.0,863012.0,144.0,1791.0,1791.0
2006-12-01,67200.0,776747.0,776747.0,103.0,1282.0,1282.0
2007-01-01,83028.512,928775.0,928775.0,154.488,1728.0,1728.0
2007-02-01,91266.174,1033400.0,1033400.0,277.826,3146.0,3146.0
2007-03-01,87668.593,996801.0,996801.0,144.407,1642.0,1642.0
2007-04-01,87757.851,978442.0,978442.0,110.149,1228.0,1228.0
2007-05-01,85765.121,985155.0,985155.0,123.879,1423.0,1423.0
2007-06-01,81423.399,962224.0,962224.0,197.601,2335.0,2335.0
2007-07-01,86279.045,1026547.0,1026547.0,53.955,642.0,642.0
2007-08-01,96698.946,1169045.0,1169045.0,115.054,1391.0,1391.0
2007-09-01,77281.847,943690.0,943690.0,138.15300000000002,1687.0,1687.0
2007-10-01,94731.414,1117778.0,1117778.0,84.586,998.0,998.0
2007-11-01,44536.283,531716.0,531716.0,92.717,1107.0,1107.0
2007-12-01,78587.959,949165.0,949165.0,202.041,2440.0,2440.0
2008-01-01,104511.619,1186070.0,1186070.0,82.381,935.0,935.0
2008-02-01,89340.885,1036854.0,1036854.0,161.115,1870.0,1870.0
2008-03-01,102377.796,1165063.0,1165063.0,68.20400000000001,776.0,776.0
2008-04-01,89095.289,1000779.0,1000779.0,227.711,2558.0,2558.0
2008-05-01,69012.899,770366.0,770366.0,120.101,1341.0,1341.0
2008-06-01,87928.883,1016601.0,1016601.0,155.11700000000002,1793.0,1793.0
2008-07-01,74180.842,869381.0,869381.0,192.15800000000002,2252.0,2252.0
2008-08-01,91731.682,1049062.0,1049062.0,211.318,2417.0,2417.0
2008-09-01,72368.713,855714.0,855714.0,130.287,1541.0,1541.0
2008-10-01,53321.383,607069.0,607069.0,254.61700000000002,2899.0,2899.0
2008-11-01,58161.479,664133.0,664133.0,207.52100000000002,2370.0,2370.0
2008-12-01,68139.891,766736.0,766736.0,153.109,1723.0,1723.0
2009-01-01,32671.292,362613.0,362613.0,252.708,2805.0,2805.0
2009-02-01,64807.091,718048.0,718048.0,326.909,3622.0,3622.0
2009-03-01,28379.033000000003,319020.0,319020.0,123.96700000000001,1394.0,1394.0
2009-04-01,44635.91,482719.0,482719.0,312.09,3375.0,3375.0
2009-05-01,41327.314,500912.0,500912.0,352.68600000000004,4275.0,4275.0
2009-06-01,71525.842,785444.0,785444.0,191.15800000000002,2099.0,2099.0
2009-07-01,73419.078,832069.0,832069.0,176.922,2005.0,2005.0
2009-08-01,68176.621,767525.0,767525.0,231.37900000000002,2605.0,2605.0
2009-09-01,38125.635,461873.0,461873.0,170.365,2064.0,2064.0
2009-10-01,30566.014,396738.0,396738.0,57.986000000000004,753.0,753.0
2009-11-01,45678.464,502605.0,502605.0,202.536,2229.0,2229.0
2009-12-01,83537.941,970552.0,970552.0,212.059,2464.0,2464.0
2010-01-01,97758.17,1088255.0,1088255.0,99.83,1111.0,1111.0
2010-02-01,83707.754,923102.0,923102.0,84.24600000000001,929.0,929.0
2010-03-01,75937.062,841359.0,841359.0,119.938,1329.0,1329.0
2010-04-01,74966.274,846960.0,846960.0,145.726,1646.0,1646.0
2010-05-01,70701.81,810890.0,810890.0,149.19,1711.0,1711.0
2010-06-01,83942.924,977135.0,977135.0,155.076,1805.0,1805.0
2010-07-01,88547.592,1031168.0,1031168.0,144.40800000000002,1682.0,1682.0
2010-08-01,88428.508,1047488.0,1047488.0,138.49200000000002,1641.0,1641.0
2010-09-01,66531.609,813230.0,813230.0,142.39100000000002,1740.0,1740.0
2010-10-01,35136.994,410343.0,410343.0,217.006,2534.0,2534.0
2010-11-01,36170.761,407560.0,407560.0,316.23900000000003,3563.0,3563.0
2010-12-01,85599.39199999999,940722.0,940722.0,169.608,1864.0,1864.0
2011-01-01,74513.558,836054.0,836054.0,129.442,1452.0,1452.0
2011-02-01,68198.866,748161.0,748161.0,188.134,2064.0,2064.0
2011-03-01,76446.722,855856.0,855856.0,193.278,2164.0,2164.0
2011-04-01,70532.746,796563.0,796563.0,107.254,1211.0,1211.0
2011-05-01,46990.243,578444.0,578444.0,229.757,2828.0,2828.0
2011-06-01,83406.521,937445.0,937445.0,112.479,1264.0,1264.0
2011-07-01,78302.471,915615.0,915615.0,181.529,2123.0,2123.0
2011-08-01,77514.098,926129.0,926129.0,193.902,2317.0,2317.0
2011-09-01,58226.978,698212.0,698212.0,304.022,3646.0,3646.0
2011-10-01,55365.472,769959.0,769959.0,139.528,1940.0,1940.0
2011-11-01,36911.953,497037.0,497037.0,272.047,3663.0,3663.0
2011-12-01,59821.547,709014.0,709014.0,197.453,2340.0,2340.0
2012-01-01,86470.579,1161354.0,1161354.0,155.421,2087.0,2087.0
2012-02-01,82868.854,1074860.0,1074860.0,115.146,1494.0,1494.0
2012-03-01,84276.372,1030406.0,1030406.0,160.628,1964.0,1964.0
2012-04-01,80612.343,946716.0,946716.0,115.657,1358.0,1358.0
2012-05-01,75732.221,896255.0,896255.0,113.779,1347.0,1347.0
2012-06-01,80511.481,1113707.0,1113707.0,110.519,1529.0,1529.0
2012-07-01,93158.834,1230067.0,1230067.0,84.166,1111.0,1111.0
2012-08-01,82813.711,979551.0,979551.0,122.289,1446.0,1446.0
2012-09-01,68112.184,792141.0,792141.0,73.816,858.0,858.0
2012-10-01,36106.593,392553.0,392553.0,250.407,2722.0,2722.0
2012-11-01,53360.829,597222.0,597222.0,314.171,3516.0,3516.0
2012-12-01,80448.145,977521.0,977521.0,184.855,2246.0,2246.0
2013-01-01,85319.183,1014426.0,1014426.0,197.817,2352.0,2352.0
2013-02-01,67225.258,771962.0,771962.0,137.742,1582.0,1582.0
2013-03-01,77896.535,902006.0,902006.0,95.465,1105.0,1105.0
2013-04-01,55674.105,696009.0,696009.0,88.895,1111.0,1111.0
2013-05-01,92555.724,1097084.0,1097084.0,91.276,1082.0,1082.0
2013-06-01,79135.864,947809.0,947809.0,128.136,1535.0,1535.0
2013-07-01,87652.339,1073583.0,1073583.0,140.661,1723.0,1723.0
2013-08-01,72555.995,850089.0,850089.0,136.005,1593.0,1593.0
2013-09-01,73756.92,840984.0,840984.0,134.08,1529.0,1529.0
2013-10-01,91382.011,1033419.0,1033419.0,116.989,1323.0,1323.0
2013-11-01,89356.743,1053906.0,1053906.0,83.257,982.0,982.0
2013-12-01,89806.94,1023487.0,1023487.0,196.06,2234.0,2234.0
2014-01-01,91978.505,1070779.0,1070779.0,148.495,1729.0,1729.0
2014-02-01,83457.974,970153.0,970153.0,89.026,1035.0,1035.0
2014-03-01,99832.979,1157212.0,1157212.0,141.021,1635.0,1635.0
2014-04-01,76066.733,900147.0,900147.0,37.267,441.0,441.0
2014-05-01,86708.779,1024531.0,1024531.0,164.221,1940.0,1940.0
2014-06-01,77391.163,940587.0,940587.0,243.837,2964.0,2964.0
2014-07-01,84310.333,931349.0,931349.0,101.667,1123.0,1123.0
2014-08-01,94100.752,1076522.0,1076522.0,64.248,735.0,735.0
2014-09-01,80749.471,946503.0,946503.0,161.529,1893.0,1893.0
2014-10-01,74888.169,857789.0,857789.0,185.831,2129.0,2129.0
2014-11-01,91794.923,1090664.0,1090664.0,186.077,2211.0,2211.0
2014-12-01,84818.723,986348.0,986348.0,204.277,2376.0,2376.0
2015-01-01,86479.265,1050430.0,1050430.0,129.735,1576.0,1576.0
2015-02-01,74457.331,871903.0,871903.0,157.669,1846.0,1846.0
2015-03-01,101339.21,1171214.0,1171214.0,103.788,1200.0,1200.0
2015-04-01,76861.15,893227.0,893227.0,156.85,1823.0,1823.0
2015-05-01,65102.154,807699.0,807699.0,202.846,2517.0,2517.0
2015-06-01,74568.39,882005.0,882005.0,153.61,1817.0,1817.0
2015-07-01,64100.974,798034.0,798034.0,153.026,1905.0,1905.0
2015-08-01,60076.79,746631.0,746631.0,269.21,3346.0,3346.0
2015-09-01,52139.544,613261.0,613261.0,272.456,3205.0,3205.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0
