measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2009-01-01,-1533.25,128.0,128.0,-97.76100000000001,7.0,7.0
2009-02-01,-546.049,47.0,47.0,-89.21900000000001,8.0,8.0
2009-03-01,-86.71,6.0,6.0,-99.44200000000001,8.0,8.0
2009-04-01,-168.616,17.0,17.0,-77.727,7.0,7.0
2009-05-01,-628.126,58.0,58.0,-89.09700000000001,8.0,8.0
2009-06-01,-499.923,47.0,47.0,-129.365,12.0,12.0
2009-07-01,-322.336,29.0,29.0,-140.75900000000001,13.0,13.0
2009-08-01,-337.368,29.0,29.0,-140.25300000000001,13.0,13.0
2009-09-01,-333.235,29.0,29.0,-104.04400000000001,9.0,9.0
2009-10-01,-54.582,6.0,6.0,-61.313,5.0,5.0
2009-11-01,-954.018,87.0,87.0,-59.271,5.0,5.0
2009-12-01,-568.75,52.0,52.0,-92.786,8.0,8.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0
