measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,104.0,1065.06,1065.06
2003-02-01,59.0,604.22,604.22
2003-03-01,314.0,3215.67,3215.67
2003-04-01,689.0,7056.05,7056.05
2003-05-01,532.0,5448.21,5448.21
2003-06-01,160.0,1638.56,1638.56
2003-07-01,63.0,645.18,645.18
2003-08-01,155.0,1587.36,1587.36
2003-09-01,116.0,1187.96,1187.96
2003-10-01,372.0,3809.65,3809.65
2003-11-01,577.0,5909.06,5909.06
2003-12-01,728.0,7455.45,7455.45
2004-01-01,186.828,1872.39,1872.39
2004-02-01,116.025,1162.8,1162.8
2004-03-01,319.487,3201.9,3201.9
2004-04-01,375.403,3762.29,3762.29
2004-05-01,331.02,3317.48,3317.48
2004-06-01,225.899,2263.96,2263.96
2004-07-01,182.91400000000002,1833.16,1833.16
2004-08-01,233.447,2339.61,2339.61
2004-09-01,209.75300000000001,2102.14,2102.14
2004-10-01,73.38900000000001,735.5,735.5
2004-11-01,165.23,1655.94,1655.94
2004-12-01,255.604,2561.66,2561.66
2005-01-01,355.40200000000004,3553.67,3553.67
2005-02-01,307.28,3072.49,3072.49
2005-03-01,336.612,3365.79,3365.79
2005-04-01,321.534,3215.02,3215.02
2005-05-01,290.856,2908.27,2908.27
2005-06-01,327.622,3275.89,3275.89
2005-07-01,351.661,3516.26,3516.26
2005-08-01,297.54900000000004,2975.2,2975.2
2005-09-01,246.20600000000002,2461.81,2461.81
2005-10-01,210.133,2101.12,2101.12
2005-11-01,224.88400000000001,2248.61,2248.61
2005-12-01,275.262,2752.34,2752.34
2006-01-01,395.48900000000003,3923.0,3923.0
2006-02-01,356.61400000000003,3537.0,3537.0
2006-03-01,314.182,3116.0,3116.0
2006-04-01,341.97700000000003,3392.0,3392.0
2006-05-01,404.33,4011.0,4011.0
2006-06-01,397.281,3941.0,3941.0
2006-07-01,416.603,4132.0,4132.0
2006-08-01,413.593,4102.0,4102.0
2006-09-01,268.471,2663.0,2663.0
2006-10-01,236.67600000000002,2348.0,2348.0
2006-11-01,277.226,2750.0,2750.0
2006-12-01,293.56100000000004,2912.0,2912.0
2007-01-01,265.895,2628.0,2628.0
2007-02-01,168.429,1665.0,1665.0
2007-03-01,230.476,2278.0,2278.0
2007-04-01,296.833,2934.0,2934.0
2007-05-01,265.851,2628.0,2628.0
2007-06-01,134.81900000000002,1333.0,1333.0
2007-07-01,186.175,1840.0,1840.0
2007-08-01,92.01400000000001,909.0,909.0
2007-09-01,64.581,638.0,638.0
2007-10-01,164.794,1629.0,1629.0
2007-11-01,265.846,2628.0,2628.0
2007-12-01,274.288,2711.0,2711.0
2008-01-01,312.8,3082.0,3082.0
2008-02-01,288.701,2845.0,2845.0
2008-03-01,344.661,3396.0,3396.0
2008-04-01,345.233,3402.0,3402.0
2008-05-01,264.664,2608.0,2608.0
2008-06-01,237.95600000000002,2345.0,2345.0
2008-07-01,222.185,2189.0,2189.0
2008-08-01,298.685,2943.0,2943.0
2008-09-01,79.23400000000001,781.0,781.0
2008-10-01,179.834,1772.0,1772.0
2008-11-01,303.072,2986.0,2986.0
2008-12-01,311.975,3074.0,3074.0
2009-01-01,212.87,2078.0,2078.0
2009-02-01,210.68900000000002,2056.0,2056.0
2009-03-01,340.55600000000004,3324.0,3324.0
2009-04-01,316.063,3085.0,3085.0
2009-05-01,306.999,2996.0,2996.0
2009-06-01,224.45600000000002,2191.0,2191.0
2009-07-01,295.41200000000003,2883.0,2883.0
2009-08-01,171.339,1672.0,1672.0
2009-09-01,64.876,633.0,633.0
2009-10-01,122.18,1192.0,1192.0
2009-11-01,206.043,2011.0,2011.0
2009-12-01,270.517,2640.0,2640.0
2010-01-01,41.725,407.0,407.0
2010-02-01,37.387,365.0,365.0
2010-03-01,54.498000000000005,532.0,532.0
2010-04-01,66.822,652.0,652.0
2010-05-01,53.068000000000005,518.0,518.0
2010-06-01,40.944,399.0,399.0
2010-07-01,28.194000000000003,275.0,275.0
2010-08-01,21.967000000000002,214.0,214.0
2010-09-01,11.604000000000001,113.0,113.0
2010-10-01,54.923,536.0,536.0
2010-11-01,64.837,633.0,633.0
2010-12-01,42.031,410.0,410.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,106.667,1015.0,1015.0
2012-02-01,92.825,883.0,883.0
2012-03-01,149.703,1425.0,1425.0
2012-04-01,132.232,1258.0,1258.0
2012-05-01,143.898,1369.0,1369.0
2012-06-01,78.507,747.0,747.0
2012-07-01,38.654,368.0,368.0
2012-08-01,27.546,262.0,262.0
2012-09-01,36.784,350.0,350.0
2012-10-01,113.114,1076.0,1076.0
2012-11-01,92.015,876.0,876.0
2012-12-01,136.055,1295.0,1295.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0
2014-01-01,130.748,1243.0,1243.0
2014-02-01,74.087,705.0,705.0
2014-03-01,68.667,653.0,653.0
2014-04-01,151.01,1436.0,1436.0
2014-05-01,171.462,1631.0,1631.0
2014-06-01,103.426,984.0,984.0
2014-07-01,72.89,693.0,693.0
2014-08-01,60.032,571.0,571.0
2014-09-01,23.635,225.0,225.0
2014-10-01,76.135,724.0,724.0
2014-11-01,77.585,738.0,738.0
2014-12-01,132.323,1258.0,1258.0
2015-01-01,179.517,1673.0,1673.0
2015-02-01,118.956,1109.0,1109.0
2015-03-01,125.866,1173.0,1173.0
2015-04-01,308.926,2879.0,2879.0
2015-05-01,255.756,2383.0,2383.0
2015-06-01,334.58,3118.0,3118.0
2015-07-01,256.237,2388.0,2388.0
2015-08-01,103.336,963.0,963.0
2015-09-01,60.079,560.0,560.0
2015-10-01,124.123,1157.0,1157.0
2015-11-01,166.239,1549.0,1549.0
2015-12-01,277.385,2585.0,2585.0
2016-01-01,337.208,3113.0,3113.0
2016-02-01,350.66,3237.0,3237.0
2016-03-01,473.131,4368.0,4368.0
2016-04-01,443.009,4090.0,4090.0
2016-05-01,177.435,1638.0,1638.0
2016-06-01,190.144,1755.0,1755.0
2016-07-01,136.913,1264.0,1264.0
2016-08-01,106.626,984.0,984.0
2016-09-01,38.128,352.0,352.0
2016-10-01,15.68,145.0,145.0
2016-11-01,63.381,585.0,585.0
2016-12-01,245.685,2268.0,2268.0
2017-01-01,239.487,2206.0,2206.0
2017-02-01,238.376,2196.0,2196.0
2017-03-01,293.667,2706.0,2706.0
2017-04-01,408.433,3763.0,3763.0
2017-05-01,427.313,3937.0,3937.0
2017-06-01,326.476,3008.0,3008.0
2017-07-01,271.874,2505.0,2505.0
2017-08-01,170.983,1575.0,1575.0
2017-09-01,128.959,1188.0,1188.0
2017-10-01,124.087,1143.0,1143.0
2017-11-01,293.773,2707.0,2707.0
2017-12-01,227.572,2097.0,2097.0
2018-01-01,82.201,748.0,748.0
2018-02-01,87.969,801.0,801.0
2018-03-01,97.484,887.0,887.0
2018-04-01,116.87,1064.0,1064.0
2018-05-01,95.383,868.0,868.0
2018-06-01,43.517,396.0,396.0
2018-07-01,37.607,342.0,342.0
2018-08-01,51.838,472.0,472.0
2018-09-01,49.73,453.0,453.0
2018-10-01,74.122,675.0,675.0
2018-11-01,102.008,929.0,929.0
2018-12-01,109.271,995.0,995.0
2019-01-01,406.679,3621.0,3621.0
2019-02-01,377.715,3364.0,3364.0
2019-03-01,398.662,3550.0,3550.0
2019-04-01,432.271,3849.0,3849.0
2019-05-01,459.218,4089.0,4089.0
2019-06-01,327.166,2913.0,2913.0
2019-07-01,198.68,1769.0,1769.0
2019-08-01,111.743,995.0,995.0
2019-09-01,99.303,884.0,884.0
2019-10-01,216.726,1930.0,1930.0
2019-11-01,264.324,2354.0,2354.0
2019-12-01,358.513,3193.0,3193.0
2020-01-01,383.668,3364.0,3364.0
2020-02-01,326.985,2867.0,2867.0
2020-03-01,446.213,3912.0,3912.0
2020-04-01,481.439,4221.0,4221.0
2020-05-01,433.862,3804.0,3804.0
2020-06-01,143.603,1259.0,1259.0
2020-07-01,182.4,1599.0,1599.0
2020-08-01,98.616,865.0,865.0
2020-09-01,56.138,492.0,492.0
2020-10-01,208.793,1830.0,1830.0
2020-11-01,246.2,2158.0,2158.0
2020-12-01,332.083,2911.0,2911.0
2021-01-01,226.991,2008.0,2008.0
2021-02-01,145.804,1289.0,1289.0
2021-03-01,224.57,1986.0,1986.0
2021-04-01,277.058,2450.0,2450.0
2021-05-01,212.547,1880.0,1880.0
2021-06-01,94.198,833.0,833.0
2021-07-01,187.617,1659.0,1659.0
2021-08-01,131.358,1162.0,1162.0
2021-09-01,151.253,1338.0,1338.0
2021-10-01,162.325,1436.0,1436.0
2021-11-01,229.276,2028.0,2028.0
2021-12-01,225.003,1990.0,1990.0
2022-01-01,201.95,689.0,689.0
2022-02-01,249.776,852.0,852.0
2022-03-01,366.337,1250.0,1250.0
2022-04-01,419.587,1432.0,1432.0
2022-05-01,305.772,1043.0,1043.0
2022-06-01,144.199,492.0,492.0
2022-07-01,82.081,280.0,280.0
2022-08-01,71.931,245.0,245.0
2022-09-01,134.408,459.0,459.0
2022-10-01,176.158,601.0,601.0
2022-11-01,195.648,668.0,668.0
2022-12-01,283.153,966.0,966.0
2023-01-01,475.0,1621.0,1621.0
2023-02-01,118.0,403.0,403.0
2023-03-01,141.0,481.0,481.0
2023-04-01,687.0,2344.0,2344.0
2023-05-01,226.0,771.0,771.0
2023-06-01,318.0,1085.0,1085.0
2023-07-01,786.0,2682.0,2682.0
2023-08-01,514.0,1754.0,1754.0
2023-09-01,270.0,921.0,921.0
2023-10-01,188.0,641.0,641.0
2023-11-01,230.0,785.0,785.0
2023-12-01,500.0,1706.0,1706.0
2024-01-01,298.0,1017.0,1017.0
2024-02-01,87.0,297.0,297.0
2024-03-01,622.0,2122.0,2122.0
2024-04-01,606.0,2068.0,2068.0
2024-05-01,180.0,614.0,614.0
2024-06-01,146.0,498.0,498.0
2024-07-01,-2.0,0.0,0.0
2024-08-01,324.0,1105.0,1105.0
2024-09-01,76.0,259.0,259.0
2024-10-01,23.0,78.0,78.0
2024-11-01,40.0,136.0,136.0
2024-12-01,237.0,809.0,809.0
