measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,83.14,1050.0,1050.0,848.4780000000001,10718.0,10718.0
2003-02-01,72.229,913.0,913.0,737.125,9311.0,9311.0
2003-03-01,64.74,818.0,818.0,660.6990000000001,8346.0,8346.0
2003-04-01,56.401,713.0,713.0,575.595,7271.0,7271.0
2003-05-01,62.451,789.0,789.0,637.3380000000001,8051.0,8051.0
2003-06-01,65.061,822.0,822.0,663.981,8387.0,8387.0
2003-07-01,88.837,1122.0,1122.0,906.623,11453.0,11453.0
2003-08-01,87.019,1099.0,1099.0,888.0730000000001,11218.0,11218.0
2003-09-01,72.715,919.0,919.0,742.091,9374.0,9374.0
2003-10-01,69.63900000000001,880.0,880.0,710.6940000000001,8978.0,8978.0
2003-11-01,76.629,968.0,968.0,782.0360000000001,9879.0,9879.0
2003-12-01,82.13900000000001,1038.0,1038.0,838.267,10589.0,10589.0
2004-01-01,207.13566,2403.9,2969.7,606.26434,7035.97,8692.0
2004-02-01,114.05456,1323.65,1721.4,619.96544,7194.97,9357.0
2004-03-01,57.115919999999996,662.86,843.6,728.84408,8458.56,10765.0
2004-04-01,41.799679999999995,485.1,672.6,703.00032,8158.63,11312.0
2004-05-01,42.505379999999995,493.29,684.0,780.69462,9060.31,12563.0
2004-06-01,39.08616,453.61,615.6,793.9138399999999,9213.72,12504.0
2004-07-01,44.82765,520.24,713.4,837.17235,9715.76,13323.0
2004-08-01,57.16787,663.46,928.0,775.83213,9003.87,12594.0
2004-09-01,46.22277,536.44,765.6,737.77723,8562.23,12220.0
2004-10-01,52.260189999999994,606.5,817.32,731.73981,8492.16,11444.0
2004-11-01,51.27344,595.05,764.4,664.12656,7707.48,9901.0
2004-12-01,110.64883,1284.13,1578.24,643.95117,7473.34,9185.0
2005-01-01,131.03119,1520.67,2136.96,603.96881,7009.33,9850.0
2005-02-01,57.28161,664.78,944.64,560.11839,6500.42,9237.0
2005-03-01,49.53682,574.9,799.68,650.18318,7545.66,10496.0
2005-04-01,38.063539999999996,441.74,716.56,670.47646,7781.18,12622.0
2005-05-01,36.88267,428.04,752.64,704.97733,8181.57,14386.0
2005-06-01,30.493119999999998,353.89,746.76,688.82688,7994.14,16869.0
2005-07-01,39.559219999999996,459.1,893.76,813.04078,9435.7,18369.0
2005-08-01,37.50036,435.21,876.12,713.17964,8276.77,16662.0
2005-09-01,40.80871,473.6,876.12,680.47129,7897.17,14609.0
2005-10-01,34.83385,404.26,752.64,676.64615,7852.78,14620.0
2005-11-01,211.98305,2460.16,3486.84,441.67695,5125.86,7265.0
2005-12-01,271.53873999999996,3151.33,4221.84,356.64126,4138.98,5545.0
2006-01-01,31.179779999999997,361.86,599.76,450.00022,5222.45,8656.0
2006-02-01,83.48163,968.84,1595.0,310.47837,3603.24,5932.0
2006-03-01,38.9896,452.49,746.76,383.3904,4449.42,7343.0
2006-04-01,17.044259999999998,197.81,464.52,391.61574,4544.87,10673.0
2006-05-01,18.14686,210.6,564.48,414.03314,4805.04,12879.0
2006-06-01,20.43411,237.15,711.48,417.62589,4846.73,14541.0
2006-07-01,20.43411,237.15,711.48,417.62589,4846.73,14541.0
2006-08-01,22.81636,264.79,711.48,431.90364,5012.43,13468.0
2006-09-01,74.90012,869.25,2016.84,348.45988,4044.03,9383.0
2006-10-01,19.105909999999998,221.73,511.56,416.99409,4839.4,11165.0
2006-11-01,25.58036,296.87,493.92,417.37964,4843.88,8059.0
2006-12-01,30.78812,357.31,535.08,464.11188,5386.22,8066.0
2007-01-01,25.648,300.0,553.0,423.192,4911.0,9120.0
2007-02-01,20.522000000000002,241.0,447.0,368.538,4277.0,8025.0
2007-03-01,21.384,247.0,476.0,412.75600000000003,4790.0,9193.0
2007-04-01,19.551000000000002,229.0,465.0,378.329,4391.0,8989.0
2007-05-01,16.864,197.0,499.0,405.516,4706.0,11994.0
2007-06-01,14.884,174.0,522.0,395.73600000000005,4593.0,13879.0
2007-07-01,17.906000000000002,206.0,670.0,412.314,4785.0,15435.0
2007-08-01,19.182000000000002,223.0,700.0,436.51800000000003,5066.0,15923.0
2007-09-01,28.148,329.0,876.0,405.012,4700.0,12606.0
2007-10-01,22.442,259.0,617.0,414.63800000000003,4812.0,11407.0
2007-11-01,8.102,94.0,269.0,232.978,2704.0,7738.0
2007-12-01,0.0,0.0,353.0,0.0,0.0,3060.0
