measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2003-01-01,19.545,243.0,243.0
2003-02-01,17.181,214.0,214.0
2003-03-01,17.162000000000003,214.0,214.0
2003-04-01,14.546000000000001,181.0,181.0
2003-05-01,15.838000000000001,197.0,197.0
2003-06-01,17.007,212.0,212.0
2003-07-01,19.079,237.0,237.0
2003-08-01,20.492,255.0,255.0
2003-09-01,17.474,217.0,217.0
2003-10-01,18.724,233.0,233.0
2003-11-01,17.962,223.0,223.0
2003-12-01,18.868000000000002,235.0,235.0
2004-01-01,2.76,31.0,31.0
2004-02-01,9.067,102.0,102.0
2004-03-01,5.125,57.0,57.0
2004-04-01,4.731,53.0,53.0
2004-05-01,9.855,110.0,110.0
2004-06-01,6.505,73.0,73.0
2004-07-01,2.9570000000000003,33.0,33.0
2004-08-01,8.87,99.0,99.0
2004-09-01,36.268,406.0,406.0
2004-10-01,2.365,26.0,26.0
2004-11-01,56.176,629.0,629.0
2004-12-01,5.322,60.0,60.0
2005-01-01,5.36,84.98,84.98
2005-02-01,1.842,29.2,29.2
2005-03-01,2.041,32.36,32.36
2005-04-01,2.472,39.2,39.2
2005-05-01,2.2960000000000003,36.4,36.4
2005-06-01,2.98,47.25,47.25
2005-07-01,3.0340000000000003,48.1,48.1
2005-08-01,3.564,56.5,56.5
2005-09-01,2.333,36.99,36.99
2005-10-01,2.591,41.07,41.07
2005-11-01,2.083,33.02,33.02
2005-12-01,4.404,69.82,69.82
2006-01-01,4.583,55.0,55.0
2006-02-01,2.398,29.0,29.0
2006-03-01,2.015,24.0,24.0
2006-04-01,3.859,46.0,46.0
2006-05-01,3.607,43.0,43.0
2006-06-01,3.2790000000000004,39.0,39.0
2006-07-01,4.7490000000000006,57.0,57.0
2006-08-01,4.607,55.0,55.0
2006-09-01,2.117,25.0,25.0
2006-10-01,2.236,27.0,27.0
2006-11-01,2.633,31.0,31.0
2006-12-01,2.9170000000000003,35.0,35.0
2007-01-01,1.231,12.0,12.0
2007-02-01,1.4020000000000001,18.0,18.0
2007-03-01,1.1680000000000001,12.0,12.0
2007-04-01,1.24,12.0,12.0
2007-05-01,1.2770000000000001,12.0,12.0
2007-06-01,1.5,18.0,18.0
2007-07-01,1.173,12.0,12.0
2007-08-01,0.9390000000000001,12.0,12.0
2007-09-01,0.889,12.0,12.0
2007-10-01,1.278,12.0,12.0
2007-11-01,1.0490000000000002,12.0,12.0
2007-12-01,1.854,23.0,23.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,7.0,63.0,63.0
2009-01-01,1.231,11.0,11.0
2009-02-01,1.091,11.0,11.0
2009-03-01,1.005,11.0,11.0
2009-04-01,0.8160000000000001,11.0,11.0
2009-05-01,1.748,17.0,17.0
2009-06-01,1.341,17.0,17.0
2009-07-01,0.871,11.0,11.0
2009-08-01,0.9680000000000001,11.0,11.0
2009-09-01,0.92,11.0,11.0
2009-10-01,0.883,11.0,11.0
2009-11-01,0.913,11.0,11.0
2009-12-01,1.213,11.0,11.0
2010-01-01,1.772,12.0,12.0
2010-02-01,1.143,12.0,12.0
2010-03-01,1.468,12.0,12.0
2010-04-01,1.103,12.0,12.0
2010-05-01,2.33,23.0,23.0
2010-06-01,1.925,17.0,17.0
2010-07-01,1.622,17.0,17.0
2010-08-01,1.6720000000000002,17.0,17.0
2010-09-01,1.365,12.0,12.0
2010-10-01,0.8470000000000001,6.0,6.0
2010-11-01,1.123,12.0,12.0
2010-12-01,1.6300000000000001,17.0,17.0
2011-01-01,3.732,52.0,52.0
2011-02-01,2.207,23.0,23.0
2011-03-01,2.026,23.0,23.0
2011-04-01,2.503,29.0,29.0
2011-05-01,2.499,29.0,29.0
2011-06-01,3.21,41.0,41.0
2011-07-01,2.065,23.0,23.0
2011-08-01,2.004,23.0,23.0
2011-09-01,1.207,12.0,12.0
2011-10-01,1.561,17.0,17.0
2011-11-01,2.655,29.0,29.0
2011-12-01,2.331,29.0,29.0
2012-01-01,4.947,40.0,40.0
2012-02-01,1.953,12.0,12.0
2012-03-01,2.125,17.0,17.0
2012-04-01,1.839,12.0,12.0
2012-05-01,1.801,12.0,12.0
2012-06-01,2.841,17.0,17.0
2012-07-01,3.665,23.0,23.0
2012-08-01,2.823,17.0,17.0
2012-09-01,2.178,17.0,17.0
2012-10-01,2.761,17.0,17.0
2012-11-01,3.095,23.0,23.0
2012-12-01,3.972,29.0,29.0
2013-01-01,2.713,35.0,35.0
2013-02-01,2.632,29.0,29.0
2013-03-01,2.61,29.0,29.0
2013-04-01,1.711,17.0,17.0
2013-05-01,3.616,41.0,41.0
2013-06-01,3.086,35.0,35.0
2013-07-01,4.433,52.0,52.0
2013-08-01,2.268,23.0,23.0
2013-09-01,3.037,35.0,35.0
2013-10-01,1.943,23.0,23.0
2013-11-01,2.631,29.0,29.0
2013-12-01,2.32,23.0,23.0
2014-01-01,4.785,52.0,52.0
2014-02-01,2.451,29.0,29.0
2014-03-01,2.341,23.0,23.0
2014-04-01,1.424,17.0,17.0
2014-05-01,1.361,17.0,17.0
2014-06-01,1.594,17.0,17.0
2014-07-01,1.054,12.0,12.0
2014-08-01,1.55,17.0,17.0
2014-09-01,0.665,6.0,6.0
2014-10-01,0.721,6.0,6.0
2014-11-01,0.944,12.0,12.0
2014-12-01,1.11,12.0,12.0
2015-01-01,3.269,23.0,23.0
2015-02-01,2.477,29.0,29.0
2015-03-01,2.791,29.0,29.0
2015-04-01,1.931,23.0,23.0
2015-05-01,3.032,35.0,35.0
