measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2016-09-01,629.685,5813.0,5813.0
2016-10-01,484.527,4473.0,4473.0
2016-11-01,345.322,3188.0,3188.0
2016-12-01,558.466,5156.0,5156.0
2017-01-01,616.334,5678.0,5678.0
2017-02-01,752.408,6932.0,6932.0
2017-03-01,926.292,8534.0,8534.0
2017-04-01,1008.944,9295.0,9295.0
2017-05-01,1102.985,10162.0,10162.0
2017-06-01,943.381,8691.0,8691.0
2017-07-01,1052.774,9699.0,9699.0
2017-08-01,950.44,8756.0,8756.0
2017-09-01,912.72,8409.0,8409.0
2017-10-01,794.776,7322.0,7322.0
2017-11-01,702.004,6468.0,6468.0
2017-12-01,573.942,5288.0,5288.0
2018-01-01,635.424,5785.0,5785.0
2018-02-01,556.958,5071.0,5071.0
2018-03-01,804.567,7325.0,7325.0
2018-04-01,987.931,8994.0,8994.0
2018-05-01,981.348,8934.0,8934.0
2018-06-01,1055.729,9611.0,9611.0
2018-07-01,996.821,9075.0,9075.0
2018-08-01,1017.845,9266.0,9266.0
2018-09-01,673.879,6135.0,6135.0
2018-10-01,725.547,6605.0,6605.0
2018-11-01,526.164,4790.0,4790.0
2018-12-01,434.787,3958.0,3958.0
2019-01-01,534.409,4759.0,4759.0
2019-02-01,515.051,4587.0,4587.0
2019-03-01,853.39,7599.0,7599.0
2019-04-01,876.975,7809.0,7809.0
2019-05-01,996.305,8872.0,8872.0
2019-06-01,965.527,8598.0,8598.0
2019-07-01,1073.388,9559.0,9559.0
2019-08-01,955.866,8512.0,8512.0
2019-09-01,871.678,7762.0,7762.0
2019-10-01,691.178,6155.0,6155.0
2019-11-01,595.239,5301.0,5301.0
2019-12-01,527.994,4702.0,4702.0
2020-01-01,509.505,4467.0,4467.0
2020-02-01,523.617,4591.0,4591.0
2020-03-01,669.758,5872.0,5872.0
2020-04-01,909.707,7975.0,7975.0
2020-05-01,910.43,7982.0,7982.0
2020-06-01,885.736,7765.0,7765.0
2020-07-01,990.762,8686.0,8686.0
2020-08-01,795.541,6975.0,6975.0
2020-09-01,673.758,5907.0,5907.0
2020-10-01,683.073,5989.0,5989.0
2020-11-01,571.297,5009.0,5009.0
2020-12-01,482.816,4233.0,4233.0
2021-01-01,471.304,4168.0,4168.0
2021-02-01,460.402,4072.0,4072.0
2021-03-01,755.283,6680.0,6680.0
2021-04-01,1014.892,8976.0,8976.0
2021-05-01,1022.761,9045.0,9045.0
2021-06-01,942.172,8333.0,8333.0
2021-07-01,1018.023,9003.0,9003.0
2021-08-01,927.849,8206.0,8206.0
2021-09-01,867.941,7676.0,7676.0
2021-10-01,712.631,6303.0,6303.0
2021-11-01,670.162,5927.0,5927.0
2021-12-01,489.58,4330.0,4330.0
2022-01-01,564.189,1925.0,1925.0
2022-02-01,629.544,2148.0,2148.0
2022-03-01,820.876,2801.0,2801.0
2022-04-01,1065.539,3636.0,3636.0
2022-05-01,1010.004,3446.0,3446.0
2022-06-01,1067.39,3642.0,3642.0
2022-07-01,950.3,3242.0,3242.0
2022-08-01,924.417,3154.0,3154.0
2022-09-01,865.469,2953.0,2953.0
2022-10-01,725.654,2476.0,2476.0
2022-11-01,566.686,1934.0,1934.0
2022-12-01,443.932,1515.0,1515.0
2023-01-01,572.0,1952.0,1952.0
2023-02-01,618.0,2109.0,2109.0
2023-03-01,834.0,2846.0,2846.0
2023-04-01,912.0,3112.0,3112.0
2023-05-01,929.0,3170.0,3170.0
2023-06-01,924.0,3153.0,3153.0
2023-07-01,930.0,3173.0,3173.0
2023-08-01,976.0,3330.0,3330.0
2023-09-01,846.0,2887.0,2887.0
2023-10-01,842.0,2873.0,2873.0
2023-11-01,661.0,2255.0,2255.0
2023-12-01,590.0,2013.0,2013.0
2024-01-01,678.0,2313.0,2313.0
2024-02-01,767.0,2617.0,2617.0
2024-03-01,894.0,3050.0,3050.0
2024-04-01,964.0,3289.0,3289.0
2024-05-01,951.0,3245.0,3245.0
2024-06-01,1039.0,3545.0,3545.0
2024-07-01,965.0,3293.0,3293.0
2024-08-01,930.0,3173.0,3173.0
2024-09-01,756.0,2579.0,2579.0
2024-10-01,892.0,3044.0,3044.0
2024-11-01,526.0,1795.0,1795.0
2024-12-01,446.0,1522.0,1522.0
