measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,7.08,76.0,76.0,48.73,2730.0,2730.0
2001-02-01,5.642,60.0,60.0,38.837,2176.0,2176.0
2001-03-01,5.756,62.0,62.0,39.62,2220.0,2220.0
2001-04-01,5.594,60.0,60.0,38.502,2157.0,2157.0
2001-05-01,6.475,69.0,69.0,44.57,2497.0,2497.0
2001-06-01,6.715,72.0,72.0,46.224000000000004,2590.0,2590.0
2001-07-01,7.673,82.0,82.0,52.814,2959.0,2959.0
2001-08-01,7.59,81.0,81.0,52.242000000000004,2927.0,2927.0
2001-09-01,6.271,67.0,67.0,43.163000000000004,2418.0,2418.0
2001-10-01,6.046,65.0,65.0,41.614000000000004,2331.0,2331.0
2001-11-01,5.597,60.0,60.0,38.521,2158.0,2158.0
2001-12-01,6.562,70.0,70.0,45.164,2530.0,2530.0
2002-01-01,1.669,93.0,93.0,71.836,3709.0,3709.0
2002-02-01,1.493,83.0,83.0,64.257,3318.0,3318.0
2002-03-01,1.372,76.0,76.0,59.065,3050.0,3050.0
2002-04-01,1.231,68.0,68.0,52.978,2736.0,2736.0
2002-05-01,1.351,75.0,75.0,58.176,3004.0,3004.0
2002-06-01,1.66,92.0,92.0,71.45400000000001,3690.0,3690.0
2002-07-01,1.8980000000000001,106.0,106.0,81.73,4220.0,4220.0
2002-08-01,1.8330000000000002,102.0,102.0,78.934,4076.0,4076.0
2002-09-01,1.64,91.0,91.0,70.592,3645.0,3645.0
2002-10-01,1.63,91.0,91.0,70.162,3623.0,3623.0
2002-11-01,1.59,88.0,88.0,68.433,3534.0,3534.0
2002-12-01,1.635,91.0,91.0,70.382,3634.0,3634.0
2003-01-01,15.564,189.0,189.0,127.382,5104.0,5104.0
2003-02-01,12.86,156.0,156.0,105.257,4218.0,4218.0
2003-03-01,13.658000000000001,166.0,166.0,111.783,4479.0,4479.0
2003-04-01,13.009,158.0,158.0,106.474,4266.0,4266.0
2003-05-01,13.398000000000001,163.0,163.0,109.66,4394.0,4394.0
2003-06-01,14.135,172.0,172.0,115.688,4636.0,4636.0
2003-07-01,17.017,207.0,207.0,139.27200000000002,5581.0,5581.0
2003-08-01,16.448,200.0,200.0,134.62300000000002,5394.0,5394.0
2003-09-01,13.243,161.0,161.0,108.391,4343.0,4343.0
2003-10-01,12.656,154.0,154.0,103.586,4151.0,4151.0
2003-11-01,10.603,129.0,129.0,86.777,3477.0,3477.0
2003-12-01,15.408000000000001,187.0,187.0,126.107,5053.0,5053.0
2004-01-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-02-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-03-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-04-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-05-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-06-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-07-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-08-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-09-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-10-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-11-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2004-12-01,7.667000000000001,87.0,87.0,72.083,856.0,856.0
2005-01-01,15.043000000000001,170.18,170.18,97.876,1162.74,1162.74
2005-02-01,7.635,86.37,86.37,81.251,965.24,965.24
2005-03-01,9.24,104.53,104.53,100.623,1195.37,1195.37
2005-04-01,9.628,108.93,108.93,99.145,1177.81,1177.81
2005-05-01,11.345,128.35,128.35,116.876,1388.45,1388.45
2005-06-01,10.272,116.21,116.21,147.5,1752.26,1752.26
2005-07-01,16.448,186.07,186.07,184.862,2196.11,2196.11
2005-08-01,18.202,205.92,205.92,191.497,2274.93,2274.93
2005-09-01,18.076,204.5,204.5,145.717,1731.08,1731.08
2005-10-01,10.786000000000001,122.02,122.02,116.41,1382.92,1382.92
2005-11-01,8.597,97.26,97.26,99.31700000000001,1179.86,1179.86
2005-12-01,18.727,211.86,211.86,96.924,1151.42,1151.42
2006-01-01,0.383,4.0,4.0,0.23800000000000002,1.0,1.0
2006-02-01,0.379,4.0,4.0,0.28200000000000003,1.0,1.0
2006-03-01,0.333,3.0,3.0,0.322,1.0,1.0
2006-04-01,0.439,4.0,4.0,0.36,1.0,1.0
2006-05-01,0.397,4.0,4.0,0.41700000000000004,1.0,1.0
2006-06-01,0.47400000000000003,5.0,5.0,0.531,1.0,1.0
2006-07-01,0.46,5.0,5.0,0.668,2.0,2.0
2006-08-01,0.495,5.0,5.0,0.676,2.0,2.0
2006-09-01,0.35200000000000004,3.0,3.0,0.46,1.0,1.0
2006-10-01,0.453,4.0,4.0,0.41600000000000004,1.0,1.0
2006-11-01,0.395,4.0,4.0,0.309,1.0,1.0
2006-12-01,0.44,4.0,4.0,0.322,1.0,1.0
2007-01-01,0.139,0.0,0.0,0.035,1.0,1.0
2007-02-01,0.096,0.0,0.0,0.10300000000000001,2.0,2.0
2007-03-01,0.13,0.0,0.0,0.062,1.0,1.0
2007-04-01,0.14400000000000002,0.0,0.0,0.029,0.0,0.0
2007-05-01,0.23900000000000002,6.0,6.0,0.266,4.0,4.0
2007-06-01,0.094,0.0,0.0,0.458,9.0,9.0
2007-07-01,0.082,0.0,0.0,0.8530000000000001,15.0,15.0
2007-08-01,0.16,0.0,0.0,1.5430000000000001,28.0,28.0
2007-09-01,0.062,0.0,0.0,0.40700000000000003,8.0,8.0
2007-10-01,0.129,0.0,0.0,0.24600000000000002,4.0,4.0
2007-11-01,0.201,6.0,6.0,0.033,1.0,1.0
2007-12-01,0.228,6.0,6.0,0.262,4.0,4.0
2008-01-01,0.0,0.0,0.0,2.738,36.0,36.0
2008-02-01,0.0,0.0,0.0,1.0290000000000001,14.0,14.0
2008-03-01,0.0,0.0,0.0,1.487,21.0,21.0
2008-04-01,0.0,0.0,0.0,2.7560000000000002,39.0,39.0
2008-05-01,0.0,0.0,0.0,2.7960000000000003,39.0,39.0
2008-06-01,0.0,0.0,0.0,4.47,63.0,63.0
