measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,620.322,5084.0,5084.0,,,
2003-02-01,549.5360000000001,4504.0,4504.0,,,
2003-03-01,567.59,4652.0,4652.0,,,
2003-04-01,498.40700000000004,4085.0,4085.0,,,
2003-05-01,489.13800000000003,4009.0,4009.0,,,
2003-06-01,465.44,3815.0,3815.0,,,
2003-07-01,498.136,4083.0,4083.0,,,
2003-08-01,476.91700000000003,3909.0,3909.0,,,
2003-09-01,510.132,4181.0,4181.0,,,
2003-10-01,549.913,4507.0,4507.0,,,
2003-11-01,577.02,4729.0,4729.0,,,
2003-12-01,644.4490000000001,5282.0,5282.0,,,
2004-01-01,549.818,4675.0,4675.0,,,
2004-02-01,711.205,6047.0,6047.0,,,
2004-03-01,638.28,5427.0,5427.0,,,
2004-04-01,432.78700000000003,3680.0,3680.0,,,
2004-05-01,469.339,3991.0,3991.0,,,
2004-06-01,450.831,3833.0,3833.0,,,
2004-07-01,717.971,6105.0,6105.0,,,
2004-08-01,760.072,6463.0,6463.0,,,
2004-09-01,618.984,5263.0,5263.0,,,
2004-10-01,452.723,3850.0,3850.0,,,
2004-11-01,263.13100000000003,2237.0,2237.0,,,
2004-12-01,254.86100000000002,2167.0,2167.0,,,
2005-01-01,894.248,7807.76,7807.76,,,
2005-02-01,307.235,2682.49,2682.49,,,
2005-03-01,340.53200000000004,2973.21,2973.21,,,
2005-04-01,412.481,3601.4,3601.4,,,
2005-05-01,383.09,3344.79,3344.79,,,
2005-06-01,497.213,4341.21,4341.21,,,
2005-07-01,506.10200000000003,4418.82,4418.82,,,
2005-08-01,594.547,5191.04,5191.04,,,
2005-09-01,389.196,3398.11,3398.11,,,
2005-10-01,432.208,3773.65,3773.65,,,
2005-11-01,347.458,3033.68,3033.68,,,
2005-12-01,734.691,6414.65,6414.65,,,
2006-01-01,681.64,4915.0,4915.0,,,
2006-02-01,356.68100000000004,2572.0,2572.0,,,
2006-03-01,299.615,2160.0,2160.0,,,
2006-04-01,573.926,4138.0,4138.0,,,
2006-05-01,536.476,3868.0,3868.0,,,
2006-06-01,487.62,3516.0,3516.0,,,
2006-07-01,706.3290000000001,5093.0,5093.0,,,
2006-08-01,685.135,4940.0,4940.0,,,
2006-09-01,314.762,2269.0,2269.0,,,
2006-10-01,332.49100000000004,2397.0,2397.0,,,
2006-11-01,391.51800000000003,2823.0,2823.0,,,
2006-12-01,433.807,3128.0,3128.0,,,
2007-01-01,346.73,3225.0,3225.0,,,
2007-02-01,268.51800000000003,2500.0,2500.0,,,
2007-03-01,530.994,4942.0,4942.0,,,
2007-04-01,322.982,3004.0,3004.0,,,
2007-05-01,297.983,2772.0,2772.0,,,
2007-06-01,291.317,2709.0,2709.0,,,
2007-07-01,430.163,4002.0,4002.0,,,
2007-08-01,542.988,5052.0,5052.0,,,
2007-09-01,451.05600000000004,4199.0,4199.0,,,
2007-10-01,544.724,5069.0,5069.0,,,
2007-11-01,399.615,3718.0,3718.0,,,
2007-12-01,572.931,5330.0,5330.0,,,
2008-01-01,648.149,7564.0,7564.0,,,
2008-02-01,593.265,6925.0,6925.0,,,
2008-03-01,396.976,4638.0,4638.0,,,
2008-04-01,400.595,4681.0,4681.0,,,
2008-05-01,419.05,4892.0,4892.0,,,
2008-06-01,280.71700000000004,3280.0,3280.0,,,
2008-07-01,291.685,3404.0,3404.0,,,
2008-08-01,288.66,3373.0,3373.0,,,
2008-09-01,301.188,3515.0,3515.0,,,
2008-10-01,342.88100000000003,4005.0,4005.0,,,
2008-11-01,418.165,4886.0,4886.0,,,
2008-12-01,709.669,8289.0,8289.0,,,
2009-01-01,762.691,10254.0,10254.0,,,
2009-02-01,559.7610000000001,7528.0,7528.0,,,
2009-03-01,581.404,7818.0,7818.0,,,
2009-04-01,597.381,8033.0,8033.0,,,
2009-05-01,358.14300000000003,4814.0,4814.0,,,
2009-06-01,351.69800000000004,4727.0,4727.0,,,
2009-07-01,396.50600000000003,5330.0,5330.0,,,
2009-08-01,394.452,5301.0,5301.0,,,
2009-09-01,262.757,3532.0,3532.0,,,
2009-10-01,260.346,3497.0,3497.0,,,
2009-11-01,494.877,6653.0,6653.0,,,
2009-12-01,501.98400000000004,6751.0,6751.0,,,
2010-01-01,718.7760000000001,7573.0,7573.0,,,
2010-02-01,571.08,6017.0,6017.0,,,
2010-03-01,505.47200000000004,5323.0,5323.0,,,
2010-04-01,447.51500000000004,4711.0,4711.0,,,
2010-05-01,372.13,3918.0,3918.0,,,
2010-06-01,292.11400000000003,3078.0,3078.0,,,
2010-07-01,335.147,3527.0,3527.0,,,
2010-08-01,341.69300000000004,3597.0,3597.0,,,
2010-09-01,312.869,3294.0,3294.0,,,
2010-10-01,375.036,3947.0,3947.0,,,
2010-11-01,427.16400000000004,4501.0,4501.0,,,
2010-12-01,777.004,8179.0,8179.0,,,
2011-01-01,737.995,6880.0,6880.0,,,
2011-02-01,659.059,6144.0,6144.0,,,
2011-03-01,576.999,5379.0,5379.0,,,
2011-04-01,373.844,3486.0,3486.0,,,
2011-05-01,391.821,3650.0,3650.0,,,
2011-06-01,364.032,3393.0,3393.0,,,
2011-07-01,384.69,3586.0,3586.0,,,
2011-08-01,347.213,3235.0,3235.0,,,
2011-09-01,384.788,3586.0,3586.0,,,
2011-10-01,680.266,6342.0,6342.0,,,
2011-11-01,629.827,5869.0,5869.0,,,
2011-12-01,622.466,5805.0,5805.0,,,
2012-01-01,701.014,6471.0,6471.0,,,
2012-02-01,413.458,3814.0,3814.0,,,
2012-03-01,627.086,5787.0,5787.0,,,
2012-04-01,397.062,3662.0,3662.0,,,
2012-05-01,496.866,4584.0,4584.0,,,
2012-06-01,405.46,3743.0,3743.0,,,
2012-07-01,633.966,5852.0,5852.0,,,
2012-08-01,590.735,5455.0,5455.0,,,
2012-09-01,549.953,5075.0,5075.0,,,
2012-10-01,408.497,3773.0,3773.0,,,
2012-11-01,438.109,4041.0,4041.0,,,
2012-12-01,674.794,6225.0,6225.0,,,
2013-01-01,734.144,7417.0,7417.0,0.0,0.0,0.0
2013-02-01,506.533,5122.0,5122.0,0.0,0.0,0.0
2013-03-01,512.358,5180.0,5180.0,0.0,0.0,0.0
2013-04-01,590.983,5974.0,5974.0,0.0,0.0,0.0
2013-05-01,595.604,6021.0,6021.0,0.0,0.0,0.0
2013-06-01,427.728,4322.0,4322.0,0.0,0.0,0.0
2013-07-01,404.994,4094.0,4094.0,0.0,0.0,0.0
2013-08-01,399.587,4041.0,4041.0,0.0,0.0,0.0
2013-09-01,468.958,4742.0,4742.0,0.0,0.0,0.0
2013-10-01,451.266,4561.0,4561.0,0.0,0.0,0.0
2013-11-01,588.191,5945.0,5945.0,0.0,0.0,0.0
2013-12-01,665.654,6728.0,6728.0,0.0,0.0,0.0
2014-01-01,597.008,5928.0,5928.0,0.0,0.0,0.0
2014-02-01,566.451,5630.0,5630.0,0.0,0.0,0.0
2014-03-01,552.96,5495.0,5495.0,0.0,0.0,0.0
2014-04-01,519.544,5163.0,5163.0,0.0,0.0,0.0
2014-05-01,438.672,4362.0,4362.0,0.0,0.0,0.0
2014-06-01,261.469,2599.0,2599.0,0.0,0.0,0.0
2014-07-01,462.251,4596.0,4596.0,0.0,0.0,0.0
2014-08-01,371.913,3697.0,3697.0,0.0,0.0,0.0
2014-09-01,437.569,4351.0,4351.0,0.0,0.0,0.0
2014-10-01,578.427,5747.0,5747.0,0.0,0.0,0.0
2014-11-01,422.788,4205.0,4205.0,0.0,0.0,0.0
2014-12-01,549.948,5466.0,5466.0,0.0,0.0,0.0
2015-01-01,446.733,5215.0,5215.0,0.0,0.0,0.0
