measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,10362.0,106117.24,106117.24
2003-02-01,6345.0,64979.15,64979.15
2003-03-01,9221.0,94432.26,94432.26
2003-04-01,13605.0,139328.81,139328.81
2003-05-01,12208.0,125022.13,125022.13
2003-06-01,9608.0,98395.53,98395.53
2003-07-01,5240.0,53662.84,53662.84
2003-08-01,6795.0,69587.6,69587.6
2003-09-01,8830.0,90428.03,90428.03
2003-10-01,10086.0,103290.73,103290.73
2003-11-01,9669.0,99020.23,99020.23
2003-12-01,11593.0,118723.91,118723.91
2004-01-01,7722.158,77391.47,77391.47
2004-02-01,7069.787,70853.41,70853.41
2004-03-01,10037.203,100592.85,100592.85
2004-04-01,9693.719000000001,97150.45,97150.45
2004-05-01,8963.352,89830.71,89830.71
2004-06-01,9715.619,97369.93,97369.93
2004-07-01,10192.082,102145.05,102145.05
2004-08-01,8851.059000000001,88705.31,88705.31
2004-09-01,6672.246,66869.25,66869.25
2004-10-01,5725.768,57383.65,57383.65
2004-11-01,5126.63,51379.09,51379.09
2004-12-01,6407.377,64214.73,64214.73
2005-01-01,8217.306,82164.84,82164.84
2005-02-01,7529.2210000000005,75284.69,75284.69
2005-03-01,7845.638000000001,78448.53,78448.53
2005-04-01,7839.976000000001,78391.92,78391.92
2005-05-01,11057.609,110565.03,110565.03
2005-06-01,10309.879,103088.48,103088.48
2005-07-01,9583.766,95828.07,95828.07
2005-08-01,7953.19,79523.95,79523.95
2005-09-01,6303.452,63028.22,63028.22
2005-10-01,6802.67,68019.89,68019.89
2005-11-01,7330.693,73299.6,73299.6
2005-12-01,8206.6,82057.8,82057.8
2006-01-01,11903.721,118073.0,118073.0
2006-02-01,10443.605,103590.0,103590.0
2006-03-01,11224.667,111337.0,111337.0
2006-04-01,13551.017,134413.0,134413.0
2006-05-01,14623.355,145049.0,145049.0
2006-06-01,15103.846000000001,149815.0,149815.0
2006-07-01,12341.74,122418.0,122418.0
2006-08-01,10119.672,100377.0,100377.0
2006-09-01,7418.719,73586.0,73586.0
2006-10-01,7016.211,69594.0,69594.0
2006-11-01,8141.104,80752.0,80752.0
2006-12-01,8831.343,87598.0,87598.0
2007-01-01,8669.697,85691.0,85691.0
2007-02-01,7514.856000000001,74277.0,74277.0
2007-03-01,10057.76,99411.0,99411.0
