measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2015-07-01,503.721,4625.0,4625.0
2015-08-01,426.587,3916.0,3916.0
2015-09-01,422.274,3876.0,3876.0
2015-10-01,477.052,4379.0,4379.0
2015-11-01,439.088,4031.0,4031.0
2015-12-01,516.278,4739.0,4739.0
2016-01-01,667.439,6134.0,6134.0
2016-02-01,675.609,6209.0,6209.0
2016-03-01,768.953,7066.0,7066.0
2016-04-01,883.233,8117.0,8117.0
2016-05-01,909.449,8358.0,8358.0
2016-06-01,865.133,7950.0,7950.0
2016-07-01,973.946,8950.0,8950.0
2016-08-01,1163.223,10690.0,10690.0
2016-09-01,696.155,6397.0,6397.0
2016-10-01,673.252,6187.0,6187.0
2016-11-01,698.209,6416.0,6416.0
2016-12-01,624.399,5738.0,5738.0
2017-01-01,388.26,3551.0,3551.0
2017-02-01,316.87,2899.0,2899.0
2017-03-01,501.2,4586.0,4586.0
2017-04-01,357.01,3267.0,3267.0
2017-05-01,417.243,3817.0,3817.0
2017-06-01,467.891,4281.0,4281.0
2017-07-01,557.636,5101.0,5101.0
2017-08-01,497.204,4549.0,4549.0
2017-09-01,437.426,4002.0,4002.0
2017-10-01,480.384,4396.0,4396.0
2017-11-01,406.079,3715.0,3715.0
2017-12-01,504.797,4619.0,4619.0
2018-01-01,520.49,4788.0,4788.0
2018-02-01,451.218,4151.0,4151.0
2018-03-01,598.374,5506.0,5506.0
2018-04-01,498.037,4582.0,4582.0
2018-05-01,543.717,5003.0,5003.0
2018-06-01,475.598,4376.0,4376.0
2018-07-01,524.288,4824.0,4824.0
2018-08-01,544.468,5009.0,5009.0
2018-09-01,452.531,4163.0,4163.0
2018-10-01,428.757,3945.0,3945.0
2018-11-01,381.428,3510.0,3510.0
2018-12-01,420.094,3865.0,3865.0
2019-01-01,441.798,4064.0,4064.0
2019-02-01,377.744,3475.0,3475.0
2019-03-01,404.772,3724.0,3724.0
2019-04-01,417.832,3844.0,3844.0
2019-05-01,395.728,3640.0,3640.0
2019-06-01,412.102,3791.0,3791.0
2019-07-01,562.563,5175.0,5175.0
2019-08-01,526.865,4846.0,4846.0
2019-09-01,418.01,3846.0,3846.0
2019-10-01,492.059,4526.0,4526.0
2019-11-01,446.547,4108.0,4108.0
2019-12-01,468.98,4314.0,4314.0
2020-01-01,237.313,2181.0,2181.0
2020-02-01,208.879,1920.0,1920.0
2020-03-01,198.759,1826.0,1826.0
2020-04-01,176.824,1625.0,1625.0
2020-05-01,179.17,1646.0,1646.0
2020-06-01,195.383,1796.0,1796.0
2020-07-01,262.894,2416.0,2416.0
2020-08-01,209.991,1930.0,1930.0
2020-09-01,181.994,1673.0,1673.0
2020-10-01,199.075,1830.0,1830.0
2020-11-01,152.229,1399.0,1399.0
2020-12-01,189.489,1742.0,1742.0
2021-01-01,140.974,1337.0,1337.0
2021-02-01,148.722,1409.0,1409.0
2021-03-01,96.926,918.0,918.0
2021-04-01,118.091,1118.0,1118.0
2021-05-01,102.329,969.0,969.0
2021-06-01,141.65,1342.0,1342.0
2021-07-01,152.166,1442.0,1442.0
2021-08-01,157.784,1495.0,1495.0
2021-09-01,126.215,1196.0,1196.0
2021-10-01,122.58,1161.0,1161.0
2021-11-01,134.211,1271.0,1271.0
2021-12-01,124.352,1178.0,1178.0
2022-01-01,160.743,1817.0,1817.0
2022-02-01,131.262,1483.0,1483.0
2022-03-01,134.694,1522.0,1522.0
2022-04-01,118.316,1337.0,1337.0
2022-05-01,111.782,1264.0,1264.0
2022-06-01,175.241,1980.0,1980.0
2022-07-01,234.33,2648.0,2648.0
2022-08-01,213.87,2417.0,2417.0
2022-09-01,189.043,2136.0,2136.0
2022-10-01,183.477,2073.0,2073.0
2022-11-01,124.847,1411.0,1411.0
2022-12-01,170.395,1926.0,1926.0
2023-01-01,58.832,347.0,347.0
2023-02-01,57.512,340.0,340.0
2023-03-01,64.211,379.0,379.0
2023-04-01,62.376,369.0,369.0
2023-05-01,57.241,338.0,338.0
2023-06-01,65.551,388.0,388.0
2023-07-01,79.765,472.0,472.0
2023-08-01,77.057,456.0,456.0
2023-09-01,70.286,416.0,416.0
2023-10-01,61.946,367.0,367.0
2023-11-01,60.134,355.0,355.0
2023-12-01,71.089,421.0,421.0
2024-01-01,20.616,526.0,526.0
2024-02-01,23.865,607.0,607.0
2024-03-01,22.324,568.0,568.0
2024-04-01,22.638,576.0,576.0
2024-05-01,26.085,664.0,664.0
2024-06-01,24.267,617.0,617.0
2024-07-01,31.397,798.0,798.0
2024-08-01,30.647,779.0,779.0
2024-09-01,24.995,636.0,636.0
2024-10-01,17.684,449.0,449.0
2024-11-01,21.804,554.0,554.0
2024-12-01,21.678,551.0,551.0
