measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,211.0,720.0,720.0
2024-04-01,500.0,1706.0,1706.0
2024-05-01,646.0,2204.0,2204.0
2024-06-01,829.0,2829.0,2829.0
2024-07-01,592.0,2020.0,2020.0
2024-08-01,645.0,2201.0,2201.0
2024-09-01,732.0,2498.0,2498.0
2024-10-01,551.0,1880.0,1880.0
2024-11-01,524.0,1788.0,1788.0
2024-12-01,309.0,1054.0,1054.0
