measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-01-01,,,,196.339,1721.0,1721.0
2020-02-01,,,,219.202,1922.0,1922.0
2020-03-01,,,,316.947,2779.0,2779.0
2020-04-01,,,,317.814,2786.0,2786.0
2020-05-01,,,,417.351,3659.0,3659.0
2020-06-01,,,,419.557,3678.0,3678.0
2020-07-01,,,,399.035,3498.0,3498.0
2020-08-01,,,,338.808,2970.0,2970.0
2020-09-01,,,,333.195,2921.0,2921.0
2020-10-01,,,,236.553,2074.0,2074.0
2020-11-01,,,,217.843,1910.0,1910.0
2020-12-01,,,,147.356,1292.0,1292.0
2021-01-01,,,,448.411,3966.0,3966.0
2021-02-01,,,,317.167,2805.0,2805.0
2021-03-01,,,,780.807,6905.0,6905.0
2021-04-01,,,,795.68,7037.0,7037.0
2021-05-01,,,,881.595,7797.0,7797.0
2021-06-01,,,,872.599,7717.0,7717.0
2021-07-01,,,,782.223,6918.0,6918.0
2021-08-01,,,,747.659,6612.0,6612.0
2021-09-01,,,,746.455,6602.0,6602.0
2021-10-01,,,,577.885,5111.0,5111.0
2021-11-01,,,,534.042,4723.0,4723.0
2021-12-01,,,,356.477,3153.0,3153.0
2022-01-01,0.0,0.0,0.0,376.633,1285.0,1285.0
2022-02-01,0.0,0.0,0.0,472.264,1611.0,1611.0
2022-03-01,0.0,0.0,0.0,660.342,2253.0,2253.0
2022-04-01,0.0,0.0,0.0,771.902,2634.0,2634.0
2022-05-01,0.0,0.0,0.0,769.801,2627.0,2627.0
2022-06-01,0.0,0.0,0.0,816.498,2786.0,2786.0
2022-07-01,0.0,0.0,0.0,844.083,2880.0,2880.0
2022-08-01,0.0,0.0,0.0,840.152,2867.0,2867.0
2022-09-01,0.0,0.0,0.0,710.903,2426.0,2426.0
2022-10-01,0.0,0.0,0.0,692.4,2362.0,2362.0
2022-11-01,0.0,0.0,0.0,497.544,1698.0,1698.0
2022-12-01,0.0,0.0,0.0,379.478,1295.0,1295.0
2023-01-01,0.0,0.0,0.0,120.0,409.0,409.0
2023-02-01,0.0,0.0,0.0,323.0,1102.0,1102.0
2023-03-01,0.0,0.0,0.0,632.0,2156.0,2156.0
2023-04-01,0.0,0.0,0.0,920.0,3139.0,3139.0
2023-05-01,0.0,0.0,0.0,1295.0,4419.0,4419.0
2023-06-01,0.0,0.0,0.0,855.0,2917.0,2917.0
2023-07-01,0.0,0.0,0.0,1039.0,3545.0,3545.0
2023-08-01,0.0,0.0,0.0,814.0,2777.0,2777.0
2023-09-01,0.0,0.0,0.0,861.0,2938.0,2938.0
2023-10-01,0.0,0.0,0.0,459.0,1566.0,1566.0
2023-11-01,0.0,0.0,0.0,311.0,1061.0,1061.0
2023-12-01,0.0,0.0,0.0,147.0,502.0,502.0
2024-01-01,0.0,0.0,0.0,97.0,331.0,331.0
2024-02-01,0.0,0.0,0.0,464.0,1583.0,1583.0
2024-03-01,0.0,0.0,0.0,741.0,2528.0,2528.0
2024-04-01,0.0,0.0,0.0,767.0,2617.0,2617.0
2024-05-01,0.0,0.0,0.0,1099.0,3750.0,3750.0
2024-06-01,0.0,0.0,0.0,978.0,3337.0,3337.0
2024-07-01,0.0,0.0,0.0,1081.0,3688.0,3688.0
2024-08-01,0.0,0.0,0.0,832.0,2839.0,2839.0
2024-09-01,0.0,0.0,0.0,806.0,2750.0,2750.0
2024-10-01,0.0,0.0,0.0,538.0,1836.0,1836.0
2024-11-01,0.0,0.0,0.0,296.0,1010.0,1010.0
2024-12-01,0.0,0.0,0.0,156.0,532.0,532.0
