measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,122.747,1152.0,1529.0
2003-02-01,108.697,1020.0,1354.0
2003-03-01,114.65400000000001,1076.0,1428.0
2003-04-01,100.149,940.0,1247.0
2003-05-01,117.519,1103.0,1464.0
2003-06-01,125.32,1176.0,1561.0
2003-07-01,159.04,1493.0,1981.0
2003-08-01,158.19400000000002,1485.0,1970.0
2003-09-01,146.104,1371.0,1820.0
2003-10-01,127.34,1195.0,1586.0
2003-11-01,110.162,1034.0,1372.0
2003-12-01,115.354,1083.0,1437.0
2004-01-01,67.293,780.97,1656.17
2004-02-01,67.293,780.97,1656.17
2004-03-01,67.293,780.97,1656.17
2004-04-01,67.293,780.97,1656.17
2004-05-01,67.293,780.97,1656.17
2004-06-01,67.293,780.97,1656.17
2004-07-01,67.293,780.97,1656.17
2004-08-01,67.293,780.97,1656.17
2004-09-01,67.293,780.97,1656.17
2004-10-01,67.293,780.97,1656.17
2004-11-01,67.293,780.97,1656.17
2004-12-01,67.293,780.97,1656.17
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0
