measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,835.0,2849.0,2849.0
2023-07-01,0.0,0.0,0.0,845.0,2883.0,2883.0
2023-08-01,-22.0,0.0,0.0,883.0,3013.0,3013.0
2023-09-01,-6.0,0.0,0.0,773.0,2637.0,2637.0
2023-10-01,-4.0,0.0,0.0,538.0,1836.0,1836.0
2023-11-01,-4.0,0.0,0.0,399.0,1361.0,1361.0
2023-12-01,-5.0,0.0,0.0,192.0,655.0,655.0
2024-01-01,-7.0,0.0,0.0,194.0,662.0,662.0
2024-02-01,-5.0,0.0,0.0,597.0,2037.0,2037.0
2024-03-01,-6.0,0.0,0.0,741.0,2528.0,2528.0
2024-04-01,-5.0,0.0,0.0,799.0,2726.0,2726.0
2024-05-01,-13.0,0.0,0.0,998.0,3405.0,3405.0
2024-06-01,-11.0,0.0,0.0,1131.0,3859.0,3859.0
2024-07-01,0.0,0.0,0.0,1117.0,3811.0,3811.0
2024-08-01,0.0,0.0,0.0,892.0,3044.0,3044.0
2024-09-01,-14.0,0.0,0.0,758.0,2586.0,2586.0
2024-10-01,-14.0,0.0,0.0,698.0,2382.0,2382.0
2024-11-01,-4.0,0.0,0.0,403.0,1375.0,1375.0
2024-12-01,0.0,0.0,0.0,283.0,966.0,966.0
