measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-09-01,0.612,8.0,8.0
2021-10-01,0.517,6.0,6.0
2021-11-01,0.425,5.0,5.0
2021-12-01,0.446,5.0,5.0
2022-01-01,13.93,242.0,242.0
2022-02-01,12.403,215.0,215.0
2022-03-01,9.876,170.0,170.0
2022-04-01,10.296,178.0,178.0
2022-05-01,15.209,263.0,263.0
2022-06-01,18.514,320.0,320.0
2022-07-01,21.817,378.0,378.0
2022-08-01,21.93,379.0,379.0
2022-09-01,18.486,320.0,320.0
2022-10-01,14.287,247.0,247.0
2022-11-01,13.391,232.0,232.0
2022-12-01,14.861,257.0,257.0
2023-01-01,14.825,258.0,258.0
2023-02-01,13.984,242.0,242.0
2023-03-01,13.801,239.0,239.0
2023-04-01,13.329,232.0,232.0
2023-05-01,19.029,330.0,330.0
2023-06-01,21.982,382.0,382.0
2023-07-01,24.108,418.0,418.0
2023-08-01,26.534,461.0,461.0
2023-09-01,22.354,388.0,388.0
2023-10-01,16.5,286.0,286.0
2023-11-01,15.298,265.0,265.0
2023-12-01,16.256,282.0,282.0
2024-01-01,11.925,215.0,215.0
2024-02-01,8.232,146.0,146.0
2024-03-01,9.342,167.0,167.0
2024-04-01,8.777,156.0,156.0
2024-05-01,11.727,209.0,209.0
2024-06-01,13.23,235.0,235.0
2024-07-01,14.301,254.0,254.0
2024-08-01,16.159,288.0,288.0
2024-09-01,13.408,239.0,239.0
2024-10-01,11.614,206.0,206.0
2024-11-01,9.304,166.0,166.0
2024-12-01,9.981,178.0,178.0
